DISTRICT,YEAR,DA0CA07R,DA0CA08R,DA0CC07R,DA0CC08R,DA0CS07R,DA0CS08R,DA0CT07R,DA0CT08R,DACRB07R,DACRB08R,DACRM07R,DACRM08R,DACRR07R,DACRR08R,DB0CA07R,DB0CA08R,DB0CC07R,DB0CC08R,DB0CS07R,DB0CS08R,DB0CT07R,DB0CT08R,DBCRB07R,DBCRB08R,DBCRM07R,DBCRM08R,DBCRR07R,DBCRR08R,DECRB07R,DECRB08R,DECRM07R,DECRM08R,DECRR07R,DECRR08R,DF0CA07R,DF0CA08R,DF0CC07R,DF0CC08R,DF0CS07R,DF0CS08R,DF0CT07R,DF0CT08R,DFCRB07R,DFCRB08R,DFCRM07R,DFCRM08R,DFCRR07R,DFCRR08R,DH0CA07R,DH0CA08R,DH0CC07R,DH0CC08R,DH0CS07R,DH0CS08R,DH0CT07R,DH0CT08R,DHCRB07R,DHCRB08R,DHCRM07R,DHCRM08R,DHCRR07R,DHCRR08R,DI0CA07R,DI0CA08R,DI0CC07R,DI0CC08R,DI0CS07R,DI0CS08R,DI0CT07R,DI0CT08R,DICRB07R,DICRB08R,DICRM07R,DICRM08R,DICRR07R,DICRR08R,DLCRB07R,DLCRB08R,DLCRM07R,DLCRM08R,DLCRR07R,DLCRR08R,DM0CA07R,DM0CA08R,DM0CC07R,DM0CC08R,DM0CS07R,DM0CS08R,DM0CT07R,DM0CT08R,DMCRB07R,DMCRB08R,DMCRM07R,DMCRM08R,DMCRR07R,DMCRR08R,DP0CA07R,DP0CA08R,DP0CC07R,DP0CC08R,DP0CS07R,DP0CS08R,DP0CT07R,DP0CT08R,DPCRB07R,DPCRB08R,DPCRM07R,DPCRM08R,DPCRR07R,DPCRR08R,DRCRB07R,DRCRB08R,DRCRM07R,DRCRM08R,DRCRR07R,DRCRR08R,DSCRB07R,DSCRB08R,DSCRM07R,DSCRM08R,DSCRR07R,DSCRR08R,DW0CA07R,DW0CA08R,DW0CC07R,DW0CC08R,DW0CS07R,DW0CS08R,DW0CT07R,DW0CT08R,DWCRB07R,DWCRB08R,DWCRM07R,DWCRM08R,DWCRR07R,DWCRR08R
'143906,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'144901,2009,19.5,20.5,23.6,27.1,1044,994,57.6,63.6,29,49,54,68,38,61,17.9,-1,0,0,-1,860,71.4,38.9,7,13,12,27,33,40,17,18,39,39,32,47,20.3,21.1,28.2,27,1046,986,57.4,68.5,34,57,58,69,42,69,17.6,-1,5.9,0,941,866,39.5,52.2,22,25,58,48,35,55,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.2,20.1,19.4,27.3,1042,1004,54.4,58.9,23,40,49,67,34,54,.,.,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,19,23,34,17,41,-1,-1,-3,-1,-1,-1,20.9,21.8,36.6,38,1079,1042,62.1,73.5,39,65,63,83,40,69
'144902,2009,19,22.8,15.8,25,944,979,66.7,67.8,33,50,54,55,53,66,-1,-1,0,-1,756,-1,75,80,14,20,25,40,43,40,22,60,32,70,50,60,21.3,.,14.3,15.8,959,943,72.4,76,38,54,50,54,65,81,.,.,-1,.,-1,.,60,-1,20,-1,40,-1,60,-1,.,.,-1,.,-1,.,-2,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.7,22.8,17.6,33.3,924,1013,60.7,61.8,28,47,57,57,40,53,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,13,-3,35,-3,35,13,-1,-1,-1,-1,-1,-1,21.3,-1,22.2,27.8,987,995,61.4,72,38,55,61,59,54,69
'144903,2009,-1,.,25,25,925,959,80,50,20,31,60,53,30,33,.,.,-1,-1,-1,-1,-1,50,-1,29,-1,63,-1,29,-1,29,-1,50,-1,22,.,.,-1,20,-1,982,-1,55.6,-1,43,-1,50,-1,50,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,0,-1,840,-1,71.4,42.9,14,17,57,57,29,14,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,-3,33,13,17,11,-1,-1,-1,-1,-1,-1,-1,.,40,-1,1090,-1,71.4,60,29,40,71,40,43,43
'145901,2009,20,20.9,21.1,21.4,908,942,48.7,43.8,13,24,37,40,37,53,.,.,-1,.,.,.,16.7,-1,-3,-1,17,-1,50,-1,-3,13,14,38,43,33,-1,-1,11.1,33.3,898,998,47.4,52.9,6,36,28,50,39,80,-1,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,0,920,854,50,33.3,20,13,45,31,35,27,-1,.,-1,.,-1,.,-2,-1,-1,-1,-1,-1,-1,-1,-3,17,25,15,29,38,-1,-1,-1,-1,-1,-1,-1,20.9,26.7,21.4,932,942,50,56,17,29,34,48,38,58
'145902,2009,21.8,19.5,19.4,5.7,966,893,70.5,74.5,56,46,64,52,64,76,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,63,-1,75,21.4,18.7,14.3,5.9,913,839,66.7,77.3,55,43,52,52,67,70,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,20.6,23.5,5.6,1018,939,73.9,72,57,48,74,52,61,81,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-3,6,13,12,13,50,-1,-1,-1,-1,-1,-1,21.9,19.5,22.2,5.9,992,896,71.1,79.1,62,50,71,57,66,78
'145906,2009,19.9,19.5,23.8,16.7,984,936,75,78.9,31,39,65,58,42,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,20,80,50,20,30,19.9,19.3,18.2,13.3,950,945,73.3,78.9,29,42,50,58,50,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,19.7,30,20,1013,927,76.9,78.9,33,37,83,58,33,47,.,-1,.,-1,.,-1,.,-2,-1,-1,-1,-1,-1,-1,-3,8,40,25,40,33,-1,-1,-1,-1,-1,-1,20.2,19.7,22.2,22.7,1011,974,75,71,30,35,65,58,43,48
'145907,2009,20.6,-1,37.5,0,-1,-1,88.9,55.6,38,-3,63,63,38,13,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-1,60,-1,20,-1,-1,-1,-1,-1,-1,80,-1,-3,-1,40,-1,-3,-1,-1,-1,-1,-1,.,.,-1,-2,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,33.3,-1,-3,-1,60,-1,-3,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-3,-1,40,-1,20,-1,-1,-1,-1,-1,-1,22.6,-1,50,-1,-1,-1,85.7,50,50,-3,67,60,50,-3
'145911,2009,20.2,19.4,16.7,15.4,952,927,68.2,59.1,23,29,50,48,30,37,.,.,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,33,18,56,64,33,36,20.1,18.4,10,13.3,929,908,80,60,21,25,38,42,33,42,-1,.,-1,-1,-1,-1,37.5,40,33,20,67,60,33,20,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.8,20.6,30,18.2,994,948,52.6,57.9,25,33,65,56,25,32,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,11,-3,22,11,11,-3,-1,-1,-1,-1,-1,-1,19.9,19.4,16,17.4,931,940,73.5,60.5,19,31,47,47,25,41
'146901,2009,17.5,17.8,12.5,8.8,870,862,63.2,86.7,17,24,41,44,22,39,-1,15,0,0,710,726,94.1,-2,-3,-3,18,14,6,7,10,24,38,48,12,29,19.2,16.9,14.3,7.1,871,871,71.2,91.8,13,22,34,39,23,38,-1,-1,7.7,0,877,768,34.2,81.5,10,17,42,50,10,29,.,.,.,-1,-1,-1,.,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.1,19,10.3,11.4,881,847,52.7,79.5,20,28,49,51,22,39,-1,.,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,8,14,27,34,13,28,-1,-1,-1,-1,-3,-3,20.8,18.3,18.4,16.7,942,946,66.7,78.7,25,36,47,50,35,49
'146902,2009,19,18.4,16.5,16.8,954,941,46.7,49.8,28,37,51,51,39,50,15,16.5,0,6.7,732,780,81.3,93.8,-3,18,20,35,20,35,16,27,32,36,31,45,18.9,18.5,14.5,14.9,957,923,52.7,58.7,34,40,50,49,48,55,-1,-1,0,16.7,878,867,17.1,38.7,21,22,37,33,40,33,.,.,-1,.,-1,.,-2,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.1,18.2,19.6,20,950,968,39.8,39.8,21,33,52,54,30,45,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,13,27,27,25,31,-1,-1,-1,-1,-3,-1,20.1,20.2,20,18.9,986,975,46.3,47.4,31,40,55,56,40,55
'146903,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'146904,2009,17.3,22.9,10.3,15.4,927,943,53.4,57.4,19,32,39,42,38,53,-1,-1,-1,-1,-1,-1,57.1,-1,-3,-1,17,-1,-3,-1,11,50,32,50,42,62,17.2,-1,13.3,18.5,936,922,62.5,67.5,29,31,47,39,49,60,.,-1,.,-1,-1,-1,-1,50,-1,17,-1,17,-1,50,.,.,.,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,8.3,899,988,36,42.9,4,33,26,46,21,45,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,7,8,20,23,33,-1,-1,-1,-1,-1,-1,-1,24,11.4,18.2,919,959,56.5,55.9,23,37,44,48,43,54
'146905,2009,18,19.8,18.8,3.8,907,852,51.6,78.8,14,21,43,30,24,48,-1,-1,0,7.7,876,852,62.5,100,-3,33,38,42,-3,42,20,33,40,42,18,58,18.7,-1,16.7,6.3,904,845,70.6,84.2,18,22,41,39,28,44,.,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,0,914,863,28.6,71.4,9,20,45,20,18,53,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,6,10,25,10,24,20,-1,-1,-1,-1,-1,-1,-1,-1,30,0,944,852,45.5,76.5,20,16,45,26,33,53
'146906,2009,18.4,20.2,18.8,21.8,929,917,63,56.5,36,30,50,54,49,38,15.3,16.4,4.3,4,817,804,88.5,92.6,36,25,48,38,48,29,28,26,45,42,44,37,17.9,19,17.5,17.5,937,907,79.2,50,39,30,50,46,61,42,-1,-1,11.1,25,904,881,42.9,24.2,31,23,47,54,44,23,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.7,21.2,21.7,26.3,910,926,41.8,65.5,30,29,51,65,32,33,.,.,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,15,10,26,36,35,16,-1,-1,-1,-1,-1,-1,22,23,26.1,31.8,970,989,57.5,57.1,37,35,52,59,50,48
'146907,2009,18.4,20.4,14.8,22,965,986,60.4,50,38,36,51,55,59,55,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,30,33,35,52,35,52,19.5,19.2,13.3,16.7,960,986,62.5,58.1,43,38,52,48,72,65,.,-1,-1,16.7,-1,917,80,60,40,22,40,44,40,33,.,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.8,21.7,16.7,30.4,970,987,56.6,41.1,34,33,50,63,48,43,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,8,13,12,29,44,41,-1,-1,-1,-1,-1,-1,17.9,20.6,16.4,22.6,956,995,58.5,49.1,37,37,51,56,59,57
'147901,2009,17,17.7,0,11.1,.,-1,27.8,75,11,33,33,47,11,47,-1,-1,-1,-1,.,-1,-1,-2,-1,-1,-1,-1,-1,-1,-3,30,18,40,-3,40,-1,-1,-1,-1,.,.,33.3,-1,17,20,33,40,17,40,.,-1,.,-1,.,-1,0,-1,-1,17,-1,33,-1,17,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.7,.,-1,16.7,75,-3,40,33,50,-3,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,17,20,33,-3,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,.,-1,40,71.4,18,43,45,57,17,71
'147902,2009,20.2,20.1,14.9,17.3,1042,1013,63.8,61.2,32,52,46,63,50,68,-1,-1,-1,-1,-1,-1,22.2,42.9,33,33,33,33,83,67,18,42,28,62,41,54,19.9,20.8,10.8,17.9,1017,1066,74,62.2,36,56,46,68,55,74,-1,-1,-1,-1,-1,-1,33.3,42.9,14,-1,29,-1,43,-1,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.6,19.3,20,16.7,1075,976,54.5,60,28,47,46,58,44,61,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,4,22,14,22,31,39,-3,-1,17,-1,20,-1,20.3,20.3,14.8,19.6,1036,1005,71.8,65.7,33,56,48,68,47,72
'147903,2009,19.3,19.8,16.2,19.7,1114,1037,68,69.6,23,31,60,52,32,45,16.9,17.2,0,5.9,.,-1,62.5,65.4,10,8,48,16,19,27,19,23,46,47,32,40,19.2,19.5,9.8,15.6,-1,-1,80.4,72.7,18,29,60,46,31,51,17.5,19.5,0,11.8,-1,-1,50,54.8,25,32,55,59,35,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.6,19.9,25.9,23.1,-1,-1,55.1,67.2,28,31,60,56,34,40,-1,-1,-1,-1,.,-1,-1,-2,-1,-1,-1,-1,-1,-1,14,13,46,35,24,25,-1,-1,-1,-1,-1,-1,20.8,21.1,26.8,31.4,-1,-1,77.4,79.5,27,44,69,68,37,54
'148901,2009,19.1,19.3,9.1,16.7,.,.,73.3,75,33,36,67,68,33,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,50,22,83,56,50,44,19,19.6,0,18.2,.,.,100,78.6,50,58,83,67,50,83,-1,18.4,-1,0,.,.,57.1,50,20,23,60,62,20,38,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.7,-1,14.3,.,.,44.4,70,17,10,50,70,17,10,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,33,17,67,58,33,33,-1,-1,-1,-1,-1,-1,20.8,19.8,16.7,27.3,.,.,85.7,-2,50,56,67,78,50,67
'148902,2009,21,20.6,25,14.3,.,-1,100,93.3,38,38,50,81,63,44,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,20,-1,80,-1,20,19.5,22,16.7,20,.,.,100,83.3,33,50,50,83,50,50,.,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.9,-1,11.1,.,-1,-1,100,-1,30,-1,80,-1,40,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.1,21,14.3,16.7,.,-1,100,100,29,46,43,77,57,54
'148903,2009,-1,-1,-1,-1,.,.,-1,-1,20,-1,60,-1,20,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,-2,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1
'148905,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'149901,2009,18.5,19.6,11.9,17.6,1036,1073,72.8,54,23,31,50,48,36,55,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,15,18,35,33,36,27,18.8,20.1,17.1,23.8,1042,1099,74.5,56.8,38,28,49,42,55,63,16.8,16.8,0,0,-1,-1,64.5,47.4,10,19,34,38,29,38,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.8,18.9,4.3,7.7,-1,1026,67.6,50,3,37,52,57,9,42,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,4,-3,8,11,18,41,-1,-1,-1,-1,-1,-1,19.4,20.5,18.4,24,1079,1082,76,58.1,31,38,59,54,40,65
'149902,2009,19,20.7,10,20,970,1097,71.4,-2,29,.,40,.,57,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,43,.,43,.,86,.,18.1,20.7,0,21.4,-1,-1,73.7,-2,26,.,37,.,68,.,19.7,18,0,0,.,.,41.2,-2,19,.,25,.,44,.,.,-1,.,-1,.,-1,.,-2,-1,.,-1,.,-1,.,-1,.,-1,.,-1,.,19.8,20.6,18.8,18.8,-1,-1,69.6,-2,30,.,43,.,48,.,.,.,.,.,.,.,.,.,-1,.,-1,.,-1,.,-3,.,-3,.,36,.,-1,.,-1,.,-1,.,19.3,22.2,13.6,33.3,976,1118,88,-2,35,.,50,.,65,.
'150901,2009,20.4,19.4,24.2,31.3,922,1017,75,65.7,31,55,56,65,47,76,.,-1,.,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,25,45,57,55,39,78,21.5,18.6,28.2,25.8,924,1017,78,67.4,34,51,52,60,60,79,-1,.,0,-1,974,-1,50,28.6,33,71,50,71,75,-4,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.2,20.1,18.5,36.1,919,1017,71.1,64.3,28,57,62,68,30,74,.,.,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,3,22,30,32,32,61,-3,-1,-3,-1,-3,-1,20.1,19.4,27.1,32.3,921,1019,81.9,67.4,32,53,57,64,43,74
'152802,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'152803,2009,-1,-1,-1,-1,-1,.,8.6,5.6,7,-3,29,-3,13,27,.,-1,.,-1,.,.,-1,-2,-1,-1,-1,-1,-1,-1,17,-3,50,-3,13,33,.,.,.,.,.,.,0,0,-1,-1,-1,-3,-1,-1,.,.,-1,.,-1,.,5.9,0,14,-3,29,-3,25,17,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,12.5,12.5,9,-3,27,-3,15,43,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,13,-3,25,-3,25,27,-1,-1,-1,-1,-1,-1,-1,.,-1,.,.,.,7.1,-1,-3,-1,17,-1,-3,-1
'152805,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'152901,2009,20.6,21.2,31.7,32.2,1027,1027,59.6,56.5,37,41,54,54,51,58,16,17.2,9,9.5,880,877,55.3,50.6,20,21,36,30,35,42,21,20,37,31,40,40,20.7,21.8,30.5,32.9,1014,1023,59,58.6,38,42,50,51,58,62,17.6,18.9,13.4,14.7,945,924,38.3,36.5,23,24,37,38,44,43,-1,.,-1,-1,1094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,17,-3,50,-3,14,20.2,20.4,32.8,31.3,1041,1031,59.8,54.2,36,39,58,58,45,53,22.5,25.5,52.4,60,1110,1209,95.5,83.3,60,68,67,71,80,71,10,13,24,26,32,36,-3,5,9,17,8,7,22.3,22.7,41.1,41,1071,1071,72,71.1,50,57,70,71,59,72
'152902,2009,18.1,19.2,7.1,11.1,-1,920,73.7,84.4,36,36,56,53,48,53,-1,-1,-1,-1,.,-1,-1,-2,-1,-1,-1,-1,-1,-1,26,21,42,42,37,32,18.4,19.5,18.2,15.4,-1,.,84.6,86.7,40,38,53,56,53,50,17.3,19.1,0,0,.,-1,69.2,63.6,31,31,44,38,50,38,.,-1,.,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,18.8,0,7.1,.,920,68,82.4,33,35,57,50,44,55,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,11,11,26,22,37,44,-1,-1,-1,-1,-1,-1,19.3,20.3,12.5,18.8,-1,-1,76.2,84.2,38,45,68,70,48,60
'152903,2009,21.2,20.9,26.5,26.5,1029,1051,66.7,60.7,33,56,56,71,44,75,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,43,38,52,35,81,21.5,20.9,35,23.1,1029,1040,83.3,68.4,27,63,42,71,48,83,19.3,20.2,0,13.3,-1,-1,47.4,50,23,39,41,54,32,71,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.8,20.8,14.3,37.5,1029,-1,51.9,44.4,39,41,68,71,40,59,.,.,.,-1,.,-1,.,-2,-1,-1,-1,-1,-1,-1,-3,14,6,29,17,57,-1,-1,-1,-1,-3,-1,22.7,21.8,36,35.3,1079,1054,86.2,70.8,43,73,67,91,57,77
'152906,2009,21.5,20.7,25.4,27.9,1084,1006,77,74.7,62,52,77,68,75,67,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,50,43,56,48,71,67,20.8,20.5,9.1,20.6,970,940,75,66.7,59,51,70,64,85,70,19.3,18.2,25,9.1,-1,-1,50,45.8,24,42,41,54,61,64,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.4,20.9,42.4,35.3,1199,1073,76.7,85,64,53,84,72,64,64,.,.,.,-1,.,-1,.,-2,-1,-1,-1,-1,-1,-1,25,35,44,40,75,52,20,11,33,27,60,20,22,21.1,26.8,32.1,1074,1080,80,84.8,70,56,85,74,78,69
'152907,2009,22.1,22,34.8,35.2,1015,1027,57.5,65.5,43,53,59,70,52,63,-1,16.8,0,0,-1,816,66.7,66.7,11,33,11,50,22,50,13,31,20,52,30,38,21.6,22.2,29.7,33.3,1006,1005,61.6,69.6,47,50,59,63,57,63,19.9,20.6,16.7,18.4,963,989,31.2,50,21,35,34,61,38,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.7,21.7,41.5,37.4,1026,1057,52.6,61.1,38,57,60,77,47,62,23.5,.,57.1,60,1114,1050,63.6,83.3,67,40,89,80,67,60,14,8,28,27,24,30,-1,-1,-1,-1,-3,20,22.4,22.7,37.1,40.6,1018,1046,64.4,69.9,50,61,68,74,57,69
'152908,2009,18.3,18.8,10.3,20,954,1024,56.9,75.5,45,47,73,62,50,55,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,44,78,67,37,56,19,18.9,7.7,15,903,1056,59.1,80,43,48,71,68,52,56,17.4,17.1,0,6.7,-1,960,52.9,75,41,52,71,62,41,67,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.7,18.8,12.5,25,1068,1003,55.2,71.4,46,46,75,57,48,54,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,17,50,29,31,33,-1,-1,-1,-1,-1,-1,18.8,19.3,15.8,23.8,966,1063,63.3,75,45,44,76,63,53,48
'152909,2009,20.1,21,12.5,27.9,1021,1027,70.6,48.9,45,47,74,63,54,55,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,40,40,73,36,60,45,20.4,20.8,7.1,31.3,993,1028,-2,40,57,45,71,67,71,53,20.1,-1,11.1,-1,.,-1,56.3,20,47,33,76,37,53,44,.,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.6,21.1,20,25.9,1071,1027,48.8,56.3,37,49,76,60,41,56,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,11,11,46,23,29,24,-1,-1,-1,-1,-1,-1,20,21.4,13.2,32.4,1021,1050,74.5,56.1,45,51,75,71,53,58
