DISTRICT,YEAR,DA0CA08R,DA0CA09R,DA0CC08R,DA0CC09R,DA0CS08R,DA0CS09R,DA0CT08R,DA0CT09R,DACRB08R,DACRB09R,DACRM08R,DACRM09R,DACRR08R,DACRR09R,DB0CA08R,DB0CA09R,DB0CC08R,DB0CC09R,DB0CS08R,DB0CS09R,DB0CT08R,DB0CT09R,DBCRB08R,DBCRB09R,DBCRM08R,DBCRM09R,DBCRR08R,DBCRR09R,DECRB08R,DECRB09R,DECRM08R,DECRM09R,DECRR08R,DECRR09R,DF0CA08R,DF0CA09R,DF0CC08R,DF0CC09R,DF0CS08R,DF0CS09R,DF0CT08R,DF0CT09R,DFCRB08R,DFCRB09R,DFCRM08R,DFCRM09R,DFCRR08R,DFCRR09R,DH0CA08R,DH0CA09R,DH0CC08R,DH0CC09R,DH0CS08R,DH0CS09R,DH0CT08R,DH0CT09R,DHCRB08R,DHCRB09R,DHCRM08R,DHCRM09R,DHCRR08R,DHCRR09R,DI0CA08R,DI0CA09R,DI0CC08R,DI0CC09R,DI0CS08R,DI0CS09R,DI0CT08R,DI0CT09R,DICRB08R,DICRB09R,DICRM08R,DICRM09R,DICRR08R,DICRR09R,DLCRB08R,DLCRB09R,DLCRM08R,DLCRM09R,DLCRR08R,DLCRR09R,DM0CA08R,DM0CA09R,DM0CC08R,DM0CC09R,DM0CS08R,DM0CS09R,DM0CT08R,DM0CT09R,DMCRB08R,DMCRB09R,DMCRM08R,DMCRM09R,DMCRR08R,DMCRR09R,DP0CA08R,DP0CA09R,DP0CC08R,DP0CC09R,DP0CS08R,DP0CS09R,DP0CT08R,DP0CT09R,DPCRB08R,DPCRB09R,DPCRM08R,DPCRM09R,DPCRR08R,DPCRR09R,DRCRB08R,DRCRB09R,DRCRM08R,DRCRM09R,DRCRR08R,DRCRR09R,DSCRB08R,DSCRB09R,DSCRM08R,DSCRM09R,DSCRR08R,DSCRR09R,DW0CA08R,DW0CA09R,DW0CC08R,DW0CC09R,DW0CS08R,DW0CS09R,DW0CT08R,DW0CT09R,DWCRB08R,DWCRB09R,DWCRM08R,DWCRM09R,DWCRR08R,DWCRR09R
'182902,2010,19.5,-1,12.5,16.7,-1,902,44.4,31.6,56,45,56,55,89,75,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,60,71,60,86,-4,71,-1,-1,0,16.7,-1,902,41.7,54.5,58,50,58,58,92,83,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,50,0,50,38,50,50,83,63,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,38,-1,38,-1,85,-1,-1,-1,-1,-1,-1,-1,20.2,-1,16.7,16.7,-1,902,37.5,40,56,38,56,50,88,69
'182903,2010,20.9,19.6,15.5,17.5,925,967,52.6,40.4,34,49,54,58,53,64,.,-1,14.3,0,857,872,87.5,62.5,38,50,50,44,67,63,17,46,31,50,45,67,20.1,18.4,14.1,10.6,902,934,61,46.5,34,47,47,56,55,65,-1,-1,0,0,844,851,45.2,35.4,19,41,41,49,49,59,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.9,21.1,17.9,27.3,964,1013,42.9,34,35,50,61,60,51,63,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,8,14,15,40,28,-1,-1,-1,-3,40,20,21.5,21.3,19.5,24.6,953,1009,53.5,40.7,39,51,58,63,54,65
'182904,2010,22,20.6,23.8,27.3,953,1055,67.7,75.9,42,57,61,75,58,66,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,29,-1,57,-1,57,-1,21.9,20.6,23.1,30.8,970,-1,72.2,-2,53,64,65,82,71,75,.,-1,.,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,20.7,25,22.2,-1,-1,61.5,52.9,29,53,57,71,43,59,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,18,50,45,83,36,50,-1,-1,-1,-1,-1,-1,22,20.8,23.8,28.6,953,1055,75,75,45,59,66,78,62,64
'182905,2010,-1,19.4,-1,11.1,.,.,42.9,52.9,11,35,56,76,22,61,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-3,-1,33,-1,17,-1,-1,-1,-1,-1,.,.,-1,40,-3,20,33,70,17,55,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.2,-1,20,.,.,-1,71.4,-1,57,-1,86,-1,71,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-3,-1,20,-1,20,-1,-1,-1,-1,-1,-1,-1,-1,19.4,-1,11.1,.,.,-1,64.3,-3,36,40,79,20,60
'182906,2010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'183801,2010,-1,-1,-1,-1,.,.,7.5,7.4,30,41,47,61,43,59,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,40,20,40,40,40,60,-1,.,-1,.,.,.,12,0,26,57,40,63,37,71,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,.,0,16.7,36,30,58,60,55,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,29,27,33,50,43,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,8.3,10,26,42,45,54,41,67
'183901,2010,20.8,19.6,23.1,9.5,-1,-1,68.4,72.4,50,41,67,55,58,68,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,-1,57,40,44,20.6,19.7,20,11.1,-1,.,62.5,64.3,50,50,50,57,56,80,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,19.5,25,8.3,.,-1,72.7,80,50,33,80,53,60,56,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,14,-3,29,11,38,45,-1,-1,-1,-1,-1,-1,21,19.9,25,13.3,-1,.,75,68.2,60,48,67,57,67,76
'183902,2010,18.8,20,12.9,25,986,1040,73.3,53.2,37,52,52,64,51,66,16.3,16.3,0,4,-1,-1,82.5,61,21,21,35,29,34,37,20,24,35,31,33,41,19.3,21.2,12.5,30.2,995,1107,71.4,56.6,37,54,49,63,57,71,-1,-1,-1,-1,.,.,-1,33.3,-1,17,-1,17,-1,33,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.3,18.9,13.3,19.5,-1,973,75,50,37,51,54,64,45,63,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,15,4,30,13,36,17,-1,-1,-1,20,-1,-1,20.5,22,20.4,33.9,1007,1063,67.1,52.3,46,64,61,77,62,77
'183904,2010,20.5,-1,20,-1,.,-1,52.6,33.3,50,73,50,91,74,83,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,20.4,-1,20,-1,.,.,62.5,20,63,60,63,80,89,80,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.6,-1,20,-1,.,-1,45.5,42.9,40,83,40,-4,60,86,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,20,-1,20,-1,60,-1,-1,-1,-1,-1,-1,-1,20.5,-1,20,-1,.,-1,52.6,33.3,50,73,50,91,74,83
'184801,2010,-1,.,0,.,888,.,12.5,0,25,26,33,39,39,36,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,17,33,25,56,33,44,-1,.,-1,.,-1,.,16,0,19,22,25,33,38,37,.,.,.,.,.,.,-1,0,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,.,-1,.,8.7,0,33,31,43,46,42,36,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,21,14,24,29,37,32,-1,-1,-1,-1,-1,-1,-1,.,0,.,888,.,14,0,30,21,40,32,43,33
'184901,2010,17,-1,11.1,0,856,-1,27.3,20.8,9,33,36,52,21,61,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,44,25,67,-3,67,-1,-1,20,-1,-1,-1,33.3,20,14,23,29,38,29,71,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,22.2,22.2,5,50,42,75,16,44,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,38,27,38,14,56,-1,-1,-1,-1,-1,-1,-1,-1,16.7,0,832,-1,20.7,22.7,7,32,31,47,21,62
'184902,2010,20.6,20.2,25.7,22.1,1010,977,57.7,45.6,44,46,59,61,57,59,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,31,29,63,54,42,38,20.3,19.3,30,19,1030,967,54.3,46.2,37,41,53,62,60,55,.,-1,16.7,20,978,-1,66.7,26.3,67,44,78,47,89,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,60,-1,60,-1,-1,-1,-1,-1,-1,20.7,21.8,22,25.7,993,988,60.8,44.9,51,52,65,60,55,64,.,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,17,16,25,29,39,34,-1,-3,-1,-3,17,15,20.6,19.7,27,20.6,1014,977,57.1,46.6,43,46,58,63,56,60
'184903,2010,21.1,21.6,31.9,41.8,1044,1067,49.3,51.8,49,55,66,64,64,73,-1,-1,-1,0,-1,-1,28.6,71.4,8,25,46,25,23,50,35,35,58,48,48,55,21.1,20.9,28.9,34.7,1040,1042,51.1,51.9,49,52,62,58,70,74,17.8,19.9,5.6,33.3,892,997,45,32.1,32,41,50,53,49,58,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,22.2,35.2,48.5,1048,1091,47.6,51.8,49,58,70,70,58,72,-1,-1,-1,25,-1,1060,42.9,100,57,50,57,63,86,75,25,8,42,17,48,44,-1,7,-3,7,-3,10,21.5,22.2,34.6,45,1058,1077,50.8,53.7,52,58,69,67,67,76
'184904,2010,20.5,21.2,23.5,33.3,995,1040,35.4,32.7,32,45,64,78,35,49,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,44,38,50,77,44,46,22,21,33.3,33.3,1039,1030,44.4,54.5,35,62,62,81,41,65,.,.,.,.,.,.,-1,0,-1,20,-1,80,-1,20,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,33.3,-1,-1,23.8,18.2,27,33,69,77,25,37,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,56,43,56,-3,56,-1,-1,-1,-1,-1,-1,20.5,21.2,23.5,33.3,995,1040,37.8,36,30,48,65,78,33,52
'184907,2010,23.3,24,46.3,51.5,1071,1086,80.2,84.7,61,70,77,79,66,80,-1,-1,-1,-1,-1,.,20,-1,-1,-1,-1,-1,-1,-1,30,46,45,69,35,46,23.6,23.9,48.1,46.2,1067,1070,84.9,88.1,66,71,80,80,72,82,23.8,21.6,50,26.3,1047,989,64,70.4,57,44,61,64,61,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,24.2,44.6,57.7,1075,1105,76,81.1,57,69,75,77,61,77,-1,26,-1,60,-1,1128,-1,71.4,-1,71,-1,71,-1,86,20,33,42,45,28,48,22,-1,40,-1,18,33,23.4,24,45.8,53.2,1071,1093,82.2,86,62,73,78,80,67,82
'184908,2010,22.8,23,30.4,39.3,1073,1095,41.1,43.1,41,47,55,63,59,63,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,67,45,83,45,57,82,25,23.1,30.8,41.2,1061,1102,41.9,45.9,42,46,48,63,64,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,22.8,30,36.4,1106,1084,40,39.3,40,48,64,62,52,60,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,6,22,12,26,32,44,-1,-1,-1,-1,-1,20,23.1,23.2,31.8,44,1081,1116,43.1,41.7,42,47,58,63,60,65
'184909,2010,20.8,22.8,15.2,34.4,1007,1084,70.2,53.3,61,59,81,75,63,77,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.4,23.9,22.2,31.3,1009,1079,69.2,47.1,64,59,80,71,65,77,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.1,21.8,6.7,37.5,1001,1091,71.4,61.5,57,60,82,80,59,76,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,11,-1,30,-1,27,-1,-1,-1,-1,-1,-1,-1,20.8,23,15.2,35.5,1007,1084,71.7,53.4,62,60,80,75,64,76
'184911,2010,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'185901,2010,16.6,18.9,0,14.3,.,.,53.3,100,13,53,40,81,43,56,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,15,52,42,83,42,55,16.6,18.4,0,9.5,.,.,50,100,6,48,19,76,50,52,16.7,17.8,0,6.5,.,.,51.7,-2,14,52,41,81,41,55,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.6,19.7,0,21.4,.,.,57.1,100,21,60,64,87,36,60,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-3,25,22,58,39,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,-1,80,-1,60,-1,80,-1,60
'185902,2010,20.9,20.2,28.6,16.7,-1,1023,95.5,72,57,50,61,60,83,75,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.4,21.1,40,0,-1,-1,90.9,70,64,67,64,70,-4,78,18.2,-1,0,-1,.,-1,100,57.1,40,50,60,57,80,67,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.4,19.5,18.2,27.3,.,1028,100,73.3,50,40,58,53,67,73,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-3,-1,14,-1,50,-1,-1,-1,-1,-1,-1,21.7,20.1,37.5,21.4,-1,1036,94.1,77.8,61,50,61,61,83,78
'185903,2010,19.2,18.9,12.5,14.6,-1,-1,77.8,78.7,41,43,52,55,59,57,-1,.,-1,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,34,41,47,52,50,52,19.1,19.3,10.8,17.4,.,-1,86,82.1,47,50,58,54,67,68,17.9,18.1,4,8.8,-1,-1,64.1,72.3,33,35,45,48,50,48,-1,.,-1,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.6,18.6,15.8,12,-1,-1,65.5,75.8,33,38,43,56,48,47,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,11,15,26,20,29,20,-1,-1,-1,-1,-1,-1,20.6,21.1,18.5,30.8,.,-1,90,100,53,77,60,77,71,92
'185904,2010,20.3,19.4,14.3,14.3,-1,-1,70,-2,60,60,60,60,60,80,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,63,-1,63,-1,63,-1,20.2,-1,16.7,-1,-1,.,85.7,-2,71,-1,71,-1,71,-1,-1,-1,-1,-1,.,.,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,80,-1,60,-1,60,-1,80,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.3,18.6,16.7,20,-1,-1,100,-2,83,-1,83,-1,83,-1
'186901,2010,20.7,21.6,25,40,938,-1,72.7,55.6,58,44,75,44,67,56,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.2,-1,20,-1,-1,.,83.3,20,67,40,83,40,83,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,-1,50,-1,67,-1,50,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.8,-1,33.3,-1,-1,-1,85.7,80,63,60,75,60,63,80
'186902,2010,17.8,18.3,4.3,6.5,884,928,42.6,38.3,38,44,51,54,58,64,.,.,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,35,24,46,39,55,45,16.3,17.7,3.7,4.3,863,941,46.6,37.1,33,46,38,51,67,73,17.1,17.4,6.5,2.9,857,910,38.3,37,33,42,47,53,54,61,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.2,19,5.3,8.7,911,915,38,39.7,44,42,67,57,49,55,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,8,16,19,28,30,38,-1,-1,-1,-1,-1,-1,-1,-1,0,18.2,942,995,53.8,39.3,57,50,71,56,71,75
'186903,2010,18.8,22.2,0,21.4,837,1034,60.9,29.8,43,47,48,47,77,70,.,.,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,17,33,17,33,86,44,18.6,22.6,0,25,804,-1,71.4,53.3,54,54,62,54,79,77,-1,-1,-1,-1,-1,.,22.2,13.3,25,45,38,45,78,55,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.6,-1,16.7,-1,-1,44.4,18.8,25,41,25,41,75,65,-1,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,11,35,11,35,56,59,-1,-1,-1,-1,-1,-1,19.2,22.5,0,27.3,-1,-1,84.6,39.3,50,50,50,50,75,83
'187901,2010,18.9,18.4,10.5,4.3,966,907,76,59,42,38,50,46,77,62,.,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,43,29,57,25,71,56,-1,18.5,0,10,911,884,66.7,52.6,25,50,33,47,83,86,-1,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,40,-1,20,-1,30,-1,50,-1,-1,-1,-1,-1,-1,19.3,18.4,18.2,0,1029,926,84.6,65,57,30,64,45,71,48,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,11,-1,20,-1,42,-1,-1,-1,-1,-1,-3,19,18.6,6.3,5.6,951,955,84.2,66.7,45,48,50,54,80,67
'187903,2010,16.4,16.4,0,0,738,810,85.7,-2,14,33,36,42,21,42,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,25,38,63,38,25,50,17.2,15.8,0,0,-1,-1,100,100,29,43,43,57,43,57,15.6,15.7,0,0,-1,-1,75,-2,13,40,50,40,13,60,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.6,-1,0,0,-1,-1,71.4,-2,-3,20,29,20,-3,20,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1
'187904,2010,16.6,17.8,5.3,7.1,858,907,79.2,75,28,29,43,50,53,56,15.4,-1,0,0,723,799,90.9,-2,18,38,27,50,42,50,12,16,32,44,46,39,16.3,17,0,0,819,905,85.2,82.1,27,36,35,46,63,64,16.1,17.4,14.3,0,-1,921,58.3,57.1,17,25,42,55,42,52,-1,.,-1,.,.,.,-2,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.1,18.9,13.3,15.8,908,909,71.4,67.9,30,23,55,53,40,48,.,.,.,-1,.,-1,.,-1,-1,-1,-1,-1,-1,-1,15,-3,22,20,54,32,-1,-1,-1,-1,-1,-1,17.6,19.6,5,15,923,977,80,74.1,39,31,52,45,65,62
'187906,2010,20.6,-1,25,0,926,947,50,63.6,33,55,47,73,60,73,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,71,38,86,54,86,-1,.,-1,-1,-1,-1,50,80,14,40,43,60,57,80,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,50,67,50,83,63,67,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,11,-1,22,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,80,33,60,44,80,67,80
'187907,2010,19.4,18.9,12.6,14.4,941,916,58.9,57.3,27,43,40,56,50,63,18,15.2,8.3,0,933,799,57.1,71.4,18,19,23,33,52,44,20,28,31,43,40,50,19,19.2,13.5,15,941,934,62.7,57.1,23,46,35,51,57,76,17.8,21,10,20,905,913,45.5,41.7,15,32,38,50,35,52,.,.,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.8,18.6,11.8,13.8,940,897,55.4,57.4,30,41,45,61,44,49,.,-1,.,-1,.,-1,.,-2,-1,-1,-1,-1,-1,-1,4,8,15,19,38,36,-1,-1,-1,-1,20,-3,19.9,19.6,13.8,16.7,947,952,60.6,55.6,30,50,44,62,52,69
'187910,2010,19.8,19,8.3,15.4,951,943,61.5,65,44,31,50,51,63,42,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,36,19,40,38,57,35,19.7,18.6,11.8,5.9,944,893,73.9,73.9,41,15,50,40,64,35,-1,-1,-1,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,33.3,962,1019,43.8,52.9,50,53,50,67,62,50,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,19,16,17,32,47,32,-1,-1,-1,-1,-1,-1,19.7,19,8.7,16.7,951,941,65.7,66.7,47,34,50,50,65,45
'188801,2010,-1,.,-1,-1,.,-1,1.7,3.2,13,24,26,41,32,26,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,13,28,31,42,40,32,.,.,.,-1,.,-1,0,2.9,17,25,23,30,39,30,.,.,.,.,.,.,0,0,18,33,33,50,36,38,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,-1,3.8,3.7,10,23,30,57,25,20,.,.,.,.,.,.,-1,.,-1,-1,-1,-1,-1,-1,10,19,26,36,32,21,-1,-1,-1,-1,-1,-1,-1,.,-1,-1,.,-1,2.4,4.3,12,23,24,41,31,23
'188901,2010,20,19.6,26.8,28.6,1044,1056,59.7,58.3,46,45,59,58,63,61,16.8,16.8,5.3,14.3,927,967,65.5,49.6,24,27,34,36,47,50,30,28,44,44,52,45,20,19.2,24.5,25.2,1021,1035,58.2,57.4,47,45,57,55,66,65,18,17.1,9.7,7.8,976,992,47.5,47.6,32,29,45,44,53,48,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,22,20,-3,-3,20,20,29.1,32,1070,1077,61.2,59.2,45,46,61,61,61,56,20,19.8,28.3,23.8,1058,1030,84.1,84,59,72,76,82,68,82,22,20,38,35,47,43,8,5,16,15,22,16,21.8,21.7,37.1,40.6,1060,1071,63.8,64.9,56,56,69,68,71,69
'188902,2010,21.2,20.3,26.5,25.6,1018,940,66.2,53.8,43,45,52,51,62,67,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,38,19,52,24,55,50,20.9,20.7,19.2,22.2,-1,954,57.8,58.7,43,51,53,54,58,76,19.8,-1,16.7,-1,-1,-1,60,28.6,22,14,33,29,56,29,-1,.,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.6,19.5,34.8,31.3,-1,-1,79.3,47.1,43,38,50,46,67,57,.,.,-1,.,-1,.,-2,.,-1,-1,-1,-1,-1,-1,-3,9,10,12,32,44,-1,-1,-1,-1,-1,-1,21.6,20.4,30,26.8,1017,938,64.5,56.9,46,47,55,52,61,70
'188903,2010,18.2,19,6.1,8.6,-1,-1,94.3,85.4,25,39,42,53,50,69,-1,-1,-1,-1,.,.,-1,-2,-1,-1,-1,-1,-1,-1,13,26,27,47,38,63,18.4,18.1,9.5,0,-1,.,-2,84.2,25,45,35,55,59,70,18,17.8,0,12.5,.,.,88.9,66.7,50,33,-4,56,43,67,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.8,19.8,0,15.8,.,-1,75,86.4,25,33,50,50,38,68,-1,-1,-1,-1,-1,.,-2,-1,-1,-1,-1,-1,-1,-1,-3,14,-3,29,13,60,-1,-1,-1,-1,17,-1,18.4,19.6,4.8,5.3,.,-1,87.5,82.6,19,50,31,55,52,74
