CAMPUS,CAMPNAME,CFLCHART,CFLYRE,CIADDACK,CNTYNAME,COUNTY,CSUPRATE,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'199901106,AMY PARKS-HEATH EL,N,N,NQ,ROCKWALL,'199,NA,E,ROCKWALL ISD,'KG - 05,E,,,'10
'199901105,CULLINS-LAKE POINTE EL,N,N,NQ,ROCKWALL,'199,NA,R,ROCKWALL ISD,'KG - 05,E,,,'10
'199901041,HERMAN E UTLEY MIDDLE,N,N,R,ROCKWALL,'199,NA,R,ROCKWALL ISD,'06 - 08,M,,,'10
'199901102,HOWARD DOBBS EL,N,N,NQ,ROCKWALL,'199,NA,R,ROCKWALL ISD,'EE - 05,E,,,'10
'199901042,J W WILLIAMS MIDDLE,N,N,NQ,ROCKWALL,'199,NA,E,ROCKWALL ISD,'06 - 08,M,,,'10
'199901107,NEBBIE WILLIAMS EL,N,N,NQ,ROCKWALL,'199,NA,E,ROCKWALL ISD,'KG - 05,E,,,'10
'199901001,ROCKWALL H S,N,N,NQ,ROCKWALL,'199,NQ,E,ROCKWALL ISD,'09 - 12,S,,,'10
'199901101,VIRGINIA REINHARDT EL,N,N,RM,ROCKWALL,'199,NA,E,ROCKWALL ISD,'KG - 05,E,,,'10
'014907102,ROGERS EL,N,N,NQ,BELL,'014,NA,R,ROGERS ISD,'PK - 05,E,,,'12
'014907001,ROGERS H S,N,N,R,BELL,'014,NQ,A,ROGERS ISD,'09 - 12,S,,,'12
'014907041,ROGERS MIDDLE,N,N,NQ,BELL,'014,NA,R,ROGERS ISD,'06 - 08,M,,,'12
'214903102,A S CANAVAN EL,N,N,,STARR,'214,NR,N,ROMA ISD,'EE - PK,E,,,'01
'214903002,ACCELERATED LRN ACAD,N,N,,STARR,'214,PE,3,ROMA ISD,'09 - 12,S,,,'01
'214903105,BARRERA EL,N,N,NQ,STARR,'214,NA,R,ROMA ISD,'KG - 03,E,,ROMA INT,'01
'214903003,INSTR & GUIDE CTR,N,N,,STARR,'214,PE,2,ROMA ISD,'07 - 12,S,,,'01
'214903001,ROMA H S,N,N,NQ,STARR,'214,NQ,A,ROMA ISD,'09 - 12,S,,,'01
'214903104,ROMA INT,N,N,NQ,STARR,'214,NA,A,ROMA ISD,'04 - 06,E,,,'01
'214903041,ROMA MIDDLE,N,N,NQ,STARR,'214,NA,A,ROMA ISD,'07 - 08,M,,,'01
'214903103,SCOTT EL,N,N,NQ,STARR,'214,NA,E,ROMA ISD,'KG - 03,E,,ROMA INT,'01
'214903106,VERA EL,N,N,NQ,STARR,'214,NA,R,ROMA ISD,'KG - 03,E,,ROMA INT,'01
'214903101,YNES B ESCOBAR EL,N,N,NQ,STARR,'214,NA,A,ROMA ISD,'PK - 05,E,,,'01
'152908002,LUBBOCK CO YOUTH CTR,N,N,,LUBBOCK,'152,NR,N,ROOSEVELT ISD,'06 - 11,B,,,'17
'152908101,ROOSEVELT EL,N,N,NQ,LUBBOCK,'152,NA,A,ROOSEVELT ISD,'EE - 05,E,,,'17
'152908001,ROOSEVELT H S,N,N,NQ,LUBBOCK,'152,NQ,R,ROOSEVELT ISD,'09 - 12,S,,,'17
'152908041,ROOSEVELT J H,N,N,NE,LUBBOCK,'152,NA,L,ROOSEVELT ISD,'06 - 08,M,,,'17
'110905002,CHOICES ALTER H S,N,N,,HOCKLEY,'110,PE,2,ROPES ISD,'09 - 12,S,,,'17
'110905001,ROPES SCHOOL,N,N,NQ,HOCKLEY,'110,NQ,R,ROPES ISD,'PK - 12,B,,,'17
'177901101,ROSCOE EL,N,N,NQ,NOLAN,'177,NA,A,ROSCOE ISD,'EE - 06,E,,,'14
'177901001,ROSCOE H S,N,N,NQ,NOLAN,'177,NQ,A,ROSCOE ISD,'07 - 12,S,,,'14
'073905003,ALTER ED,N,N,,FALLS,'073,NR,N,ROSEBUD-LOTT ISD,'07 - 11,S,,,'12
'073905102,LOTT EL,N,N,NQ,FALLS,'073,NA,R,ROSEBUD-LOTT ISD,'EE - 06,E,,,'12
'073905002,P E P,N,N,,FALLS,'073,NR,N,ROSEBUD-LOTT ISD,'PK - PK,E,,,'12
'073905101,ROSEBUD INT,N,N,RM,FALLS,'073,NA,R,ROSEBUD-LOTT ISD,'04 - 06,E,,,'12
'073905103,ROSEBUD PRI,N,N,R,FALLS,'073,NA,R,ROSEBUD-LOTT ISD,'KG - 03,E,,ROSEBUD INT,'12
'073905001,ROSEBUD-LOTT H S,N,N,NQ,FALLS,'073,NQ,R,ROSEBUD-LOTT ISD,'09 - 12,S,,,'12
'073905041,ROSEBUD-LOTT J H,N,N,NQ,FALLS,'073,NA,R,ROSEBUD-LOTT ISD,'07 - 08,M,,,'12
'076904002,HOBBS ALTER ED CO-OP,N,N,,FISHER,'076,PE,1,ROTAN ISD,'10 - 12,S,,,'14
'076904101,ROTAN EL,N,N,NQ,FISHER,'076,NA,E,ROTAN ISD,'EE - 04,E,,,'14
'076904001,ROTAN H S,N,N,NQ,FISHER,'076,NQ,R,ROTAN ISD,'09 - 12,S,,,'14
'076904041,ROTAN J H,N,N,RM,FISHER,'076,NA,E,ROTAN ISD,'05 - 08,M,,,'14
'246909109,ANDERSON MILL EL,N,N,NQ,WILLIAMSON,'246,NA,R,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909118,BLUEBONNET EL,N,N,NQ,WILLIAMSON,'246,NA,A,ROUND ROCK ISD,'PK - 05,E,,,'13
'246909114,BRUSHY CREEK EL,N,N,R,WILLIAMSON,'246,NA,E,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909041,C D FULKES MIDDLE,N,N,NQ,WILLIAMSON,'246,NA,A,ROUND ROCK ISD,'06 - 08,M,,,'13
'246909125,CANYON CREEK EL,N,N,NQ,WILLIAMSON,'246,NA,E,ROUND ROCK ISD,'PK - 05,E,,,'13
'246909044,CANYON VISTA MIDDLE,N,N,NQ,WILLIAMSON,'246,NA,E,ROUND ROCK ISD,'06 - 08,M,,,'13
'246909047,CEDAR VALLEY MIDDLE,N,N,NQ,WILLIAMSON,'246,NA,R,ROUND ROCK ISD,'06 - 08,M,,,'13
'246909043,CHISHOLM TRAIL MIDDLE,N,N,R,WILLIAMSON,'246,NA,A,ROUND ROCK ISD,'06 - 08,M,,,'13
'246909101,CLAUDE BERKMAN EL,N,N,NQ,WILLIAMSON,'246,NA,R,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909107,DEEP WOOD EL,N,N,NQ,WILLIAMSON,'246,NA,R,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909045,DEERPARK MIDDLE,N,N,NQ,WILLIAMSON,'246,NA,R,ROUND ROCK ISD,'06 - 08,M,,,'13
'246909119,DOUBLE FILE TRAIL EL,N,N,NQ,WILLIAMSON,'246,NA,E,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909006,ESPERANZA TREATMENT CTR,N,N,,WILLIAMSON,'246,NR,N,ROUND ROCK ISD,'07 - 11,S,,,'13
'246909123,FERN BLUFF EL,N,N,NQ,WILLIAMSON,'246,NA,E,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909126,FOREST CREEK EL,N,N,M,WILLIAMSON,'246,NA,E,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909108,FOREST NORTH EL,N,N,NQ,WILLIAMSON,'246,NA,R,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909121,GATTIS EL,N,N,NQ,WILLIAMSON,'246,NA,R,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909128,GREAT OAKS EL,N,N,NQ,WILLIAMSON,'246,NA,E,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909046,HOPEWELL MIDDLE,N,N,NQ,WILLIAMSON,'246,NA,A,ROUND ROCK ISD,'06 - 08,M,,,'13
'246909124,JOLLYVILLE EL,N,N,NQ,WILLIAMSON,'246,NA,R,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909116,LAUREL MOUNTAIN EL,N,N,NQ,WILLIAMSON,'246,NA,E,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909120,LIVE OAK EL,N,N,NQ,WILLIAMSON,'246,NA,A,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909004,MCNEIL H S,N,N,NQ,WILLIAMSON,'246,NQ,R,ROUND ROCK ISD,'09 - 12,S,,,'13
'246909042,NOEL GRISHAM MIDDLE,N,N,NQ,WILLIAMSON,'246,NA,A,ROUND ROCK ISD,'06 - 08,M,,,'13
'246909110,NORTH OAKS EL,N,N,R,WILLIAMSON,'246,NA,E,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909122,OLD TOWN EL,N,N,NQ,WILLIAMSON,'246,NA,A,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909117,POND SPRINGS EL,N,N,NQ,WILLIAMSON,'246,NA,E,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909113,PURPLE SAGE EL,N,N,NQ,WILLIAMSON,'246,NA,E,ROUND ROCK ISD,'KG - 05,E,,,'13
'246909001,ROUND ROCK H S,N,N,NQ,WILLIAMSON,'246,NQ,A,ROUND ROCK ISD,'09 - 12,S,,,'13
'246909002,ROUND ROCK OPPORT CTR,N,N,,WILLIAMSON,'246,PE,1,ROUND ROCK ISD,'06 - 12,B,,,'13
'246909105,SPICEWOOD EL,N,N,M,WILLIAMSON,'246,NA,R,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909111,VIC ROBERTSON EL,N,N,NQ,WILLIAMSON,'246,NA,A,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909115,WELLS BRANCH EL,N,N,NQ,WILLIAMSON,'246,NA,A,ROUND ROCK ISD,'EE - 05,E,,,'13
'246909003,WESTWOOD H S,N,N,RM,WILLIAMSON,'246,AC,E,ROUND ROCK ISD,'09 - 12,S,,,'13
'246909012,WILLIAMSON CO J J A E P,N,N,,WILLIAMSON,'246,NR,N,ROUND ROCK ISD,'07 - 11,S,,,'13
'246909106,XENIA VOIGT EL,N,N,NQ,WILLIAMSON,'246,NA,A,ROUND ROCK ISD,'EE - 05,E,,,'13
'075908001,CARMINE H S,N,N,M,FAYETTE,'075,NQ,E,ROUND TOP-CARMINE ISD,'07 - 12,S,,,'13
'075908101,ROUND TOP EL,N,N,RM,FAYETTE,'075,NA,E,ROUND TOP-CARMINE ISD,'EE - 06,E,,,'13
'139908101,ROXTON EL,N,N,NQ,LAMAR,'139,NA,R,ROXTON ISD,'EE - 05,E,,,'08
'139908001,ROXTON H S,N,N,NQ,LAMAR,'139,NQ,A,ROXTON ISD,'09 - 12,S,,,'08
'139908102,ROXTON J H,N,N,NQ,LAMAR,'139,NA,R,ROXTON ISD,'06 - 08,M,,,'08
'237905101,ROYAL ECH,N,N,,WALLER,'237,NR,N,ROYAL ISD,'EE - KG,E,,,'04
'237905002,ROYAL H S,N,N,NQ,WALLER,'237,NQ,R,ROYAL ISD,'09 - 12,S,,,'04
'237905102,ROYAL INT,N,N,NQ,WALLER,'237,NA,A,ROYAL ISD,'03 - 05,E,,,'04
'237905041,ROYAL MIDDLE,N,N,NQ,WALLER,'237,NA,A,ROYAL ISD,'06 - 08,M,,,'04
'237905103,ROYAL PRI,N,N,NQ,WALLER,'237,NA,A,ROYAL ISD,'01 - 02,E,'237905102,ROYAL INT,'04
'199902103,H H BROWNING PRI,N,N,R,ROCKWALL,'199,NA,R,ROYSE CITY ISD,'EE - 03,E,'199902102,ROYSE CITY EL,'10
'199902102,ROYSE CITY EL,N,N,R,ROCKWALL,'199,NA,R,ROYSE CITY ISD,'PK - 05,E,,,'10
'199902002,ROYSE CITY H S,N,N,R,ROCKWALL,'199,NQ,R,ROYSE CITY ISD,'09 - 12,S,,,'10
'199902041,ROYSE CITY MIDDLE,N,N,NQ,ROCKWALL,'199,NA,R,ROYSE CITY ISD,'06 - 08,M,,,'10
'104903001,RULE SCHOOL,N,N,NQ,HASKELL,'104,NQ,R,RULE ISD,'EE - 12,B,,,'14
'128903101,RUNGE EL,N,N,NQ,KARNES,'128,NA,A,RUNGE ISD,'PK - 06,E,,,'03
'128903001,RUNGE H S,N,N,NQ,KARNES,'128,NQ,R,RUNGE ISD,'07 - 12,S,,,'03
'037907102,RUSK EL,N,N,NQ,CHEROKEE,'037,NA,A,RUSK ISD,'03 - 05,E,,,'07
'037907002,RUSK H S,N,N,NQ,CHEROKEE,'037,NQ,A,RUSK ISD,'09 - 12,S,,,'07
'037907041,RUSK J H,N,N,NQ,CHEROKEE,'037,NA,A,RUSK ISD,'06 - 08,M,,,'07
'037907103,RUSK PRI,N,N,NQ,CHEROKEE,'037,NA,A,RUSK ISD,'EE - 02,E,'037907102,RUSK EL,'07
'091914101,S AND S CONS EL,N,N,NQ,GRAYSON,'091,NA,E,S AND S CONS ISD,'EE - 05,E,,,'10
'091914001,S AND S CONS H S,N,N,NQ,GRAYSON,'091,NQ,R,S AND S CONS ISD,'09 - 12,S,,,'10
'091914041,S AND S CONS MIDDLE,N,N,NQ,GRAYSON,'091,NA,A,S AND S CONS ISD,'06 - 08,M,,,'10
'232902101,SABINAL EL,N,N,NQ,UVALDE,'232,NA,A,SABINAL ISD,'EE - 06,E,,,'20
'232902001,SABINAL H S,N,N,NQ,UVALDE,'232,NQ,A,SABINAL ISD,'09 - 12,S,,,'20
'232902041,SABINAL J H,N,N,NQ,UVALDE,'232,NA,A,SABINAL ISD,'07 - 08,M,,,'20
'092906102,SABINE EL,N,N,NQ,GREGG,'092,NA,R,SABINE ISD,'EE - 05,E,,,'07
'092906002,SABINE H S,N,N,NQ,GREGG,'092,NQ,R,SABINE ISD,'09 - 12,S,,,'07
'092906041,SABINE MIDDLE,N,N,NQ,GREGG,'092,NA,A,SABINE ISD,'06 - 08,M,,,'07
'123913001,SABINE PASS SCHOOL,N,N,NQ,JEFFERSON,'123,NQ,R,SABINE PASS ISD,'EE - 12,B,,,'05
'169911101,SAINT JO EL,N,N,NQ,MONTAGUE,'169,NA,E,SAINT JO ISD,'EE - 06,E,,,'09
'169911001,SAINT JO H S,N,N,NQ,MONTAGUE,'169,NQ,R,SAINT JO ISD,'07 - 12,S,,,'09
'014908001,SALADO H S,N,N,NQ,BELL,'014,NQ,R,SALADO ISD,'07 - 12,S,,,'12
'014908101,THOMAS ARNOLD EL,N,N,NQ,BELL,'014,NA,R,SALADO ISD,'PK - 06,E,,,'12
'112909001,SALTILLO SCHOOL,N,N,NQ,HOPKINS,'112,NQ,R,SALTILLO ISD,'EE - 12,B,,,'08
'074917001,RAYBURN H S,N,N,R,FANNIN,'074,NQ,R,SAM RAYBURN ISD,'07 - 12,S,,,'10
'074917101,SAM RAYBURN EL,N,N,R,FANNIN,'074,NA,A,SAM RAYBURN ISD,'EE - 06,E,,,'10
'044904001,SAMNORWOOD SCHOOL,N,N,NQ,COLLINGSWORTH,'044,NQ,E,SAMNORWOOD ISD,'PK - 12,B,,,'16
'226903101,ALTA LOMA EL,N,N,NQ,TOM GREEN,'226,NA,A,SAN ANGELO ISD,'EE - 05,E,,,'15
'226903102,AUSTIN EL,N,N,NQ,TOM GREEN,'226,NA,R,SAN ANGELO ISD,'EE - 06,E,,,'15
'226903103,BELAIRE EL,N,N,NQ,TOM GREEN,'226,NA,A,SAN ANGELO ISD,'PK - 06,E,,,'15
'226903104,BLACKSHEAR EL,N,N,NQ,TOM GREEN,'226,NA,A,SAN ANGELO ISD,'PK - 06,E,,,'15
'226903122,BONHAM EL,N,N,R,TOM GREEN,'226,NA,E,SAN ANGELO ISD,'EE - 06,E,,,'15
'226903105,BOWIE EL,N,N,NQ,TOM GREEN,'226,NA,E,SAN ANGELO ISD,'EE - 06,E,,,'15
'226903106,BRADFORD EL,N,N,NQ,TOM GREEN,'226,NA,R,SAN ANGELO ISD,'EE - 06,E,,,'15
'226903038,CARVER ALTER LRN CTR,N,N,,TOM GREEN,'226,PE,1,SAN ANGELO ISD,'04 - 11,B,,,'15
'226903001,CENTRAL H S,N,N,NQ,TOM GREEN,'226,NQ,A,SAN ANGELO ISD,'09 - 12,S,,,'15
'226903108,CROCKETT EL,N,N,NQ,TOM GREEN,'226,NA,R,SAN ANGELO ISD,'PK - 06,E,,,'15
'226903109,DAY EL,N,N,NQ,TOM GREEN,'226,NA,A,SAN ANGELO ISD,'PK - 05,E,,,'15
'226903041,EDISON J H,N,N,NQ,TOM GREEN,'226,NA,A,SAN ANGELO ISD,'07 - 09,M,,,'15
'226903110,FANNIN EL,N,N,NQ,TOM GREEN,'226,NA,R,SAN ANGELO ISD,'EE - 05,E,,,'15
'226903111,FT CONCHO EL,N,N,NQ,TOM GREEN,'226,NA,A,SAN ANGELO ISD,'PK - 06,E,,,'15
'226903112,GLENMORE EL,N,N,NQ,TOM GREEN,'226,NA,A,SAN ANGELO ISD,'EE - 06,E,,,'15
'226903042,GLENN J H,N,N,NQ,TOM GREEN,'226,NA,A,SAN ANGELO ISD,'07 - 09,M,,,'15
'226903113,GOLIAD EL,N,N,NQ,TOM GREEN,'226,NA,R,SAN ANGELO ISD,'PK - 05,E,,,'15
'226903114,HOLIMAN EL,N,N,NQ,TOM GREEN,'226,NA,A,SAN ANGELO ISD,'KG - 05,E,,,'15
'226903002,LAKE VIEW H S,N,N,NQ,TOM GREEN,'226,NQ,A,SAN ANGELO ISD,'09 - 12,S,,,'15
'226903043,LEE J H,N,N,NQ,TOM GREEN,'226,NA,A,SAN ANGELO ISD,'07 - 09,M,,,'15
'226903044,LINCOLN J H,N,N,NQ,TOM GREEN,'226,NA,A,SAN ANGELO ISD,'06 - 08,M,,,'15
'226903115,MCGILL EL,N,N,NQ,TOM GREEN,'226,NA,E,SAN ANGELO ISD,'EE - 06,E,,,'15
'226903040,PAYS ALTER SCH,N,N,,TOM GREEN,'226,PE,1,SAN ANGELO ISD,'09 - 12,S,,,'15
'226903116,REAGAN EL,N,N,NQ,TOM GREEN,'226,NA,A,SAN ANGELO ISD,'PK - 06,E,,,'15
'226903117,RIO VISTA EL,N,N,NQ,TOM GREEN,'226,NA,A,SAN ANGELO ISD,'PK - 06,E,,,'15
'226903119,SAN JACINTO EL,N,N,NQ,TOM GREEN,'226,NA,A,SAN ANGELO ISD,'PK - 06,E,,,'15
'226903120,SANTA RITA EL,N,N,NQ,TOM GREEN,'226,NA,R,SAN ANGELO ISD,'KG - 06,E,,,'15
'226903121,TRAVIS EL,N,N,NQ,TOM GREEN,'226,NA,E,SAN ANGELO ISD,'PK - 06,E,,,'15
'015805101,SAN ANTONIO ADVANTAGE CHARTER SCHO,Y,N,,BEXAR,'015,NH,H,SAN ANTONIO ADVANTAGE CHARTER SCHO,'KG - 05,E,,,'20
'015907014,ADELANTE ACAD,N,N,,BEXAR,'015,PE,1,SAN ANTONIO ISD,'09 - 12,S,,,'20
'015907117,AGNES COTTON EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'PK - 05,E,,,'20
'015907010,ALAMO ACHIEVEMENT CTR,N,N,,BEXAR,'015,NR,N,SAN ANTONIO ISD,'06 - 12,B,,,'20
'015907101,ARNOLD EL,N,N,R,BEXAR,'015,NA,E,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907105,BASKIN EL,N,N,R,BEXAR,'015,NA,E,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907106,BEACON HILL EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907107,BONHAM EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907147,BOWDEN EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'PK - 05,E,,,'20
'015907191,BOYS TOWN,N,N,,BEXAR,'015,NR,N,SAN ANTONIO ISD,'05 - 12,B,,,'20
'015907001,BRACKENRIDGE H S,N,N,NQ,BEXAR,'015,NQ,A,SAN ANTONIO ISD,'09 - 12,S,,,'20
'015907111,BREWER EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'PK - 05,E,,,'20
'015907112,BRISCOE EL,N,N,NQ,BEXAR,'015,NA,R,SAN ANTONIO ISD,'PK - 05,E,,,'20
'015907002,BURBANK H S,N,N,NQ,BEXAR,'015,NQ,A,SAN ANTONIO ISD,'09 - 12,S,,,'20
'015907114,CAMERON EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907115,CARVAJAL EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907103,CHARLES C BALL EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907129,CHARLES GRAEBNER EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907020,CHILDREN'S COMPREHENSIVE SERV,N,N,,BEXAR,'015,NR,N,SAN ANTONIO ISD,'07 - 11,S,,,'20
'015907201,CHILDREN'S SHELTER,N,N,,BEXAR,'015,NR,N,SAN ANTONIO ISD,'01 - 05,E,,,'20
'015907116,COLLINS GARDEN EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907041,CONNELL MIDDLE,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'06 - 08,M,,,'20
'015907042,COOPER MIDDLE,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'06 - 08,M,,,'20
'015907104,DAVID BARKLEY EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907118,DAVID CROCKETT EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'PK - 05,E,,,'20
'015907113,DAVID G BURNET EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'PK - 05,E,,,'20
'015907043,DAVIS MIDDLE,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'06 - 08,M,,,'20
'015907121,DE ZAVALA EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907153,DORIE MILLER EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'PK - 05,E,,,'20
'015907063,DOROTHY C PICKETT ACADEMY,N,N,,BEXAR,'015,NR,N,SAN ANTONIO ISD,'06 - 08,M,,,'20
'015907119,DOUGLASS EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'03 - 05,E,,,'20
'015907003,EDISON H S,N,N,NQ,BEXAR,'015,NQ,A,SAN ANTONIO ISD,'09 - 12,S,,,'20
'015907141,ELOISE JAPHET EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907123,FENWICK EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907125,FOSTER EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'PK - 05,E,,,'20
'015907004,FOX TECHNICAL H S,N,N,NQ,BEXAR,'015,NQ,A,SAN ANTONIO ISD,'09 - 12,S,,,'20
'015907126,FRANKLIN EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907127,GATES EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'PK - 05,E,,,'20
'015907143,GEORGE E KELLY EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'PK - 05,E,,,'20
'015907180,GONZALES ACHIEVEMENT CTR,N,N,,BEXAR,'015,NR,N,SAN ANTONIO ISD,'KG - 05,E,,,'20
'015907047,HARRIS MIDDLE,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'06 - 08,M,,,'20
'015907179,HAWTHORNE EL,N,N,NQ,BEXAR,'015,NA,R,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907182,HEALY-MURPHY,N,N,,BEXAR,'015,PE,1,SAN ANTONIO ISD,'09 - 12,S,,,'20
'015907109,HENRY CARROLL EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907132,HERFF EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'PK - 02,E,'015907119,DOUGLASS EL,'20
'015907134,HIGHLAND HILLS EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907135,HIGHLAND PARK EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907005,HIGHLANDS H S,N,N,NQ,BEXAR,'015,NQ,A,SAN ANTONIO ISD,'09 - 12,S,,,'20
'015907136,HILLCREST EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907137,HIRSCH EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'PK - 05,E,,,'20
'015907183,HOMEBOUND,N,N,,BEXAR,'015,NR,N,SAN ANTONIO ISD,'EE - 12,B,,,'20
'015907200,HOPE LEARNING ACADEMY,N,N,,BEXAR,'015,NR,N,SAN ANTONIO ISD,'KG - 01,E,,,'20
'015907006,HOUSTON H S,N,N,NQ,BEXAR,'015,NQ,A,SAN ANTONIO ISD,'09 - 12,S,,,'20
'015907139,HUPPERTZ EL,N,N,NQ,BEXAR,'015,NA,R,SAN ANTONIO ISD,'PK - 05,E,,,'20
'015907049,IRVING MIDDLE,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'06 - 08,M,,,'20
'015907110,J T BRACKENRIDGE EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907108,JAMES BOWIE EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907007,JEFFERSON H S,N,N,NQ,BEXAR,'015,NQ,A,SAN ANTONIO ISD,'09 - 12,S,,,'20
'015907195,JUVENILE DETENT CTR,N,N,,BEXAR,'015,NR,N,SAN ANTONIO ISD,'06 - 12,B,,,'20
'015907146,LAMAR EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907008,LANIER H S,N,N,NQ,BEXAR,'015,NQ,A,SAN ANTONIO ISD,'09 - 12,S,,,'20
'015907050,LONGFELLOW MIDDLE,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'06 - 08,M,,,'20
'015907051,LOWELL MIDDLE,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'06 - 08,M,,,'20
'015907056,M L KING MIDDLE,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'06 - 08,M,,,'20
'015907148,MADISON EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907052,MANN MIDDLE,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'06 - 08,M,,,'20
'015907149,MARGIL EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'PK - 05,E,,,'20
'015907150,MAVERICK EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907124,MURIEL FORBES EL,N,N,NQ,BEXAR,'015,NA,A,SAN ANTONIO ISD,'EE - 05,E,,,'20
'015907009,NAVARRO ACHIEVEMENT CTR,N,N,,BEXAR,'015,NR,N,SAN ANTONIO ISD,'08 - 12,S,,,'20
'015907155,NEAL EL,N,N,NQ,BEXAR,'015,NA,R,SAN ANTONIO ISD,'PK - 05,E,,,'20
'015907156,NELSON EL,N,N,NQ,BEXAR,'015,NA,R,SAN ANTONIO ISD,'PK - 05,E,,,'20
