CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CIADDACK,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'123908102,,PORT NECHES EL,N,NQ,JEFFERSON,'123,A,PORT NECHES-GROVES ISD,'04 - 05,E,,,'05
'123908042,,PORT NECHES MIDDLE,N,NQ,JEFFERSON,'123,R,PORT NECHES-GROVES ISD,'06 - 08,M,,,'05
'123908001,R,PORT NECHES-GROVES H S,N,M,JEFFERSON,'123,E,PORT NECHES-GROVES ISD,'09 - 12,S,,,'05
'123908110,,PRE SCHOOL CTR,N,,JEFFERSON,'123,N,PORT NECHES-GROVES ISD,'EE - PK,E,,,'05
'123908103,,RIDGEWOOD EL,N,NQ,JEFFERSON,'123,E,PORT NECHES-GROVES ISD,'KG - 03,E,'123908102,PORT NECHES EL,'05
'123908104,,TAFT EL,N,NQ,JEFFERSON,'123,R,PORT NECHES-GROVES ISD,'KG - 03,E,'123908101,GROVES EL,'05
'123908105,,VAN BUREN EL,N,NQ,JEFFERSON,'123,E,PORT NECHES-GROVES ISD,'KG - 03,E,'123908101,GROVES EL,'05
'123908107,,WOODCREST EL,N,NQ,JEFFERSON,'123,A,PORT NECHES-GROVES ISD,'KG - 03,E,'123908102,PORT NECHES EL,'05
'015814001,,POSITIVE SOLUTIONS CHARTER SCHOOL,Y,NE,BEXAR,'015,L,POSITIVE SOLUTIONS CHARTER SCHOOL,'09 - 12,S,,,'20
'085902002,,GARZA CO DETENTION & RESIDENT FACI,N,,GARZA,'085,1,POST ISD,'06 - 12,B,,,'17
'085902101,,POST EL,N,NQ,GARZA,'085,R,POST ISD,'PK - 05,E,,,'17
'085902001,A,POST H S,N,NQ,GARZA,'085,E,POST ISD,'09 - 12,S,,,'17
'085902041,A,POST MIDDLE,N,NQ,GARZA,'085,R,POST ISD,'06 - 08,M,,,'17
'007906101,,POTEET ELEMENTARY,N,NQ,ATASCOSA,'007,A,POTEET ISD,'EE - 05,E,,,'20
'007906001,,POTEET H S,N,NQ,ATASCOSA,'007,A,POTEET ISD,'09 - 12,S,,,'20
'007906041,,POTEET J H,N,NQ,ATASCOSA,'007,A,POTEET ISD,'06 - 08,M,,,'20
'247904002,,FLORESVILLE ED ALTER CTR,N,,WILSON,'247,X,POTH ISD,'08 - 08,M,,,'20
'247904101,A,POTH EL,N,NQ,WILSON,'247,R,POTH ISD,'KG - 05,E,,,'20
'247904001,R,POTH H S,N,R,WILSON,'247,R,POTH ISD,'09 - 12,S,,,'20
'247904041,A,POTH J H,N,NQ,WILSON,'247,R,POTH ISD,'06 - 08,M,,,'20
'247904003,,WILSON CO J J A E P,N,,WILSON,'247,X,POTH ISD,'09 - 09,S,,,'20
'091913101,,POTTSBORO EL,N,RM,GRAYSON,'091,R,POTTSBORO ISD,'EE - 05,E,,,'10
'091913001,R,POTTSBORO H S,N,NQ,GRAYSON,'091,R,POTTSBORO ISD,'09 - 12,S,,,'10
'028906001,,PRAIRIE LEA SCHOOL,N,NQ,CALDWELL,'028,A,PRAIRIE LEA ISD,'PK - 12,B,,,'13
'169909101,,PRAIRIE VALLEY EL,N,NQ,MONTAGUE,'169,R,PRAIRIE VALLEY ISD,'KG - 06,E,,,'09
'169909001,TA,PRAIRIE VALLEY H S,N,NQ,MONTAGUE,'169,E,PRAIRIE VALLEY ISD,'07 - 12,S,,,'09
'139912101,,BLOSSOM EL,N,NQ,LAMAR,'139,A,PRAIRILAND ISD,'EE - 08,E,,,'08
'139912102,,DEPORT EL,N,R,LAMAR,'139,R,PRAIRILAND ISD,'EE - 08,E,,,'08
'139912001,A,PRAIRILAND H S,N,NQ,LAMAR,'139,E,PRAIRILAND ISD,'09 - 12,S,,,'08
'125905101,,PREMONT CENTRAL EL,N,NQ,JIM WELLS,'125,A,PREMONT ISD,'PK - 04,E,,,'02
'125905001,R,PREMONT H S,N,NQ,JIM WELLS,'125,A,PREMONT ISD,'09 - 12,S,,,'02
'125905041,,PREMONT J H,N,NQ,JIM WELLS,'125,A,PREMONT ISD,'05 - 08,M,,,'02
'101844002,,EAST CAMPUS,Y,,HARRIS,'101,X,PREPARED TABLE,'PK - 12,B,,,'04
'101844001,,PREPARED TABLE,Y,NE,HARRIS,'101,L,PREPARED TABLE,'PK - 12,B,,,'04
'189902041,A,FRANCO MIDDLE SCHOOL,N,NQ,PRESIDIO,'189,R,PRESIDIO ISD,'05 - 08,M,,,'18
'189902101,,PRESIDIO EL,N,NQ,PRESIDIO,'189,A,PRESIDIO ISD,'EE - 04,E,,,'18
'189902001,R,PRESIDIO H S,N,NQ,PRESIDIO,'189,A,PRESIDIO ISD,'09 - 12,S,,,'18
'167904001,A,PRIDDY SCHOOL,N,NQ,MILLS,'167,E,PRIDDY ISD,'KG - 12,B,,,'12
'043911041,,CLARK MIDDLE,N,NQ,COLLIN,'043,A,PRINCETON ISD,'07 - 08,M,,,'10
'043911101,,PRINCETON EL,N,NQ,COLLIN,'043,A,PRINCETON ISD,'EE - 03,E,'043911102,PRINCETON INT,'10
'043911001,,PRINCETON H S,N,NQ,COLLIN,'043,R,PRINCETON ISD,'09 - 12,S,,,'10
'043911102,,PRINCETON INT,N,NQ,COLLIN,'043,A,PRINCETON ISD,'04 - 06,E,,,'10
'098903101,A,PRINGLE-MORSE EL-J H,N,NQ,HANSFORD,'098,E,PRINGLE-MORSE CONS ISD,'PK - 08,E,,,'16
'108910041,A,DOROTHY THOMPSON MIDDLE,N,NQ,HIDALGO,'108,A,PROGRESO ISD,'06 - 08,M,,,'01
'108910002,,MULTI ALTER,N,,HIDALGO,'108,3,PROGRESO ISD,'09 - 12,S,,,'01
'108910101,A,PROGRESO EL,N,NQ,HIDALGO,'108,R,PROGRESO ISD,'03 - 05,E,,,'01
'108910001,R,PROGRESO H S,N,NQ,HIDALGO,'108,A,PROGRESO ISD,'09 - 12,S,,,'01
'108910102,,PROGRESO PRI,N,NQ,HIDALGO,'108,R,PROGRESO ISD,'PK - 02,E,'108910101,PROGRESO EL,'01
'043912002,,COLLIN CO J J A E P,N,,COLLIN,'043,X,PROSPER ISD,'09 - 09,S,,,'10
'043912101,,PROSPER EL,N,NQ,COLLIN,'043,R,PROSPER ISD,'PK - 04,E,,,'10
'043912001,R,PROSPER H S,N,M,COLLIN,'043,E,PROSPER ISD,'09 - 12,S,,,'10
'043912041,,PROSPER MIDDLE SCHOOL,N,M,COLLIN,'043,R,PROSPER ISD,'05 - 08,M,,,'10
'099903001,R,QUANAH H S,N,NQ,HARDEMAN,'099,E,QUANAH ISD,'09 - 12,S,,,'09
'099903102,,REAGAN EL,N,NQ,HARDEMAN,'099,E,QUANAH ISD,'EE - 06,E,,,'09
'099903041,A,TRAVIS J H,N,R,HARDEMAN,'099,E,QUANAH ISD,'07 - 08,M,,,'09
'034907101,,J K HILEMAN EL,N,NQ,CASS,'034,E,QUEEN CITY ISD,'EE - 04,E,,,'08
'034907041,A,MORRIS UPCHURCH MIDDLE,N,NQ,CASS,'034,E,QUEEN CITY ISD,'05 - 08,M,,,'08
'034907001,A,QUEEN CITY H S,N,M,CASS,'034,R,QUEEN CITY ISD,'09 - 12,S,,,'08
'116908101,,A E BUTLER INT,N,NQ,HUNT,'116,A,QUINLAN ISD,'04 - 05,E,,,'10
'116908041,,C B THOMPSON MIDDLE,N,NQ,HUNT,'116,A,QUINLAN ISD,'06 - 08,M,,,'10
'116908102,,D C CANNON EL,N,NQ,HUNT,'116,A,QUINLAN ISD,'01 - 03,E,'116908101,A E BUTLER INT,'10
'116908001,,FORD H S,N,NQ,HUNT,'116,A,QUINLAN ISD,'09 - 12,S,,,'10
'116908103,,JOE MARTIN EARLY CHILDHOOD CTR,N,,HUNT,'116,N,QUINLAN ISD,'EE - KG,E,,,'10
'250904101,,QUITMAN EL,N,NQ,WOOD,'250,R,QUITMAN ISD,'EE - 06,E,,,'07
'250904001,A,QUITMAN H S,N,R,WOOD,'250,E,QUITMAN ISD,'09 - 12,S,,,'07
'250904041,A,QUITMAN J H,N,NQ,WOOD,'250,R,QUITMAN ISD,'07 - 08,M,,,'07
'250904102,,SALESMANSHIP CLUB,N,,WOOD,'250,X,QUITMAN ISD,'05 - 11,B,,,'07
'250904002,,WOOD CO ALTER,N,,WOOD,'250,2,QUITMAN ISD,'09 - 12,S,,,'07
'015815001,,RADIANCE ACADEMY OF LEARNING,Y,NE,BEXAR,'015,L,RADIANCE ACADEMY OF LEARNING,'PK - 12,B,,,'20
'015815101,,RADIANCE ACADEMY OF LEARNING - WES,Y,NE,BEXAR,'015,L,RADIANCE ACADEMY OF LEARNING,'PK - 09,B,,,'20
'190903002,,RAINS ALTER ED,N,,RAINS,'190,X,RAINS ISD,'10 - 12,S,,,'07
'190903101,,RAINS EL,N,R,RAINS,'190,R,RAINS ISD,'EE - 05,E,,,'07
'190903001,,RAINS H S,N,NQ,RAINS,'190,R,RAINS ISD,'09 - 12,S,,,'07
'190903041,,RAINS J H,N,NQ,RAINS,'190,E,RAINS ISD,'06 - 08,M,,,'07
'054903002,,CAPROCK COUNTY LEARNING CENTER,N,,CROSBY,'054,X,RALLS ISD,'10 - 12,S,,,'17
'054903102,,RALLS EL,N,NQ,CROSBY,'054,A,RALLS ISD,'PK - 05,E,,,'17
'054903001,R,RALLS H S,N,NQ,CROSBY,'054,E,RALLS ISD,'09 - 12,S,,,'17
'054903041,,RALLS MIDDLE,N,NQ,CROSBY,'054,R,RALLS ISD,'06 - 08,M,,,'17
'066005101,,RAMIREZ EL,N,NQ,DUVAL,'066,R,RAMIREZ CSD,'PK - 05,E,,,'02
'234801001,,RANCH ACADEMY,Y,,VAN ZANDT,'234,X,RANCH ACADEMY,'07 - 12,S,,,'07
'015906101,,RANDOLPH EL,N,NQ,BEXAR,'015,E,RANDOLPH FIELD ISD,'EE - 05,E,,,'20
'015906001,RA,RANDOLPH H S,N,NQ,BEXAR,'015,R,RANDOLPH FIELD ISD,'09 - 12,S,,,'20
'015906041,A,RANDOLPH MIDDLE,N,RM,BEXAR,'015,R,RANDOLPH FIELD ISD,'06 - 08,M,,,'20
'067907101,,RANGER EL,N,RM,EASTLAND,'067,E,RANGER ISD,'EE - 06,E,,,'14
'067907001,,RANGER H S,N,NQ,EASTLAND,'067,R,RANGER ISD,'07 - 12,S,,,'14
'231902101,,JAMES D GOSSETT EL,N,NQ,UPTON,'231,E,RANKIN ISD,'PK - 06,E,,,'18
'231902001,A,RANKIN H S,N,M,UPTON,'231,E,RANKIN ISD,'07 - 12,S,,,'18
'161802101,,RAPOPORT ACADEMY,Y,NE,MCLENNAN,'161,A,RAPOPORT CHARTER SCHOOL,'PK - 03,E,'161914116,MOUNTAINVIEW EL,'12
'101806001,A,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,Y,NQ,HARRIS,'101,A,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,'PK - 12,B,,,'04
'236801001,,RAVEN SCHOOL,Y,,WALKER,'236,2,RAVEN SCHOOL,'09 - 11,S,,,'06
'245903041,,MYRA GREEN MIDDLE SCHOOL,N,NQ,WILLACY,'245,R,RAYMONDVILLE ISD,'06 - 08,M,,,'01
'245903102,,PITTMAN PRI/INT,N,NQ,WILLACY,'245,R,RAYMONDVILLE ISD,'EE - 05,E,,,'01
'245903001,R,RAYMONDVILLE H S,N,NQ,WILLACY,'245,A,RAYMONDVILLE ISD,'09 - 12,S,,,'01
'245903002,,RAYMONDVILLE INSTRUCT CTR,N,,WILLACY,'245,3,RAYMONDVILLE ISD,'05 - 12,B,,,'01
'245903105,,SMITH EL,N,NQ,WILLACY,'245,R,RAYMONDVILLE ISD,'PK - 05,E,,,'01
'192901101,A,REAGAN COUNTY EL,N,NQ,REAGAN,'192,R,REAGAN COUNTY ISD,'EE - 05,E,,,'18
'192901001,A,REAGAN COUNTY H S,N,NQ,REAGAN,'192,R,REAGAN COUNTY ISD,'09 - 12,S,,,'18
'192901041,A,REAGAN COUNTY MIDDLE,N,M,REAGAN,'192,E,REAGAN COUNTY ISD,'06 - 08,M,,,'18
'019911101,A,RED LICK EL,N,NQ,BOWIE,'019,R,RED LICK ISD,'EE - 05,E,,,'08
'019911041,A,RED LICK MIDDLE,N,R,BOWIE,'019,E,RED LICK ISD,'06 - 08,M,,,'08
'070911103,,EASTRIDGE EL,N,NQ,ELLIS,'070,A,RED OAK ISD,'KG - 05,E,,,'10
'070911101,,RED OAK EL,N,NQ,ELLIS,'070,A,RED OAK ISD,'EE - 05,E,,,'10
'070911001,,RED OAK H S,N,R,ELLIS,'070,R,RED OAK ISD,'09 - 12,S,,,'10
'070911104,A,RED OAK INT,N,NQ,ELLIS,'070,A,RED OAK ISD,'06 - 06,M,,,'10
'070911041,,RED OAK J H,N,NQ,ELLIS,'070,A,RED OAK ISD,'07 - 08,M,,,'10
'070911105,A,SHIELDS EL,N,NQ,ELLIS,'070,R,RED OAK ISD,'KG - 05,E,,,'10
'070911102,,WOODEN EL,N,NQ,ELLIS,'070,R,RED OAK ISD,'EE - 05,E,,,'10
'019906101,,REDWATER EL,N,NQ,BOWIE,'019,R,REDWATER ISD,'EE - 03,E,'019906102,REDWATER MIDDLE,'08
'019906001,RA,REDWATER H S,N,NQ,BOWIE,'019,E,REDWATER ISD,'09 - 12,S,,,'08
'019906041,A,REDWATER J H,N,NQ,BOWIE,'019,E,REDWATER ISD,'07 - 08,M,,,'08
'019906102,,REDWATER MIDDLE,N,NQ,BOWIE,'019,R,REDWATER ISD,'04 - 06,E,,,'08
'196903001,R,REFUGIO HIGH SCHOOL,N,NQ,REFUGIO,'196,R,REFUGIO ISD,'09 - 12,S,,,'03
'196903041,A,REFUGIO MIDDLE SCHOOL,N,M,REFUGIO,'196,R,REFUGIO ISD,'04 - 08,M,,,'03
'196903103,,STRICKLIN PRI,N,NQ,REFUGIO,'196,E,REFUGIO ISD,'KG - 03,E,'196903041,REFUGIO MIDDLE SCHOOL,'03
'137902101,A,RICARDO EL,N,R,KLEBERG,'137,R,RICARDO ISD,'PK - 05,E,,,'02
'137902041,A,RICARDO MIDDLE,N,M,KLEBERG,'137,E,RICARDO ISD,'06 - 08,M,,,'02
'045903601,,EAGLE LAKE BOOT CAMP,N,,COLORADO,'045,1,RICE CONS ISD,'06 - 12,B,,,'03
'045903041,,EAGLE LAKE MIDDLE,N,NQ,COLORADO,'045,A,RICE CONS ISD,'04 - 08,M,,,'03
'045903101,,EAGLE LAKE PRI,N,NQ,COLORADO,'045,A,RICE CONS ISD,'PK - 03,E,'045903041,EAGLE LAKE MIDDLE,'03
'045903103,A,GARWOOD EL,N,R,COLORADO,'045,E,RICE CONS ISD,'KG - 08,E,,,'03
'045903001,,RICE H S,N,R,COLORADO,'045,R,RICE CONS ISD,'09 - 12,S,,,'03
'045903102,,SHERIDAN EL,N,M,COLORADO,'045,E,RICE CONS ISD,'KG - 08,E,,,'03
'175911101,,RICE EL,N,NQ,NAVARRO,'175,A,RICE ISD,'KG - 06,E,,,'12
'175911001,R,RICE H S,N,NQ,NAVARRO,'175,R,RICE ISD,'07 - 12,S,,,'12
'093905101,,RICHARDS EL,N,R,GRIMES,'093,R,RICHARDS ISD,'KG - 06,E,,,'06
'093905001,A,RICHARDS H S,N,NQ,GRIMES,'093,A,RICHARDS ISD,'07 - 12,S,,,'06
'057916135,,AIKIN EL,N,NQ,DALLAS,'057,R,RICHARDSON ISD,'EE - 06,E,,,'10
'057916050,,APOLLO J H,N,R,DALLAS,'057,A,RICHARDSON ISD,'07 - 09,M,,,'10
'057916101,,ARAPAHO EL,N,M,DALLAS,'057,E,RICHARDSON ISD,'EE - 06,E,,,'10
'057916005,,BERKNER H S,N,RM,DALLAS,'057,A,RICHARDSON ISD,'09 - 12,S,,,'10
'057916133,,BIG SPRINGS EL,N,NQ,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'057916122,A,BOWIE EL,N,R,DALLAS,'057,E,RICHARDSON ISD,'KG - 06,E,,,'10
'057916128,A,BRENTFIELD EL,N,M,DALLAS,'057,E,RICHARDSON ISD,'KG - 06,E,,,'10
'057916102,A,CANYON CREEK EL,N,R,DALLAS,'057,E,RICHARDSON ISD,'EE - 06,E,,,'10
'057916006,,CHRISTA MCAULIFFE LEARNING CENTER,N,,DALLAS,'057,X,RICHARDSON ISD,'01 - 12,B,,,'10
'057916141,,CLASSICAL MAGNET,N,NQ,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916127,,DARTMOUTH EL,N,NQ,DALLAS,'057,E,RICHARDSON ISD,'KG - 06,E,,,'10
'057916119,,DOBIE PRI,N,NQ,DALLAS,'057,A,RICHARDSON ISD,'PK - 01,E,'057916137,RISD ACAD,'10
'057916103,,DOVER EL,N,NQ,DALLAS,'057,A,RICHARDSON ISD,'EE - 06,E,,,'10
'057916143,,FOREST LANE ACADEMY,N,R,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916047,,FOREST MEADOW J H,N,NQ,DALLAS,'057,A,RICHARDSON ISD,'07 - 08,M,,,'10
'057916120,,FORESTRIDGE EL,N,R,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916104,,GREENWOOD HILLS EL,N,M,DALLAS,'057,A,RICHARDSON ISD,'EE - 06,E,,,'10
'057916105,,HAMILTON PARK PACESETTER MAGNET,N,R,DALLAS,'057,E,RICHARDSON ISD,'PK - 06,E,,,'10
'057916129,,JESS HARBEN EL,N,NQ,DALLAS,'057,E,RICHARDSON ISD,'EE - 06,E,,,'10
'057916107,,LAKE HIGHLANDS EL,N,NQ,DALLAS,'057,R,RICHARDSON ISD,'PK - 06,E,,,'10
'057916052,,LAKE HIGHLANDS FRESHMAN CENTER,N,RM,DALLAS,'057,A,RICHARDSON ISD,'09 - 09,S,'057916002,LAKE HIGHLANDS H S,'10
'057916002,,LAKE HIGHLANDS H S,N,RM,DALLAS,'057,A,RICHARDSON ISD,'09 - 12,S,,,'10
'057916042,,LAKE HIGHLANDS J H,N,R,DALLAS,'057,A,RICHARDSON ISD,'07 - 08,M,,,'10
'057916049,,LIBERTY J H,N,NQ,DALLAS,'057,R,RICHARDSON ISD,'07 - 09,M,,,'10
'057916115,,MARK TWAIN EL,N,NQ,DALLAS,'057,R,RICHARDSON ISD,'PK - 06,E,,,'10
'057916142,,"MATH, SCIENCE, TECH MAGNET",N,M,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916134,,MERRIMAN PARK EL,N,NQ,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916108,A,MOHAWK EL,N,M,DALLAS,'057,E,RICHARDSON ISD,'KG - 06,E,,,'10
'057916132,,MOSS HAVEN EL,N,M,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916121,,NORTHLAKE EL,N,NQ,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916109,,NORTHRICH EL,N,R,DALLAS,'057,R,RICHARDSON ISD,'EE - 06,E,,,'10
'057916110,,NORTHWOOD HILLS EL,N,M,DALLAS,'057,R,RICHARDSON ISD,'KG - 06,E,,,'10
'057916106,,O HENRY EL,N,NQ,DALLAS,'057,R,RICHARDSON ISD,'EE - 06,E,,,'10
'057916008,,P A S S LEARNING CTR,N,,DALLAS,'057,X,RICHARDSON ISD,'08 - 11,S,,,'10
'057916051,,PARKHILL J H,N,RM,DALLAS,'057,R,RICHARDSON ISD,'07 - 09,M,,,'10
'057916004,CTR,PEARCE H S,N,RM,DALLAS,'057,A,RICHARDSON ISD,'09 - 12,S,,,'10
'057916123,A,PRAIRIE CREEK EL,N,M,DALLAS,'057,E,RICHARDSON ISD,'KG - 06,E,,,'10
'057916125,,PRESTONWOOD EL,N,M,DALLAS,'057,E,RICHARDSON ISD,'KG - 06,E,,,'10
'057916003,,RICHARDSON H S,N,R,DALLAS,'057,A,RICHARDSON ISD,'09 - 12,S,,,'10
'057916111,,RICHARDSON HEIGHTS EL,N,RM,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916043,,RICHARDSON J H,N,R,DALLAS,'057,A,RICHARDSON ISD,'07 - 09,M,,,'10
'057916045,,RICHARDSON NORTH J H,N,NQ,DALLAS,'057,A,RICHARDSON ISD,'07 - 09,M,,,'10
'057916112,,RICHARDSON TERRACE EL,N,R,DALLAS,'057,A,RICHARDSON ISD,'EE - 06,E,,,'10
'057916044,,RICHARDSON WEST J H,N,NQ,DALLAS,'057,R,RICHARDSON ISD,'07 - 09,M,,,'10
'057916130,,RICHLAND EL,N,NQ,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916137,,RISD ACAD,N,NQ,DALLAS,'057,A,RICHARDSON ISD,'02 - 06,E,,,'10
'057916126,,SKYVIEW EL,N,R,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916118,,SPRING CREEK EL,N,NQ,DALLAS,'057,E,RICHARDSON ISD,'EE - 06,E,,,'10
'057916113,,SPRING VALLEY EL,N,R,DALLAS,'057,A,RICHARDSON ISD,'PK - 06,E,,,'10
'057916124,,SPRINGRIDGE EL,N,R,DALLAS,'057,R,RICHARDSON ISD,'PK - 06,E,,,'10
'057916114,,STULTS ROAD EL,N,NQ,DALLAS,'057,R,RICHARDSON ISD,'EE - 06,E,,,'10
'057916116,,WALLACE EL,N,NQ,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916048,,WESTWOOD J H,N,NQ,DALLAS,'057,A,RICHARDSON ISD,'07 - 09,M,,,'10
'057916117,,WHITE ROCK EL,N,M,DALLAS,'057,A,RICHARDSON ISD,'KG - 06,E,,,'10
'057916131,A,YALE EL,N,NQ,DALLAS,'057,E,RICHARDSON ISD,'KG - 06,E,,,'10
'206902001,R,RICHLAND SPRINGS SCHOOL,N,NQ,SAN SABA,'206,A,RICHLAND SPRINGS ISD,'EE - 12,B,,,'15
'161912101,,JAMES D FOSTER ELEMNTARY SCHOOL,N,M,MCLENNAN,'161,E,RIESEL ISD,'EE - 06,E,,,'12
'161912001,,RIESEL SCHOOL,N,R,MCLENNAN,'161,E,RIESEL ISD,'07 - 12,S,,,'12
'214901110,A,ALTO BENITO ELEMENTARY,N,NQ,STARR,'214,A,RIO GRANDE CITY CISD,'EE - 05,E,,,'01
'214901102,A,GRULLA EL,N,M,STARR,'214,R,RIO GRANDE CITY CISD,'PK - 05,E,,,'01
'214901041,,GRULLA MIDDLE,N,NQ,STARR,'214,A,RIO GRANDE CITY CISD,'06 - 08,M,,,'01
'214901105,A,JOHN & OLIVE HINOJOSA EL,N,NQ,STARR,'214,A,RIO GRANDE CITY CISD,'EE - 04,E,,,'01
'214901103,A,LA UNION EL,N,NQ,STARR,'214,A,RIO GRANDE CITY CISD,'PK - 05,E,,,'01
'214901104,A,NORTH GRAMMAR EL,N,NQ,STARR,'214,R,RIO GRANDE CITY CISD,'EE - 04,E,,,'01
'214901107,A,RINGGOLD EL,N,NQ,STARR,'214,R,RIO GRANDE CITY CISD,'EE - 04,E,,,'01
'214901109,A,RINGGOLD FIFTH GR,N,NQ,STARR,'214,A,RIO GRANDE CITY CISD,'05 - 05,E,,,'01
'214901042,,RINGGOLD MIDDLE,N,NQ,STARR,'214,A,RIO GRANDE CITY CISD,'06 - 08,M,,,'01
'214901001,,RIO GRANDE CITY H S,N,NE,STARR,'214,L,RIO GRANDE CITY CISD,'09 - 12,S,,,'01
'214901108,A,ROQUE GUERRA JR EL,N,R,STARR,'214,E,RIO GRANDE CITY CISD,'KG - 04,E,,,'01
'031911102,A,RIO HONDO EL,N,NQ,CAMERON,'031,R,RIO HONDO ISD,'EE - 03,E,'031911103,RIO HONDO INT,'01
'031911001,,RIO HONDO H S,N,NQ,CAMERON,'031,R,RIO HONDO ISD,'09 - 12,S,,,'01
'031911103,A,RIO HONDO INT,N,NQ,CAMERON,'031,R,RIO HONDO ISD,'04 - 05,E,,,'01
'031911041,A,RIO HONDO J H,N,RM,CAMERON,'031,R,RIO HONDO ISD,'06 - 08,M,,,'01
'126907101,,RIO VISTA EL,N,NQ,JOHNSON,'126,A,RIO VISTA ISD,'EE - 04,E,,,'11
'126907001,R,RIO VISTA H S,N,NQ,JOHNSON,'126,R,RIO VISTA ISD,'09 - 12,S,,,'11
'126907041,A,RIO VISTA MIDDLE,N,NQ,JOHNSON,'126,A,RIO VISTA ISD,'05 - 08,M,,,'11
'152802101,,RISE ACADEMY,Y,NQ,LUBBOCK,'152,R,RISE ACADEMY,'PK - 01,E,'152901105,BOZEMAN ELEMEN,'17
'067908101,,RISING STAR EL,N,NQ,EASTLAND,'067,E,RISING STAR ISD,'EE - 06,E,,,'14
'067908001,R,RISING STAR H S,N,R,EASTLAND,'067,R,RISING STAR ISD,'07 - 12,S,,,'14
'188902001,R,RIVER ROAD HIGH SCHOOL,N,NQ,POTTER,'188,A,RIVER ROAD ISD,'09 - 12,S,,,'16
'188902102,,RIVER ROAD MIDDLE SCHOOL,N,NQ,POTTER,'188,R,RIVER ROAD ISD,'06 - 08,M,,,'16
'188902101,,ROLLING HILLS EL,N,NQ,POTTER,'188,R,RIVER ROAD ISD,'EE - 05,E,,,'16
'194903101,,BOGATA EL,N,NQ,RED RIVER,'194,E,RIVERCREST ISD,'KG - 08,E,,,'08
'194903001,,RIVERCREST H S,N,NQ,RED RIVER,'194,E,RIVERCREST ISD,'09 - 12,S,,,'08
'194903102,,TALCO EL,N,NQ,RED RIVER,'194,R,RIVERCREST ISD,'PK - 08,E,,,'08
'137903041,,DE LA PAZ MIDDLE,N,M,KLEBERG,'137,A,RIVIERA ISD,'06 - 08,M,,,'02
'137903001,RA,KAUFER H S,N,NQ,KLEBERG,'137,E,RIVIERA ISD,'09 - 12,S,,,'02
'137903101,,NANNY EL,N,NQ,KLEBERG,'137,A,RIVIERA ISD,'PK - 05,E,,,'02
'041902002,,FAIRVIEW ACCELERATED,N,,COKE,'041,1,ROBERT LEE ISD,'09 - 12,S,,,'15
'041902005,,FAIRVIEW DAEP,N,,COKE,'041,X,ROBERT LEE ISD,'08 - 08,M,,,'15
'041902101,,ROBERT LEE EL,N,M,COKE,'041,R,ROBERT LEE ISD,'PK - 06,E,,,'15
'041902001,A,ROBERT LEE H S,N,NQ,COKE,'041,E,ROBERT LEE ISD,'07 - 12,S,,,'15
'041902201,,WATER VALLEY VOC,N,,COKE,'041,X,ROBERT LEE ISD,'11 - 11,S,,,'15
'161922102,A,ROBINSON EL,N,NQ,MCLENNAN,'161,E,ROBINSON ISD,'03 - 05,E,,,'12
'161922001,,ROBINSON H S,N,NQ,MCLENNAN,'161,E,ROBINSON ISD,'09 - 12,S,,,'12
'161922041,A,ROBINSON J H,N,NQ,MCLENNAN,'161,E,ROBINSON ISD,'07 - 08,M,,,'12
'161922101,,ROBINSON PRI,N,NQ,MCLENNAN,'161,E,ROBINSON ISD,'EE - 02,E,'161922102,ROBINSON EL,'12
'161922103,A,ROSENTHAL EL,N,R,MCLENNAN,'161,E,ROBINSON ISD,'06 - 06,M,,,'12
'178909003,,ACADEMY FOR EXCELLENCE,N,,NUECES,'178,X,ROBSTOWN ISD,'05 - 12,B,,,'02
'178909002,,ALTER LRN CTR,N,,NUECES,'178,1,ROBSTOWN ISD,'07 - 12,S,,,'02
'178909103,,LOTSPEICH EL,N,NQ,NUECES,'178,R,ROBSTOWN ISD,'PK - 04,E,,,'02
'178909104,A,MARTIN EL,N,NQ,NUECES,'178,R,ROBSTOWN ISD,'03 - 04,E,,,'02
'178909001,R,ROBSTOWN H S,N,R,NUECES,'178,A,ROBSTOWN ISD,'09 - 12,S,,,'02
