CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CFLYRE,CIADDACK,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'161909001,R,MCGREGOR H S,N,N,NQ,MCLENNAN,'161,E,MCGREGOR ISD,'09 - 12,S,,,'12
'161909002,PE,MCGREGOR PREP H S,N,N,,MCLENNAN,'161,3,MCGREGOR ISD,'09 - 12,S,,,'12
'161909101,NA,T H JENKINS EL,N,N,RM,MCLENNAN,'161,E,MCGREGOR ISD,'EE - 05,E,,,'12
'043907105,NA,BURKS EL,N,N,RM,COLLIN,'043,A,MCKINNEY ISD,'PK - 05,E,,,'10
'043907113,NA,C T EDDINS EL,N,N,NQ,COLLIN,'043,A,MCKINNEY ISD,'KG - 05,E,,,'10
'043907107,NA,CALDWELL EL,N,N,R,COLLIN,'043,A,MCKINNEY ISD,'PK - 05,E,,,'10
'043907043,NA,DOWELL MIDDLE,N,N,M,COLLIN,'043,A,MCKINNEY ISD,'06 - 08,M,,,'10
'043907041,NA,FAUBION MIDDLE,N,N,NE,COLLIN,'043,L,MCKINNEY ISD,'06 - 08,M,,,'10
'043907102,NA,FINCH EL,N,C,R,COLLIN,'043,A,MCKINNEY ISD,'PK - 05,E,,,'10
'043907109,NA,GLEN OAKS EL,N,N,NQ,COLLIN,'043,E,MCKINNEY ISD,'KG - 05,E,,,'10
'043907197,NO,J J A E P,N,N,,COLLIN,'043,X,MCKINNEY ISD,'06 - 11,B,,,'10
'043907002,NQ,MCKINNEY HIGH SCHOOL,N,N,NQ,COLLIN,'043,A,MCKINNEY ISD,'09 - 12,S,,,'10
'043907112,NA,REUBEN JOHNSON EL,N,N,RM,COLLIN,'043,E,MCKINNEY ISD,'KG - 05,E,,,'10
'043907005,PE,SERENITY HIGH,N,N,,COLLIN,'043,3,MCKINNEY ISD,'10 - 10,S,,,'10
'043907111,NA,SLAUGHTER EL,N,N,R,COLLIN,'043,A,MCKINNEY ISD,'KG - 06,E,,,'10
'043907110,C,THE ACT ACAD AT J L GREER,N,N,NQ,COLLIN,'043,E,MCKINNEY ISD,'KG - 12,B,,,'10
'043907003,PE,THE L I N C CTR,N,N,,COLLIN,'043,1,MCKINNEY ISD,'10 - 12,S,,,'10
'043907108,NA,VALLEY CREEK EL,N,N,M,COLLIN,'043,E,MCKINNEY ISD,'EE - 05,E,,,'10
'043907104,NA,WEBB EL,N,N,R,COLLIN,'043,A,MCKINNEY ISD,'EE - 05,E,,,'10
'090903001,NQ,MCLEAN SCHOOL,N,N,R,GRAY,'090,E,MCLEAN ISD,'KG - 12,B,,,'16
'034906101,NA,MCLEOD EL,N,N,NQ,CASS,'034,E,MCLEOD ISD,'KG - 05,E,,,'08
'034906001,NQ,MCLEOD H S,N,N,NQ,CASS,'034,E,MCLEOD ISD,'09 - 12,S,,,'08
'034906041,NA,MCLEOD MIDDLE,N,N,M,CASS,'034,E,MCLEOD ISD,'06 - 08,M,,,'08
'162904001,NQ,MCMULLEN CO SCHOOL,N,N,NQ,MCMULLEN,'162,R,MCMULLEN COUNTY ISD,'PK - 12,B,,,'02
'223902001,NQ,MEADOW SCHOOL,N,N,NQ,TERRY,'223,A,MEADOW ISD,'PK - 12,B,,,'17
'101801101,NA,MEDICAL CENTER CHARTER EL,Y,N,NQ,HARRIS,'101,A,MEDICAL CENTER CHARTER SCHOOL,'KG - 05,E,,,'04
'101801102,NA,"MEDICAL CENTER CHARTER SCHOOL, SOU",Y,N,NQ,HARRIS,'101,R,MEDICAL CENTER CHARTER SCHOOL,'PK - 06,E,,,'04
'010901101,NA,MEDINA EL,N,N,NQ,BANDERA,'010,E,MEDINA ISD,'KG - 06,E,,,'20
'010901001,NQ,MEDINA H S,N,N,NQ,BANDERA,'010,E,MEDINA ISD,'07 - 12,S,,,'20
'163908002,PE,ALTER LEARNING CTR,N,N,,MEDINA,'163,1,MEDINA VALLEY ISD,'08 - 12,S,,,'20
'163908101,NA,MEDINA VALLEY EL,N,N,NQ,MEDINA,'163,A,MEDINA VALLEY ISD,'EE - 03,E,'163908102,MEDINA VALLEY INT,'20
'163908001,NQ,MEDINA VALLEY H S,N,N,NQ,MEDINA,'163,A,MEDINA VALLEY ISD,'09 - 12,S,,,'20
'163908102,NA,MEDINA VALLEY INT,N,N,NQ,MEDINA,'163,A,MEDINA VALLEY ISD,'04 - 06,E,,,'20
'163908041,NA,MEDINA VALLEY J H,N,N,R,MEDINA,'163,A,MEDINA VALLEY ISD,'07 - 08,M,,,'20
'005903101,NA,MEGARGEL EL,N,N,NQ,ARCHER,'005,A,MEGARGEL ISD,'PK - 06,E,,,'09
'005903001,NQ,MEGARGEL H S,N,N,NQ,ARCHER,'005,A,MEGARGEL ISD,'07 - 12,S,,,'09
'043908101,NA,MELISSA J H,N,N,RM,COLLIN,'043,A,MELISSA ISD,'06 - 08,M,,,'10
'043908102,NA,MELISSA RIDGE EL,N,N,NQ,COLLIN,'043,A,MELISSA ISD,'KG - 05,E,,,'10
'096904101,NA,AUSTIN EL,N,N,R,HALL,'096,A,MEMPHIS ISD,'04 - 05,E,,,'16
'096904001,NQ,MEMPHIS H S,N,N,R,HALL,'096,R,MEMPHIS ISD,'09 - 12,S,,,'16
'096904041,NA,MEMPHIS MIDDLE,N,N,NQ,HALL,'096,A,MEMPHIS ISD,'06 - 08,M,,,'16
'096904103,NA,TRAVIS EL,N,N,R,HALL,'096,R,MEMPHIS ISD,'EE - 03,E,'096904101,AUSTIN EL,'16
'164901002,NO,ACCELERATED ED COOP,N,N,,MENARD,'164,X,MENARD ISD,'09 - 09,S,,,'15
'164901101,NA,MENARD EL,N,N,NQ,MENARD,'164,R,MENARD ISD,'PK - 06,E,,,'15
'164901001,R,MENARD H S,N,N,NQ,MENARD,'164,E,MENARD ISD,'09 - 12,S,,,'15
'164901041,NA,MENARD J H,N,N,NQ,MENARD,'164,R,MENARD ISD,'07 - 08,M,,,'15
'108907101,NA,KENNEDY EL,N,N,NQ,HIDALGO,'108,A,MERCEDES ISD,'01 - 02,E,'108907103,TRAVIS EL,'01
'108907105,NA,LEON R GRAHAM EL,N,N,R,HIDALGO,'108,R,MERCEDES ISD,'06 - 06,M,,,'01
'108907002,PE,MERCEDES ALTER ACADEMY,N,N,,HIDALGO,'108,1,MERCEDES ISD,'06 - 12,B,,,'01
'108907001,NQ,MERCEDES H S,N,N,NQ,HIDALGO,'108,R,MERCEDES ISD,'09 - 12,S,,,'01
'108907041,NA,MERCEDES J H,N,N,NQ,HIDALGO,'108,A,MERCEDES ISD,'07 - 08,M,,,'01
'108907102,NA,TAYLOR EL,N,N,R,HIDALGO,'108,A,MERCEDES ISD,'05 - 05,E,,,'01
'108907103,NA,TRAVIS EL,N,N,NQ,HIDALGO,'108,A,MERCEDES ISD,'03 - 04,E,,,'01
'108907104,NR,WEST EL,N,N,,HIDALGO,'108,N,MERCEDES ISD,'EE - KG,E,,,'01
'018902101,NA,MERIDIAN EL,N,N,R,BOSQUE,'018,A,MERIDIAN ISD,'EE - 06,E,,,'12
'018902001,T,MERIDIAN H S,N,N,NQ,BOSQUE,'018,R,MERIDIAN ISD,'07 - 12,S,,,'12
'221904102,NA,MERKEL EL,N,N,NQ,TAYLOR,'221,E,MERKEL ISD,'PK - 03,E,'221904104,MERKEL INT,'14
'221904001,R,MERKEL H S,N,N,NQ,TAYLOR,'221,E,MERKEL ISD,'09 - 12,S,,,'14
'221904104,NA,MERKEL INT,N,N,NQ,TAYLOR,'221,R,MERKEL ISD,'04 - 05,E,,,'14
'221904041,NA,MERKEL MIDDLE,N,N,NQ,TAYLOR,'221,R,MERKEL ISD,'06 - 08,M,,,'14
'221904103,NA,TYE EL,N,N,NQ,TAYLOR,'221,R,MERKEL ISD,'EE - 05,E,,,'14
'057914045,NA,A C NEW MIDDLE,N,N,NQ,DALLAS,'057,A,MESQUITE ISD,'06 - 08,M,,,'10
'057914041,NA,AGNEW MIDDLE,N,N,NQ,DALLAS,'057,A,MESQUITE ISD,'06 - 08,M,,,'10
'057914129,NA,B J SMITH EL,N,N,RM,DALLAS,'057,E,MESQUITE ISD,'KG - 06,E,,,'10
'057914047,NA,BERRY MIDDLE,N,N,NQ,DALLAS,'057,R,MESQUITE ISD,'07 - 08,M,,,'10
'057914101,NA,BLACK EL,N,N,NQ,DALLAS,'057,A,MESQUITE ISD,'EE - 06,E,,,'10
'057914119,NA,C W BEASLEY EL,N,N,M,DALLAS,'057,E,MESQUITE ISD,'EE - 06,E,,,'10
'057914102,NA,FLORENCE EL,N,N,R,DALLAS,'057,A,MESQUITE ISD,'EE - 06,E,,,'10
'057914116,NA,FLOYD EL,N,N,R,DALLAS,'057,R,MESQUITE ISD,'PK - 05,E,,,'10
'057914103,NA,GALLOWAY EL,N,N,R,DALLAS,'057,A,MESQUITE ISD,'PK - 06,E,,,'10
'057914122,NA,GEORGIA W KIMBALL EL,N,N,NQ,DALLAS,'057,E,MESQUITE ISD,'EE - 06,E,,,'10
'057914128,NA,GRAY ELEMENTARY,N,N,NQ,DALLAS,'057,A,MESQUITE ISD,'KG - 05,E,,,'10
'057914105,NA,HODGES EL,N,N,R,DALLAS,'057,A,MESQUITE ISD,'PK - 05,E,,,'10
'057914125,NA,J C AUSTIN EL,N,N,M,DALLAS,'057,E,MESQUITE ISD,'KG - 06,E,,,'10
'057914124,NA,J C CANNADAY EL,N,N,RM,DALLAS,'057,R,MESQUITE ISD,'KG - 06,E,,,'10
'057914123,NA,JOEY M PIRRUNG EL,N,N,RM,DALLAS,'057,E,MESQUITE ISD,'EE - 06,E,,,'10
'057914104,NA,JOHN HANBY EL,N,N,NQ,DALLAS,'057,A,MESQUITE ISD,'EE - 05,E,,,'10
'057914115,NA,LAWRENCE EL,N,N,NQ,DALLAS,'057,A,MESQUITE ISD,'EE - 06,E,,,'10
'057914126,NA,MARY MOSS EL,N,N,R,DALLAS,'057,R,MESQUITE ISD,'KG - 06,E,,,'10
'057914044,NA,MCDONALD MIDDLE,N,N,NQ,DALLAS,'057,A,MESQUITE ISD,'07 - 08,M,,,'10
'057914118,NA,MCKENZIE EL,N,N,NQ,DALLAS,'057,R,MESQUITE ISD,'EE - 06,E,,,'10
'057914106,NA,MCWHORTER EL,N,N,NQ,DALLAS,'057,A,MESQUITE ISD,'PK - 06,E,,,'10
'057914656,PE,MESQUITE ACAD,N,N,,DALLAS,'057,1,MESQUITE ISD,'09 - 12,S,,,'10
'057914001,NQ,MESQUITE H S,N,N,NQ,DALLAS,'057,A,MESQUITE ISD,'09 - 12,S,,,'10
'057914107,NA,MOTLEY EL,N,N,M,DALLAS,'057,E,MESQUITE ISD,'PK - 06,E,,,'10
'057914002,R,NORTH MESQUITE H S,N,N,NQ,DALLAS,'057,A,MESQUITE ISD,'09 - 12,S,,,'10
'057914007,NO,P A S S LEARNING CTR,N,N,,DALLAS,'057,X,MESQUITE ISD,'07 - 11,S,,,'10
'057914117,NA,PORTER EL,N,N,NQ,DALLAS,'057,E,MESQUITE ISD,'PK - 06,E,,,'10
'057914046,NA,R S KIMBROUGH MIDDLE,N,N,RM,DALLAS,'057,E,MESQUITE ISD,'07 - 08,M,,,'10
'057914004,R,RALPH H POTEET H S,N,N,NQ,DALLAS,'057,E,MESQUITE ISD,'09 - 12,S,,,'10
'057914108,NA,RANGE EL,N,N,R,DALLAS,'057,R,MESQUITE ISD,'KG - 06,E,,,'10
'057914121,NA,RUBY SHAW EL,N,N,RM,DALLAS,'057,R,MESQUITE ISD,'PK - 06,E,,,'10
'057914109,NA,RUGEL EL,N,N,NQ,DALLAS,'057,A,MESQUITE ISD,'EE - 06,E,,,'10
'057914110,NA,RUTHERFORD EL,N,N,R,DALLAS,'057,A,MESQUITE ISD,'KG - 06,E,,,'10
'057914114,NA,S M SEABOURN EL,N,N,R,DALLAS,'057,A,MESQUITE ISD,'EE - 06,E,,,'10
'057914111,NA,SHANDS EL,N,N,NQ,DALLAS,'057,A,MESQUITE ISD,'KG - 06,E,,,'10
'057914127,NA,THOMPSON EL,N,N,M,DALLAS,'057,R,MESQUITE ISD,'KG - 06,E,,,'10
'057914112,NA,TISINGER EL,N,N,NQ,DALLAS,'057,A,MESQUITE ISD,'PK - 05,E,,,'10
'057914113,NA,TOSCH EL,N,N,M,DALLAS,'057,R,MESQUITE ISD,'KG - 06,E,,,'10
'057914042,NA,VANSTON MIDDLE,N,N,R,DALLAS,'057,A,MESQUITE ISD,'07 - 08,M,,,'10
'057914120,NA,VERNON PRICE EL,N,N,NQ,DALLAS,'057,E,MESQUITE ISD,'KG - 06,E,,,'10
'057914003,NQ,WEST MESQUITE H S,N,N,R,DALLAS,'057,A,MESQUITE ISD,'09 - 12,S,,,'10
'057914043,NA,WILKINSON MIDDLE,N,N,RM,DALLAS,'057,E,MESQUITE ISD,'06 - 08,M,,,'10
'147903103,NA,A B MCBAY EL,N,N,NQ,LIMESTONE,'147,A,MEXIA ISD,'EE - 02,E,'147903105,R Q SIMS INT,'12
'147903101,NO,DEVELOPMENTAL CTR,N,N,,LIMESTONE,'147,X,MEXIA ISD,'06 - 12,B,,,'12
'147903002,NQ,MEXIA H S,N,N,NQ,LIMESTONE,'147,A,MEXIA ISD,'09 - 12,S,,,'12
'147903042,NA,MEXIA J H,N,N,NQ,LIMESTONE,'147,R,MEXIA ISD,'06 - 08,M,,,'12
'147903102,NA,MEXIA MIDDLE,N,N,NQ,LIMESTONE,'147,R,MEXIA ISD,'05 - 05,E,,,'12
'147903105,NA,R Q SIMS INT,N,N,NQ,LIMESTONE,'147,A,MEXIA ISD,'03 - 04,E,,,'12
'062906101,NA,MEYERSVILLE EL,N,N,NQ,DEWITT,'062,E,MEYERSVILLE ISD,'KG - 08,E,,,'03
'197902001,NQ,MIAMI SCHOOL,N,N,M,ROBERTS,'197,R,MIAMI ISD,'KG - 12,B,,,'16
'108804001,PE,MID-VALLEY ACADEMY,Y,N,,HIDALGO,'108,1,MID-VALLEY ACADEMY,'09 - 12,S,,,'01
'165802101,NH,MIDLAND ADVANTAGE CHARTER SCHOOL,Y,N,,MIDLAND,'165,H,MIDLAND ADVANTAGE CHARTER SCHOOL,'KG - 05,E,,,'18
'165901041,NA,ALAMO J H,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'07 - 08,M,,,'18
'165901128,NA,BARNEY GREATHOUSE SCH,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'KG - 06,E,,,'18
'165901101,NA,BONHAM EL,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'KG - 04,E,,,'18
'165901102,NA,BOWIE EL,N,N,R,MIDLAND,'165,A,MIDLAND ISD,'KG - 06,E,,,'18
'165901121,NR,BUNCHE EARLY CHILDHD CTR,N,N,,MIDLAND,'165,N,MIDLAND ISD,'EE - PK,E,,,'18
'165901104,NA,BURNET EL,N,N,NQ,MIDLAND,'165,R,MIDLAND ISD,'EE - 06,E,,,'18
'165901127,NA,BUSH EL,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'KG - 06,E,,,'18
'165901105,NA,CR0CKETT EL,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'KG - 06,E,,,'18
'165901106,NA,DE ZAVALA EL,N,N,NE,MIDLAND,'165,A,MIDLAND ISD,'KG - 06,E,,,'18
'165901114,NA,EMERSON EL,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'KG - 05,E,,,'18
'165901107,NA,FANNIN EL,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'EE - 12,B,,,'18
'165901047,NA,GEORGE T ABELL J H,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'07 - 08,M,,,'18
'165901046,NA,GODDARD J H,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'07 - 08,M,,,'18
'165901108,NA,HENDERSON EL,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'KG - 05,E,,,'18
'165901109,NA,HOUSTON EL,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'KG - 04,E,,,'18
'165901110,NA,JONES EL,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'KG - 04,E,,,'18
'165901111,NA,LAMAR EL,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'KG - 04,E,,,'18
'165901042,NA,LEE FRESHMAN H S,N,N,R,MIDLAND,'165,A,MIDLAND ISD,'09 - 09,S,'165901002,LEE H S,'18
'165901002,NQ,LEE H S,N,N,R,MIDLAND,'165,A,MIDLAND ISD,'09 - 12,S,,,'18
'165901112,NA,LONG EL,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'KG - 05,E,,,'18
'165901005,PE,MIDLAND EXCEL CAMPUSD,N,N,,MIDLAND,'165,1,MIDLAND ISD,'10 - 12,S,,,'18
'165901044,NA,MIDLAND FRESHMAN H S,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'09 - 09,S,'165901003,MIDLAND H S,'18
'165901003,NQ,MIDLAND H S,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'09 - 12,S,,,'18
'165901113,NA,MILAM EL,N,N,R,MIDLAND,'165,A,MIDLAND ISD,'KG - 06,E,,,'18
'165901122,NA,PARKER EL,N,N,R,MIDLAND,'165,A,MIDLAND ISD,'KG - 04,E,,,'18
'165901115,NA,PEASE EL,N,N,NE,MIDLAND,'165,A,MIDLAND ISD,'KG - 06,E,,,'18
'165901116,NA,RUSK EL,N,N,NE,MIDLAND,'165,L,MIDLAND ISD,'KG - 04,E,,,'18
'165901045,NA,SAN JACINTO J H,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'07 - 08,M,,,'18
'165901123,NA,SANTA RITA EL,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'KG - 05,E,,,'18
'165901125,NA,SCHARBAUER EL,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'KG - 05,E,,,'18
'165901117,NA,SOUTH EL,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'KG - 06,E,,,'18
'165901118,NA,TRAVIS EL,N,N,NQ,MIDLAND,'165,R,MIDLAND ISD,'KG - 06,E,,,'18
'165901004,PE,VIOLA M COLEMAN H S,N,N,,MIDLAND,'165,1,MIDLAND ISD,'05 - 12,B,,,'18
'165901119,NA,WASHINGTON EL,N,N,NQ,MIDLAND,'165,A,MIDLAND ISD,'KG - 06,E,,,'18
'165901120,NR,WEST EARLY CHILDHOOD CTR,N,N,,MIDLAND,'165,N,MIDLAND ISD,'EE - PK,E,,,'18
'165801001,NH,MIDLAND-RICHARD MILBURN ALTER H S,Y,N,,MIDLAND,'165,H,MIDLAND-RICHARD MILBURN ALTER HIGH,'09 - 12,S,,,'18
'070908103,NA,IRVIN EL,N,N,NQ,ELLIS,'070,A,MIDLOTHIAN ISD,'KG - 05,E,,,'10
'070908105,NA,LONGBRANCH EL,N,N,NQ,ELLIS,'070,E,MIDLOTHIAN ISD,'KG - 05,E,,,'10
'070908001,NQ,MIDLOTHIAN H S,N,N,NQ,ELLIS,'070,R,MIDLOTHIAN ISD,'09 - 12,S,,,'10
'070908042,NA,MIDLOTHIAN MIDDLE,N,N,R,ELLIS,'070,E,MIDLOTHIAN ISD,'06 - 08,M,,,'10
'070908106,NA,MT PEAK EL,N,N,R,ELLIS,'070,A,MIDLOTHIAN ISD,'EE - 05,E,,,'10
'070908104,NA,T E BAXTER EL,N,N,NQ,ELLIS,'070,R,MIDLOTHIAN ISD,'EE - 05,E,,,'10
'161903004,NO,CHALLENGE ACADEMY,N,N,,MCLENNAN,'161,X,MIDWAY ISD,'10 - 11,S,,,'12
'161903102,NA,HEWITT EL,N,N,NQ,MCLENNAN,'161,R,MIDWAY ISD,'PK - 04,E,,,'12
'161903001,NQ,MIDWAY H S,N,N,NQ,MCLENNAN,'161,E,MIDWAY ISD,'09 - 12,S,,,'12
'161903106,NA,MIDWAY INT,N,N,NQ,MCLENNAN,'161,R,MIDWAY ISD,'05 - 06,M,,,'12
'161903041,NA,MIDWAY MIDDLE,N,N,M,MCLENNAN,'161,E,MIDWAY ISD,'07 - 08,M,,,'12
'039905001,R,MIDWAY SCHOOL,N,N,RM,CLAY,'039,E,MIDWAY ISD,'KG - 12,B,,,'09
'161903003,PE,OPTIONS PROGRAM,N,N,,MCLENNAN,'161,1,MIDWAY ISD,'09 - 12,S,,,'12
'161903105,NA,SOUTH BOSQUE EL,N,N,NQ,MCLENNAN,'161,E,MIDWAY ISD,'PK - 04,E,,,'12
'161903103,NA,SPEEGLEVILLE EL,N,N,R,MCLENNAN,'161,E,MIDWAY ISD,'KG - 08,E,,,'12
'161903104,NA,SPRING VALLEY EL,N,N,NQ,MCLENNAN,'161,E,MIDWAY ISD,'EE - 04,E,,,'12
'161903101,NA,WOODWAY EL,N,N,M,MCLENNAN,'161,E,MIDWAY ISD,'EE - 04,E,,,'12
'166903102,NA,MILANO EL,N,N,NQ,MILAM,'166,A,MILANO ISD,'EE - 06,E,,,'06
'166903001,NQ,MILANO H S,N,N,NQ,MILAM,'166,R,MILANO ISD,'07 - 12,S,,,'06
'175910101,NA,MILDRED EL,N,N,NQ,NAVARRO,'175,R,MILDRED ISD,'KG - 06,E,,,'12
'175910001,NQ,MILDRED H S,N,N,NQ,NAVARRO,'175,E,MILDRED ISD,'07 - 12,S,,,'12
'200902195,NO,C B P,N,N,,RUNNELS,'200,X,MILES ISD,'12 - 12,S,,,'15
'200902002,PE,FAIRVIEW ACCELERATED,N,N,,RUNNELS,'200,1,MILES ISD,'07 - 12,S,,,'15
'200902004,NO,FAIRVIEW BEHAVIOR ADJUSTMENT,N,N,,RUNNELS,'200,X,MILES ISD,'12 - 12,S,,,'15
'200902180,NR,GRAPE CREEK SPECIAL PROGRAM,N,N,,RUNNELS,'200,N,MILES ISD,'EE - EE,E,,,'15
'200902101,NA,MILES EL,N,N,NQ,RUNNELS,'200,R,MILES ISD,'PK - 06,E,,,'15
'200902001,NQ,MILES H S,N,N,NQ,RUNNELS,'200,A,MILES ISD,'07 - 12,S,,,'15
'070909001,NQ,MILFORD SCHOOL,N,N,NQ,ELLIS,'070,R,MILFORD ISD,'KG - 12,B,,,'10
'112907001,NQ,MILLER GROVE SCHOOL,N,N,R,HOPKINS,'112,R,MILLER GROVE ISD,'KG - 12,B,,,'08
'184904101,NA,MILLSAP EL,N,N,NQ,PARKER,'184,A,MILLSAP ISD,'PK - 05,E,,,'11
'184904001,NQ,MILLSAP H S,N,N,NQ,PARKER,'184,R,MILLSAP ISD,'06 - 12,B,,,'11
'250903102,NA,MINEOLA EL,N,N,NQ,WOOD,'250,R,MINEOLA ISD,'03 - 05,E,,,'07
'250903001,NQ,MINEOLA H S,N,N,NQ,WOOD,'250,A,MINEOLA ISD,'09 - 12,S,,,'07
'250903041,NA,MINEOLA MIDDLE,N,N,NE,WOOD,'250,L,MINEOLA ISD,'06 - 08,M,,,'07
'250903101,NA,MINEOLA PRI,N,N,NQ,WOOD,'250,R,MINEOLA ISD,'EE - 02,E,'250903102,MINEOLA EL,'07
'182903002,PE,ALTERNATIVE BY CHOICE,N,N,,PALO PINTO,'182,1,MINERAL WELLS ISD,'07 - 12,S,,,'11
'182903103,NA,HOUSTON EL,N,N,NQ,PALO PINTO,'182,R,MINERAL WELLS ISD,'02 - 03,E,'182903105,TRAVIS EL,'11
'182903104,NA,LAMAR EL,N,N,NQ,PALO PINTO,'182,R,MINERAL WELLS ISD,'EE - 01,E,'182903103,HOUSTON EL,'11
'182903001,NQ,MINERAL WELL H S,N,N,R,PALO PINTO,'182,R,MINERAL WELLS ISD,'09 - 12,S,,,'11
'182903041,NA,MINERAL WELLS J H,N,N,NQ,PALO PINTO,'182,R,MINERAL WELLS ISD,'07 - 08,M,,,'11
'182903105,NA,TRAVIS EL,N,N,NQ,PALO PINTO,'182,R,MINERAL WELLS ISD,'04 - 06,E,,,'11
'240902101,NA,MIRANDO EL,N,N,NE,WEBB,'240,L,MIRANDO CITY ISD,'PK - 08,E,,,'01
'108908107,NA,ALTON EL,N,N,NQ,HIDALGO,'108,A,MISSION CONS ISD,'PK - 06,E,,,'01
'108908101,NA,BRYAN EL,N,N,RM,HIDALGO,'108,E,MISSION CONS ISD,'PK - 06,E,,,'01
'108908108,NA,CANTU EL,N,N,NQ,HIDALGO,'108,R,MISSION CONS ISD,'PK - 06,E,,,'01
'108908112,NA,CARL C WAITZ EL,N,N,NQ,HIDALGO,'108,E,MISSION CONS ISD,'EE - 06,E,,,'01
'108908102,NA,CASTRO EL,N,N,NQ,HIDALGO,'108,A,MISSION CONS ISD,'PK - 06,E,,,'01
'108908037,PE,COMMUNITY A E P,N,N,,HIDALGO,'108,1,MISSION CONS ISD,'09 - 12,S,,,'01
'108908109,NA,LEAL EL,N,N,NQ,HIDALGO,'108,E,MISSION CONS ISD,'PK - 06,E,,,'01
'108908104,NA,MARCELL EL,N,N,NQ,HIDALGO,'108,R,MISSION CONS ISD,'PK - 06,E,,,'01
'108908110,NA,MIMS EL,N,N,NQ,HIDALGO,'108,E,MISSION CONS ISD,'PK - 06,E,,,'01
'108908001,R,MISSION H S,N,N,NQ,HIDALGO,'108,A,MISSION CONS ISD,'09 - 12,S,,,'01
'108908041,NA,MISSION J H,N,N,R,HIDALGO,'108,A,MISSION CONS ISD,'07 - 08,M,,,'01
'108908002,NA,MISSION NINTH GRADE,N,N,NQ,HIDALGO,'108,A,MISSION CONS ISD,'09 - 10,S,'108908001,MISSION HS,'01
'108908111,NA,OLLIE O'GRADY EL,N,N,NQ,HIDALGO,'108,A,MISSION CONS ISD,'PK - 06,E,,,'01
'108908105,NA,PEARSON EL,N,N,R,HIDALGO,'108,R,MISSION CONS ISD,'PK - 06,E,,,'01
'108908113,NA,SALINAS EL,N,N,NQ,HIDALGO,'108,R,MISSION CONS ISD,'PK - 06,E,,,'01
'108908042,NA,WHITE J H,N,N,NQ,HIDALGO,'108,R,MISSION CONS ISD,'07 - 08,M,,,'01
'238902104,NA,EDWARDS EL,N,N,R,WARD,'238,E,MONAHANS-WICKETT-PYOTE ISD,'01 - 02,E,'238902108,TATOM EL,'18
'238902109,NR,GEORGE CULLENDER KIND,N,N,,WARD,'238,N,MONAHANS-WICKETT-PYOTE ISD,'EE - KG,E,,,'18
'238902002,PE,MONAHANS ED CTR,N,N,,WARD,'238,1,MONAHANS-WICKETT-PYOTE ISD,'09 - 12,S,,,'18
'238902001,NQ,MONAHANS H S,N,N,NQ,WARD,'238,A,MONAHANS-WICKETT-PYOTE ISD,'09 - 12,S,,,'18
'238902107,NA,SUDDERTH EL,N,N,RM,WARD,'238,E,MONAHANS-WICKETT-PYOTE ISD,'05 - 06,M,,,'18
'238902108,NA,TATOM EL,N,N,R,WARD,'238,E,MONAHANS-WICKETT-PYOTE ISD,'03 - 04,E,,,'18
'238902041,NA,WALKER J H,N,N,R,WARD,'238,E,MONAHANS-WICKETT-PYOTE ISD,'07 - 08,M,,,'18
'169908101,NA,MONTAGUE EL,N,N,NQ,MONTAGUE,'169,E,MONTAGUE ISD,'PK - 08,E,,,'09
'108915101,NA,MONTE ALTO EL,N,N,NQ,HIDALGO,'108,R,MONTE ALTO ISD,'PK - 05,E,,,'01
'108915041,NA,MONTE ALTO MIDDLE,N,N,NQ,HIDALGO,'108,R,MONTE ALTO ISD,'06 - 08,M,,,'01
'170903103,NA,MONTGOMERY EL,N,N,NQ,MONTGOMERY,'170,R,MONTGOMERY ISD,'EE - 01,E,'170903102,MONTGOMERY INT,'06
'170903002,NQ,MONTGOMERY H S,N,N,NQ,MONTGOMERY,'170,R,MONTGOMERY ISD,'09 - 12,S,,,'06
'170903102,NA,MONTGOMERY INT,N,N,NQ,MONTGOMERY,'170,R,MONTGOMERY ISD,'01 - 07,E,,,'06
