CAMPUS,YEAR,CPCTENGA,CPCTFLAA,CPCTG01A,CPCTG02A,CPCTG03A,CPCTG04A,CPCTG05A,CPCTG06A,CPCTGKGA,CPCTGMEA,CPCTMATA,CPCTSCIA,CPCTSOCA,CPSAMIFC,CPSAMIFP,CPSATOFC,CPSETOFC,CPSETOFP,CPSOTOFC,CPSPTOFC,CPSPTOFP,CPSSTOFC,CPSSTOFP,CPSSTOSA,CPST00FC,CPST00FP,CPST00SA,CPST01FC,CPST01FP,CPST01SA,CPST06FC,CPST06FP,CPST06SA,CPST11FC,CPST11FP,CPST11SA,CPST20FC,CPST20FP,CPST20SA,CPSTASFC,CPSTASFP,CPSTBIFC,CPSTBIFP,CPSTBLFC,CPSTBLFP,CPSTCOFC,CPSTCOFP,CPSTEXPA,CPSTFEFC,CPSTFEFP,CPSTGIFC,CPSTGIFP,CPSTHIFC,CPSTHIFP,CPSTINFC,CPSTINFP,CPSTKIDR,CPSTMAFC,CPSTMAFP,CPSTOPFC,CPSTOPFP,CPSTPIFC,CPSTPIFP,CPSTREFC,CPSTREFP,CPSTSPFC,CPSTSPFP,CPSTTENA,CPSTTOFC,CPSTTOFP,CPSTTOSA,CPSTTWFC,CPSTTWFP,CPSTVOFC,CPSTVOFP,CPSTWHFC,CPSTWHFP,CPSUTOFC,CPSUTOFP,CPSUTOSA
'221901102,2013,.,.,21.4,22.8,24.3,23.5,23.3,.,20.8,1,.,.,.,2.888,7.396,39.046,4.8718,12.477,0,34.174,87.523,1,2.561,72277,0.947,3.211,37658,3,10.177,37500,4,13.569,39688,13.5318,45.904,45748,8,27.139,55047,0,0,0.4422,1.5,0,0,0,0,15.7691,28.478,96.608,0,0,1,3.392,0,0,19.8451,1,3.392,0,0,0,0,28.036,95.108,1,3.392,11.9884,29.478,75.496,46350,0,0,0,0,28.478,96.608,3.6959,9.466,41641
'221901103,2013,.,.,20.6,25.1,29.5,26,21,.,20,5,.,.,.,6.481,12.252,52.901,11.4122,21.573,0,41.489,78.427,1,1.89,51070,4.931,13.931,37618,6,16.953,37500,10,28.255,40910,7.4615,21.082,46769,7,19.778,54335,0,0,0,0,1,2.825,2.0001,5.651,11.8284,33.392,94.349,0,0,2,5.651,0,0,16.5574,2,5.651,0,0,0,0,29.392,83.047,4,11.302,8.3773,35.392,66.903,43764,0,0,0,0,32.392,91.524,5.0966,9.634,49949
'221901104,2013,.,.,22.8,20.5,27.2,24.3,20.8,.,21.8,3,.,.,.,7.792,17.118,45.516,7.765,17.06,0,37.751,82.94,1,2.197,68449,0,0,.,8,24.205,37688,6,18.154,40708,10.0512,30.411,47414,8.9998,27.23,51747,0,0,0,0,0,0,2.9999,9.077,14.4118,30.051,90.923,0,0,4,12.103,0,0,17.4276,3,9.077,0,0,0,0,28.051,84.872,2,6.051,11.6765,33.051,72.614,45022,2,6.0513,0,0,27.051,81.846,3.7,8.129,45988
'221901107,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,8.952,30.467,29.383,21.8834,74.475,0,7.5,25.525,0.5,1.702,65692,0,0,.,0,0,.,0,0,.,0,0,.,1,100,53997,0,0,0,0,0,0,1,100,27,1,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,1,3.403,53997,0,0,0,0,1,100,6,20.42,46184
'221901108,2013,.,.,19.6,27,24.3,23,26,.,23.2,.,.,.,.,5.989,12.715,47.105,12.9311,27.452,0,34.173,72.548,1,2.123,79840,0,0,.,3.9733,13.714,37622,1,3.451,40800,9.0001,31.063,45589,15,51.772,55070,0,0,0,0,0,0,0,0,19.9103,27.973,96.549,0,0,4,13.806,0,0,17.6024,1,3.451,0,0,0,0,24.973,86.194,4,13.806,16.9466,28.973,61.509,49239,0,0,0,0,24.973,86.194,4.2,8.916,44114
'221901112,2013,.,.,23.5,18.8,23.5,20.3,26.3,.,23.8,.,.,.,.,2.995,6.896,43.429,8.9523,20.614,0,34.476,79.386,1,2.303,68858,1,3.373,37500,4,13.492,37500,3,10.119,39400,13.6473,46.032,46631,8,26.984,54969,0,0,0.5577,1.881,1,3.373,0,0,16.0968,29.647,100,0,0,1,3.373,0,0,18.9899,0,0,0,0,0,0,27.09,91.373,2,6.746,12.9032,29.647,68.267,46609,1,3.373,0,0,26.647,89.881,3.829,8.817,51331
'221901113,2013,.,.,20.7,20.4,20.4,20.5,26.7,.,22.5,6,.,.,.,8.816,21.438,41.123,6.9254,16.841,0,34.198,83.159,1,2.432,68449,0,0,.,7,23.988,38000,4,13.707,40663,8.1817,28.037,47295,10,34.268,53850,0,0,0,0,2,6.854,1,3.427,15.8667,29.182,100,0,0,5,17.134,0,0,18.7789,0,0,0,0,0,0,27.182,93.146,1,3.427,13.6,29.182,70.962,46402,0,0,0,0,22.182,76.012,4.0161,9.766,49226
'221901116,2013,.,.,18.4,21.6,22.6,23.3,26.2,.,18.5,4,.,.,.,9.989,24.105,41.442,4.9735,12.001,0,36.468,87.999,1,2.413,72566,5.941,18.733,37525,10.9998,34.682,37591,7.9356,25.021,39789,2.1818,6.879,46731,4.6576,14.685,55351,0,0,3.6574,11.532,4,12.612,2.9998,9.458,8.4401,28.883,91.066,0,0,2,6.306,0,0,13.7155,2.833,8.934,0,0,0,0,24.059,75.857,1,3.153,6.2658,31.716,76.532,41365,3.9999,12.6116,0,0,21.716,68.471,3.752,9.054,44807
'221901117,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,16.428,29.217,56.228,27.4833,48.878,0,28.745,51.122,1,1.778,81373,1,5,37500,4,20,38125,5,25,39780,4,20,46875,6,30,52181,0,0,0,0,1,5,16,80,13.3,20,100,0,0,2,10,0,0,18,0,0,0,0,0,0,0,0,4,20,10.7,20,35.569,44474,1,5,0,0,16,80,7.7447,13.774,48271
'221901118,2013,.,.,20.8,21.6,22.2,16.6,18.3,.,19,4,.,.,.,4.989,13.156,37.925,6.8933,18.176,0,31.032,81.824,1,2.637,60762,2.968,11.271,37431,6,22.786,37583,3,11.393,39550,9.3638,35.561,44968,5.0001,18.989,50434,0,0,0,0,1,3.798,2.0001,7.596,11.1243,25.332,96.202,0,0,0,0,1,3.798,16.1021,1,3.798,0,0,0,0,23.332,88.607,1,3.798,7.8241,26.332,69.431,42857,2.0002,7.5961,0,0,22.332,84.809,3.7,9.756,47324
'221901120,2013,.,.,20.8,23.1,26.4,21.1,23.3,.,17.7,4,.,.,.,5.936,16.226,36.583,6.9629,19.033,0,29.62,80.967,1,2.734,63924,1,4.005,37500,12.9464,51.844,37627,4,16.018,39469,4.0256,16.121,47492,2.9999,12.013,49000,0,0,0,0,1,4.005,1.9998,8.008,8.2822,21.972,87.986,0,0,2.947,11.799,0,0,16.3384,3,12.014,0,0,0,0,21.972,87.987,1,4.005,5.8197,24.972,68.261,40874,2,8.009,0,0,19.025,76.187,3.648,9.972,44151
'221901121,2013,.,.,20.6,23.8,21.8,19.8,23.4,.,23.8,.,.,.,.,5,11.253,44.431,8.5842,19.32,0,35.847,80.68,1,2.251,76896,0,0,.,4.4521,14.242,37837,6,19.194,40508,8.6418,27.644,46116,12.1666,38.92,52426,0,0,0.1667,0.533,2,6.398,0.4521,1.446,16.1515,29.094,93.069,0,0,3,9.597,0,0,19.2575,2.167,6.931,0,0,0,0,29.642,94.822,1,3.199,13.1515,31.261,70.358,46317,0,0,0,0,26.261,84.005,3.586,8.071,40868
'221901124,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,3.989,15.841,25.184,8.9523,35.548,0,16.232,64.452,0.75,2.978,68963,1,8.069,37500,2,16.138,37500,5.0007,40.351,40980,3.393,27.378,46816,0.9993,8.063,50500,0,0,0,0,1,8.069,0.0636,0.513,10.6154,11.392,91.924,0,0,0,0,0,0,2.8242,1.001,8.076,0,0,0,0,0.433,3.493,11.7311,94.659,9.8462,12.393,49.21,42503,0,0,0.1654,1.3346,11.393,91.931,3.0886,12.264,50352
'221901125,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,18.682,30.43,61.394,27.1494,44.222,0,34.245,55.778,1,1.629,81373,2,8.511,37500,7,29.787,37500,5.5,23.404,39117,8,34.043,46138,1,4.255,51238,0,0,0,0,2,8.511,20,85.106,8.6596,22.5,95.745,0,0,4,17.021,0,0,16.7234,1,4.255,0,0,0,0,0,0,3.5,14.894,7.9362,23.5,38.277,41404,0,0,0,0,17.5,74.468,9.7447,15.872,48333
'221901142,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,3.239,1.9894,61.418,0,1.25,38.582,0.25,7.718,82890,0,0,.,0,0,.,0,0,.,0.9997,100,48500,0,0,.,0,0,0,0,0,0,0,0,20,1,100,0,0,0,0,0,0,17.0051,0,0,0,0,0,0,1,100,0,0,20,1,30.864,48500,0,0,0,0,1,100,0,0,.
'221901150,2013,.,.,22,31.5,29.4,23.7,27,.,20.2,2,.,.,.,5.989,12.031,49.783,12.9311,25.975,0,36.852,74.025,1,2.009,69736,1,3.194,37500,5,15.971,37600,8,25.553,40981,8.3077,26.536,45620,9,28.747,53026,0,0,0,0,0,0,1,3.194,13.875,28.308,90.418,0,0,4,12.776,0,0,18.3022,3,9.582,0,0,0,0,27.308,87.224,3,9.582,12.125,31.308,62.888,45024,3,9.5823,0,0,24.308,77.641,4.5441,9.128,45281
'221901151,2013,.,.,20.5,27.8,23.8,29.5,25,.,19.5,2,.,.,.,4.979,9.793,50.84,11.5139,22.648,0,39.326,77.352,1,1.967,61304,1,3.014,37500,4,12.056,37875,5,15.07,39610,6.179,18.623,46073,17.0001,51.237,53446,0,0,0,0,0,0,1.9999,6.028,17.6176,32.179,96.986,0,0,1,3.014,0,0,16.848,1,3.014,0,0,0,0,26.179,78.903,5,15.07,15.1471,33.179,65.262,47630,0,0,0,0,32.179,96.986,5.1465,10.123,48649
'221901152,2013,.,.,26.3,26.3,21.1,23.6,20.2,.,21,1,.,.,.,11.984,24.032,49.868,5.9682,11.968,0,43.899,88.032,1,2.005,52776,2,5.251,37925,7,18.377,37857,4,10.501,40538,13.0907,34.367,46903,12,31.504,54325,0,0,0,0,1,2.625,5,13.127,15.9744,35.091,92.124,0,0,6,15.752,0,0,15.9619,3,7.876,0,0,0,0,31.091,81.623,2,5.251,13.3333,38.091,76.384,46439,1.9999,5.2504,0,0,29.091,76.372,4.8087,9.643,46155
'221901153,2013,.,.,22.4,24.1,21.8,28.5,26,.,21.6,3,.,.,.,10.968,16.036,68.397,24.8675,36.357,0,43.53,63.643,1,1.462,57127,1,2.543,37500,6,15.256,37583,10,25.426,39900,9.1538,23.274,47485,13.1761,33.501,56086,1,2.543,0.176,0.447,1,2.543,2.0001,5.085,16.1951,37.33,94.915,0,0,2,5.085,0,0,15.9166,2,5.085,0,0,0,0,28.154,71.584,9,22.883,13.9268,39.33,57.502,46674,0,0,0,0,35.33,89.83,3.2,4.679,50523
'221901154,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,1,16.711,5.984,2.9841,49.867,0,3,50.133,0,0,.,1,33.333,37500,2,66.667,37500,0,0,.,0,0,.,0,0,.,0,0,0,0,0,0,3,100,2.3333,3,100,0,0,1,33.333,0,0,24,0,0,0,0,0,0,0,0,0,0,2.3333,3,50.133,37500,0,0,0,0,2,66.667,0,0,.
'221901155,2013,.,.,20.8,20.4,19,22.4,27,.,23.4,4,.,.,.,16.206,25.95,62.451,15.6584,25.073,0,46.793,74.927,1,1.601,81847,2,4.856,37500,9.9999,24.283,37750,5,12.141,39510,17.1817,41.722,46110,7,16.998,56224,0,0,0,0,2,4.857,2.9999,7.285,13.2857,39.182,95.144,0,0,6,14.569,0,0,17.3379,2,4.856,0,0,0,0,34.182,83.002,4,9.713,9.8571,41.182,65.942,44580,1,2.4283,0,0,32.182,78.146,4.6114,7.384,50548
'221901208,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,1,33.333,3,0,0,0,3,100,0,0,.,1,33.333,37500,1,33.333,37500,0,0,.,0,0,.,1,33.333,49000,0,0,0,0,1,33.333,3,100,8,3,100,0,0,0,0,0,0,24.6667,0,0,0,0,0,0,0,0,0,0,8,3,100,41333,0,0,0,0,2,66.667,0,0,.
'221904001,2013,11.4,13.3,.,.,.,.,.,.,.,.,12.5,11.9,12.4,2,4.883,40.945,3,7.327,0,37.945,92.673,2.5619,6.257,60203,3.999,12.13,36095,8.9602,27.179,33942,5.986,18.157,38795,7.5837,23.003,46528,6.4389,19.531,47949,0,0,0,0,0,0,1.7141,5.199,11.6111,16.861,51.143,0,0,2,6.065,0,0,10.1311,16.107,48.857,1.5186,4.6063,0,0,19.86,60.24,5.3437,16.209,6.6111,32.968,80.519,40715,1,3.0333,4.5317,13.7458,29.968,90.902,2.4147,5.897,56196
'221904041,2013,19.5,.,.,.,.,.,.,.,.,.,17.4,19.4,19.4,1.06,4.862,21.804,3.06,14.034,0,18.744,85.966,1.8333,8.408,62080,1,6.168,30620,3.4673,21.389,31954,1.0912,6.731,37078,7.8442,48.39,46212,2.8078,17.321,48969,0,0,0.125,0.771,0,0,1.0963,6.763,14.96,12.679,78.216,0.3939,2.4299,0,0,0,0,10.9806,3.531,21.784,0,0,0,0,12.604,77.754,1.991,12.282,9.68,16.21,74.347,42063,0.9999,6.1683,0,0,15.211,93.832,0.7,3.21,53361
'221904042,2013,.,.,.,.,.,.,17.2,16.7,.,.,.,.,.,0.94,5.876,15.997,2.94,18.378,0,13.057,81.622,0.8333,5.209,66261,0,0,.,0.5716,4.96,31791,2.6227,22.759,37158,3.3554,29.117,44572,4.9742,43.164,48158,0,0,0.125,1.085,0,0,0.739,6.413,18.5263,8.318,72.177,0.2366,2.0531,0,0,0,0,12.1487,3.206,27.823,0,0,0,0,9.039,78.435,1.3845,12.014,13.1053,11.524,72.037,43799,0,0,0,0,11.524,100,0.7,4.376,53361
'221904102,2013,.,.,18.2,20.8,.,.,.,.,18.2,.,.,.,.,2,5.047,39.626,11,27.759,0,28.626,72.241,1.3333,3.365,61941,0,0,.,6.5001,24.911,33254,3,11.497,39657,4,15.33,45498,12.593,48.262,47689,0,0,0.137,0.525,0,0,5.4115,20.739,17.9643,25.843,99.042,0.0857,0.3284,0,0,0,0,13.5285,0.25,0.958,0,0,0,0,17.21,65.954,3.2494,12.453,13.5357,26.093,65.848,42834,0,0,0,0,26.093,100,1.2,3.028,45615
'221904104,2013,.,.,.,.,21.8,22,.,.,.,.,.,.,.,2,10.916,18.324,5.0001,27.287,0,13.324,72.713,1,5.457,54426,0,0,.,2.5001,22.475,35320,4.0004,35.962,38795,3.0003,26.971,44723,1.6232,14.592,47879,0,0,0.2062,1.854,0,0,1.8807,16.907,13.6429,10.874,97.753,0.0547,0.4917,1,8.99,0,0,15.8216,0.25,2.247,0,0,0,0,7.482,67.264,1.5,13.484,9.2857,11.124,60.707,40938,0,0,0,0,10.124,91.01,1.2,6.549,49098
'221905001,2013,9.9,7,17,11,8,13,12,14.1,9,.,7.4,11.6,8.9,3,13.667,21.953,1,4.555,0,20.953,95.445,1,4.555,50000,0,0,.,6.0003,30.073,32269,4.9999,25.059,37746,4.9524,24.821,50241,4.0001,20.048,51445,0,0,0,0,1,5.012,2,10.024,11.9,16.001,80.194,0,0,1,5.013,0,0,8.5703,3.952,19.806,0,0,0,0,15.167,76.016,0.6,3.007,2.75,19.953,90.89,41946,0,0,2.1854,10.9529,17.952,89.975,0,0,.
'221911001,2013,14,14.8,.,.,.,.,.,.,.,.,14.3,14.4,19.8,0,0,38.297,1,2.611,0,37.297,97.389,2.0476,5.347,59262,0,0,.,2.9001,8.227,33408,3.0008,8.513,39690,20.563,58.336,47466,8.7853,24.923,53517,0,0,0,0,0,0,0,0,16.4856,24.035,68.185,0,0,0,0,0,0,9.1917,11.215,31.815,2.1701,6.1565,0,0,26.249,74.466,1.4217,4.033,7.9037,35.249,92.042,47155,0,0,5.4089,15.3447,35.249,100,0,0,.
'221911041,2013,18.1,.,.,.,.,.,.,17.2,.,.,18.1,18.6,16.6,0,0,22.121,3,13.562,0,19.121,86.438,2,9.041,84169,1,6.204,30560,1.1,6.824,33887,1.0003,6.205,41000,6.8654,42.588,43575,6.1547,38.179,50464,0,0,0,0,0,0,0.2,1.241,16.5674,11.966,74.227,0,0,0,0,0,0,15.1359,4.155,25.773,0,0,0,0,13.708,85.035,2.2125,13.725,8.0983,16.121,72.876,44577,0,0,0,0,16.121,100,1,4.521,55994
'221911101,2013,.,.,16.6,20.5,16.1,19.6,17.1,.,21,.,.,.,.,1,3.665,27.287,6.55,24.005,0,20.737,75.995,1,3.665,66232,1,5.484,37790,2.9996,16.448,33810,0.2376,1.303,60485,9.9996,54.833,45198,3.9997,21.932,49620,1,5.484,0,0,0,0,1,5.484,14.793,17.237,94.516,0,0,0,0,0,0,13.5443,1,5.484,0,0,0,0,15.151,83.08,2.0857,11.437,10.707,18.237,66.833,44088,0,0,0,0,17.237,94.516,1.5,5.497,50391
'221911102,2013,.,.,17,17,13.5,18,13.5,.,.,.,.,.,.,1,4.399,22.732,5,21.995,0,17.732,78.005,0,0,.,0,0,.,1.0001,6.161,31660,3.2323,19.913,43892,4.0001,24.643,44450,7.9999,49.284,49680,0,0,0,0,0,0,1,6.161,19.7464,16.232,100,0,0,0,0,0,0,12.2594,0,0,0,0,0,0,15.232,93.839,0,0,15.225,16.232,71.406,46128,0,0,0,0,16.232,100,1.5,6.599,47931
'221912001,2013,19.6,23.9,.,.,.,.,.,.,.,.,20.3,22.1,23.4,5,6.44,77.647,3,3.864,0,74.647,96.136,2.8524,3.674,78711,2.5,3.8,31200,10.7438,16.329,34068,12.976,19.722,39601,20.7831,31.588,45581,18.7912,28.561,55193,0,0,0.0901,0.137,0,0,0,0,15.0791,35.051,53.274,0,0,3,4.56,0,0,14.515,30.743,46.726,4.0546,6.1625,0,0,49.858,75.779,3.6949,5.616,10.9662,65.794,84.735,44720,1,1.5199,8.0963,12.3055,61.794,93.92,6,7.727,50403
'221912041,2013,24.2,26.3,.,.,.,.,.,24,.,.,21.6,22.2,23.3,5,8.288,60.329,7,11.603,0,53.329,88.397,2.5,4.144,70874,2.5,5.227,31200,10.3093,21.554,32563,7.0002,14.636,38417,19.7599,41.313,44825,8.2599,17.27,52021,0,0,0,0,0,0,0,0,12.5298,36.33,75.957,0,0,5,10.454,0,0,17.9806,11.5,24.043,4.2219,8.827,0,0,41.016,85.755,2.5914,5.418,7.8645,47.829,79.28,41775,0.9998,2.0904,0,0,41.83,87.456,3,4.973,47743
'221912101,2013,.,.,21.1,21.1,.,.,.,.,12,10,.,.,.,5,10.823,46.198,5,10.823,0,41.198,89.177,1.1176,2.419,57602,1,2.697,31200,8.9479,24.131,32808,9.0003,24.272,39426,9.3822,25.302,44351,8.7499,23.597,50790,0,0,0,0,0,0,2,5.394,12.9487,35.133,94.749,0.25,0.6742,2,5.394,0,0,16.0192,1.947,5.251,0,0,0,0,32.001,86.301,2.8298,7.632,10.9744,37.08,80.264,41535,1.0001,2.6971,0,0,34.08,91.909,3,6.494,49049
'221912103,2013,.,.,.,.,21.5,22.7,24.2,.,.,.,.,.,.,4,7.489,53.41,9,16.851,0,44.41,83.149,1.6571,3.103,66464,4,9.356,36256,7.9998,18.712,33568,6.9997,16.373,39297,16.0004,37.425,44913,7.7529,18.134,52690,0,0,0,0,0,0,0,0,13.0465,41.752,97.659,0.75,1.7543,3,7.016,0,0,18.8292,1.001,2.341,0,0,0,0,38.003,88.89,4,9.356,10.3488,42.753,80.047,42471,0,0,0,0,39.753,92.984,0,0,.
'221912105,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'221912106,2013,.,.,.,.,.,.,.,.,20.4,.,.,.,.,10,27.027,37,10,27.027,0,27,72.973,1,2.703,61000,2,8,30283,16,64,32856,3,12,36997,1.5,6,44133,2.5,10,51430,0,0,0,0,0,0,6,24,6.5,25,100,0,0,7,28,0,0,17.36,0,0,0,0,0,0,18,72,1,4,5.9231,25,67.568,35681,0,0,0,0,18,72,1,2.703,40620
'222901001,2013,6,4.6,.,.,.,.,.,9,.,.,5.3,8.2,8.2,6.478,40.529,15.982,2.4772,15.5,0,13.505,84.5,0.3333,2.085,88474,2,16.435,52166,0.38,3.122,37979,1.9996,16.428,41735,5.7916,47.583,49095,2.0001,16.432,54940,0,0,0,0,0,0,0.562,4.617,13.5509,5.38,44.2,0,0,3,24.65,0,0,4.7652,6.792,55.8,0,0,0,0,9.672,79.463,0.2553,2.097,7.916,12.172,76.158,49004,0,0,1.6824,13.8222,9.171,75.35,1,6.257,48448
'222901101,2013,.,.,11,7,8.5,4.9,6,.,12,.,.,.,.,5.523,62.655,8.815,2.5228,28.62,0,6.292,71.38,0.3333,3.781,88474,0,0,.,0.7501,15.127,38752,2.0001,40.334,41398,0.2088,4.211,48200,1.9998,40.328,55620,0,0,0,0,0,0,0.2239,4.515,17.4348,4.75,95.789,0,0,2,40.336,0,0,11.6964,0.209,4.211,0,0,0,0,4.548,91.72,0.1867,3.765,9.9565,4.959,56.255,47020,0,0,0,0,2.959,59.664,1,11.344,48448
'223901001,2013,13.1,23.2,.,.,.,.,.,.,.,.,16.2,14.4,17.8,16.283,30.166,53.978,8,14.821,0,45.978,85.179,3.5714,6.616,79028,5.904,16.059,32813,9.5071,25.86,35898,4.6153,12.554,39798,9.0955,24.74,50846,7.642,20.787,57715,0,0,0.549,1.493,1,2.72,1.82,4.951,11.8951,20.148,54.803,0,0,6.283,17.089,1.0003,2.721,11.9955,16.616,45.197,0.2797,0.7608,0,0,22.889,62.258,5.7179,15.553,7.3786,36.764,68.109,44126,0,0,5.5086,14.9838,28.481,77.469,5.6429,10.454,53500
'223901005,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,2.5,1,40,0,1.5,60,1,40,60728,0,0,.,0,0,.,0,0,.,0,0,.,0,0,.,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,.,-2,0,.,0,0,0,0,0,0,0.5,20,70280
'223901041,2013,19.5,.,.,.,.,.,.,17.6,.,.,17.9,17.5,18.2,9.718,20.904,46.489,10.5161,22.621,0,35.973,77.379,1,2.151,59867,3,9.384,34000,9.2516,28.936,35551,6.3856,19.972,41560,10.3347,32.324,49616,3.0004,9.384,54428,0,0,0,0,0,0,0,0,10.4571,19.388,60.639,0,0,4.718,14.756,0,0,11.8226,12.585,39.361,2.2639,7.0808,0,0,23.372,73.1,3.2455,10.151,6.5429,31.973,68.775,42923,0,0,3.0911,9.668,27.255,85.244,3,6.453,46390
'223901101,2013,.,.,24,.,.,.,.,.,20.3,.,.,.,.,11,33.333,33,9,27.273,0,24,72.727,1,3.03,77497,1,5,34000,2,10,34800,3.0002,15.001,37350,4.9999,25,46202,8.9998,44.999,54261,0,0,0,0,1,5.001,2,10,18.75,19,95.002,0,0,5,24.999,0,0,14.9501,1,4.998,0,0,0,0,16,80,2,10,13.5,20,60.606,46750,0,0,0,0,14,70,3,9.091,55471
'223901102,2013,.,.,.,18.2,18.6,20.6,18.4,.,.,20,.,.,.,20.55,33.537,61.276,14.2738,23.294,0,47.003,76.706,2,3.264,67727,3,7.571,34000,13.127,33.128,35238,2.9999,7.571,41393,14.9989,37.852,46332,5.4996,13.879,53102,0,0,0.3793,0.957,1,2.524,1.8793,4.743,10.8395,37.626,94.953,1,2.5236,6.399,16.15,0,0,13.5266,2,5.047,0,0,0,0,32.867,82.944,3.4998,8.832,5.679,39.626,64.667,42289,0,0,0,0,32.226,81.326,5.377,8.775,51302
'223901103,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,15,71.429,21,11.3521,54.058,0,9.648,45.942,1,4.762,75350,2,26.151,34000,2.0986,27.44,34517,1.5493,20.258,40242,1,13.075,50180,1,13.075,53540,0,0,0,0,0,0,7.6479,100,7,7.648,100,0,0,4.099,53.591,0,0,21.313,0,0,0,0,0,0,0,0,0,0,4.5556,7.648,36.419,40077,0,0,0,0,3.549,46.409,1,4.762,34700
'223902001,2013,17.3,16.8,18,16,27,26,22,16.1,15.5,.,9.5,10.1,16.9,9,24.678,36.471,7.4707,20.484,0,29.001,79.516,2.1785,5.973,62009,2.001,7.747,30360,5.0004,19.365,31650,6.6432,25.727,39656,7.9999,30.981,43689,4.1781,16.18,48059,1.0002,3.873,0,0,0,0,1,3.873,11.5926,20.001,77.458,0,0,1,3.873,1.0002,3.873,12.5861,5.821,22.542,0,0,0,0,20.798,80.542,1.2322,4.772,6.3333,25.822,70.801,39994,0,0,2.7923,10.8136,22.822,88.38,1,2.742,40000
'223904001,2013,12.5,12.4,19,13,19,18.7,18,15,17.9,.,8,10,13,3,11.112,27,4,14.815,0,23,85.185,1.3478,4.992,63739,3,14.024,30987,6.0004,28.051,31978,0.8211,3.838,37641,6.5704,30.715,44090,4.9994,23.371,47719,0,0,0.5926,2.77,0,0,2.821,13.188,12.3182,13.647,63.796,0,0,2,9.351,0,0,10.4716,7.745,36.204,0.1995,0.9326,0,0,15.443,72.193,0.4628,2.164,4.5455,21.391,79.228,39456,0,0,1.8724,8.7531,19.391,90.649,0.2605,0.965,39697
'224901001,2013,7.5,6.3,.,.,.,.,.,.,.,.,7.4,13.8,5.9,0.082,0.626,13.045,1.608,12.327,0,11.437,87.673,1.4643,11.225,61797,0,0,.,0,0,.,2.8331,30.075,38935,4.1259,43.798,43714,2.4612,26.127,56042,0,0,0,0,0,0,0,0,14.2305,6.911,73.367,0,0,0,0,0,0,6.3693,2.509,26.633,0,0,0,0,6.731,71.451,1.1164,11.851,5.0073,9.42,72.216,45497,0,0,1.573,16.6982,9.42,100,0.552,4.232,46599
'224901101,2013,13.2,16,15,16,5.5,9.3,23,7.5,14,.,11,16.5,11,0.565,3.748,15.084,2.9001,19.226,0,12.184,80.774,0,0,.,1,8.66,29990,1.0003,8.66,33560,4.1669,36.076,37234,2.0296,17.572,44152,3.3533,29.032,48959,0,0,0,0,0,0,0.8144,7.051,12.7839,9.524,82.455,0,0,0,0,0,0,12.3805,2.027,17.545,0,0,0,0,10.612,91.876,0.124,1.074,7.3496,11.55,76.573,40908,0,0,0,0,11.55,100,0.6336,4.2,46696
'224902001,2013,6.6,4.8,10.8,4.6,4.9,7.6,4.4,7,7,.,7.3,9,7.9,1,5.37,18.618,3,16.113,0,15.618,83.887,0,0,.,2,12.805,32570,5.999,38.41,33549,2.9996,19.206,36714,1.9998,12.804,43970,2.6199,16.775,51076,0,0,0,0,0,0,0.2857,1.829,8.7849,11.619,74.392,0,0,1,6.401,0,0,6.979,4,25.608,0,0,0,0,12.614,80.764,1.4656,9.384,6.6338,15.618,83.887,38306,0,0,1.2531,8.0233,14.619,93.599,0,0,.
'225902001,2013,15.4,17.9,.,.,.,.,.,.,.,.,16.3,16.3,16.5,22.545,14.965,150.646,16.7105,11.093,0,133.936,88.907,7.0714,4.694,65719,2.833,2.444,34639,28.2559,24.37,39102,28.4596,24.546,40163,34.8284,30.039,44881,21.5666,18.601,52187,1.0002,0.863,1.5004,1.294,5.857,5.052,10.4313,8.997,12.303,61.458,53.007,0,0,7.687,6.63,1,0.862,12.6613,54.486,46.993,11.8279,10.2014,0,0,61.395,52.953,11.7223,10.11,8.6836,115.944,76.964,43423,5.0015,4.3137,19.0665,16.4446,95.398,82.279,10.9207,7.249,48139
