CAMPUS,CACKDTL,CAMPNAME,CFLCHART,CNTYNAME,COUNTY,C_RATING,DISTNAME,GRDSPAN,GRDTYPE,PAIRCAMP,PAIRNAME,REGION
'220914103,E,R F PATTERSON ELEMENTARY,N,TARRANT,'220,R,KENNEDALE ISD,'EE - 04,E,,,'11
'175907001,,KERENS SCHOOL,N,NAVARRO,'175,A,KERENS ISD,'EE - 12,B,,,'12
'248901102,,EAST PRI,N,WINKLER,'248,A,KERMIT ISD,'PK - 02,E,'248901104,PURPLE SAGE EL,'18
'248901001,PX,KERMIT H S,N,WINKLER,'248,A,KERMIT ISD,'09 - 12,S,,,'18
'248901041,EWY,KERMIT J H,N,WINKLER,'248,A,KERMIT ISD,'06 - 08,M,,,'18
'248901104,,PURPLE SAGE EL,N,WINKLER,'248,A,KERMIT ISD,'EE - 05,E,,,'18
'133903104,EM,B T WILSON SIXTH GRADE SCHOOL,N,KERR,'133,A,KERRVILLE ISD,'06 - 06,M,,,'20
'133903101,EM,DANIELS EL,N,KERR,'133,A,KERRVILLE ISD,'KG - 05,E,,,'20
'133903109,EMY,FRED H TALLY ELEMENTARY,N,KERR,'133,R,KERRVILLE ISD,'KG - 05,E,,,'20
'133903107,,HEAD START,N,KERR,'133,X,KERRVILLE ISD,'PK - PK,E,,,'20
'133903105,,HILL COUNTRY HIGH SCHOOL,N,KERR,'133,1,KERRVILLE ISD,'11 - 12,S,,,'20
'133903106,,K C J D C,N,KERR,'133,1,KERRVILLE ISD,'06 - 11,B,,,'20
'133903103,EM,NIMITZ EL,N,KERR,'133,R,KERRVILLE ISD,'EE - 05,E,,,'20
'133903041,EW,PETERSON MIDDLE,N,KERR,'133,A,KERRVILLE ISD,'06 - 08,M,,,'20
'133903102,EMNX,STARKEY EL,N,KERR,'133,R,KERRVILLE ISD,'PK - 05,E,,,'20
'133903001,,TIVY H S,N,KERR,'133,A,KERRVILLE ISD,'09 - 12,S,,,'20
'092902101,,CHANDLER EL,N,GREGG,'092,A,KILGORE ISD,'01 - 03,E,,,'07
'092902003,,DANVILLE ALTERNATIVE H S,N,GREGG,'092,1,KILGORE ISD,'10 - 12,S,,,'07
'092902002,,KILGORE H S,N,GREGG,'092,A,KILGORE ISD,'09 - 12,S,,,'07
'092902106,,KILGORE HEIGHTS EL,N,GREGG,'092,X,KILGORE ISD,'EE - KG,E,,,'07
'092902107,,KILGORE INT,N,GREGG,'092,A,KILGORE ISD,'04 - 05,E,,,'07
'092902042,,MAUDE LAIRD MIDDLE,N,GREGG,'092,A,KILGORE ISD,'06 - 08,M,,,'07
'014906052,EZ,AUDIE MURPHY MIDDLE SCHOOL,N,BELL,'014,A,KILLEEN ISD,'06 - 08,M,,,'12
'014906025,,BELL COUNTY JUVENILE DETENTION CE,N,BELL,'014,1,KILLEEN ISD,'05 - 11,B,,,'12
'014906113,NY,BELLAIRE ELEMENTARY,N,BELL,'014,A,KILLEEN ISD,'PK - 05,E,,,'12
'014906125,EWMN,BROOKHAVEN ELEMENTARY,N,BELL,'014,A,KILLEEN ISD,'PK - 05,E,,,'12
'014906124,AEMNX,CEDAR VALLEY ELEMENTARY,N,BELL,'014,R,KILLEEN ISD,'PK - 05,E,,,'12
'014906116,E,CLARKE ELEMENTARY,N,BELL,'014,R,KILLEEN ISD,'PK - 04,E,,,'12
'014906123,ENZ,CLEAR CREEK ELEMENTARY,N,BELL,'014,A,KILLEEN ISD,'PK - 05,E,,,'12
'014906102,EWMN,CLIFTON PARK ELEMENTARY,N,BELL,'014,R,KILLEEN ISD,'PK - 05,E,,,'12
'014906117,N,DUNCAN ELEMENTARY,N,BELL,'014,A,KILLEEN ISD,'PK - 05,E,,,'12
'014906103,,EAST WARD ELEMENTARY,N,BELL,'014,A,KILLEEN ISD,'EE - 05,E,,,'12
'014906046,,EASTERN HILLS MIDDLE SCHOOL,N,BELL,'014,A,KILLEEN ISD,'06 - 08,M,,,'12
'014906100,,ELEMENTARY ALTERNATIVE LEARNING C,N,BELL,'014,X,KILLEEN ISD,'01 - 05,E,,,'12
'014906002,RX,ELLISON HIGH SCHOOL,N,BELL,'014,A,KILLEEN ISD,'09 - 12,S,,,'12
'014906041,,FAIRWAY MIDDLE SCHOOL,N,BELL,'014,L,KILLEEN ISD,'06 - 08,M,,,'12
'014906104,N,FOWLER ELEMENTARY,N,BELL,'014,R,KILLEEN ISD,'EE - 05,E,,,'12
'014906105,EMNX,HARKER HEIGHTS ELEMENTARY,N,BELL,'014,R,KILLEEN ISD,'PK - 05,E,,,'12
'014906007,R,HARKER HEIGHTS HIGH SCHOOL,N,BELL,'014,A,KILLEEN ISD,'09 - 12,S,,,'12
'014906119,EMN,HAY BRANCH ELEMENTARY,N,BELL,'014,R,KILLEEN ISD,'EE - 05,E,,,'12
'014906106,MN,HAYNES ELEMENTARY,N,BELL,'014,A,KILLEEN ISD,'EE - 05,E,,,'12
'014906131,EM,IDUMA ELEMENTARY,N,BELL,'014,A,KILLEEN ISD,'PK - 05,E,,,'12
'014906130,,IRA CROSS JR ELEMENTARY,N,BELL,'014,A,KILLEEN ISD,'PK - 05,E,,,'12
'014906004,,KILLEEN ALTERNATIVE CENTER (HS),N,BELL,'014,X,KILLEEN ISD,'09 - 12,S,,,'12
'014906001,,KILLEEN HIGH SCHOOL,N,BELL,'014,A,KILLEEN ISD,'09 - 12,S,,,'12
'014906026,,KILLEEN J J A E P,N,BELL,'014,X,KILLEEN ISD,'06 - 11,B,,,'12
'014906049,AES,LIBERTY HILL MIDDLE SCHOOL,N,BELL,'014,R,KILLEEN ISD,'06 - 08,M,,,'12
'014906050,EY,LIVE OAK RIDGE MIDDLE SCHOOL,N,BELL,'014,A,KILLEEN ISD,'06 - 08,M,,,'12
'014906044,E,MANOR MIDDLE SCHOOL,N,BELL,'014,A,KILLEEN ISD,'06 - 08,M,,,'12
'014906129,E,MAXDALE ELEMENTARY,N,BELL,'014,A,KILLEEN ISD,'EE - 05,E,,,'12
'014906108,ENY,MEADOWS ELEMENTARY,N,BELL,'014,R,KILLEEN ISD,'EE - 05,E,,,'12
'014906022,,METROPLEX SCHOOL,N,BELL,'014,X,KILLEEN ISD,'PK - 11,B,,,'12
'014906009,,MIDDLE LEVEL LEARNING CENTER (MS),N,BELL,'014,X,KILLEEN ISD,'06 - 08,M,,,'12
'014906128,,MONTAGUE VILLAGE ELEMENTARY,N,BELL,'014,R,KILLEEN ISD,'EE - 05,E,,,'12
'014906121,EWMN,MOUNTAIN VIEW ELEMENTARY,N,BELL,'014,R,KILLEEN ISD,'PK - 05,E,,,'12
'014906042,AS,NOLAN MIDDLE SCHOOL,N,BELL,'014,A,KILLEEN ISD,'06 - 08,M,,,'12
'014906115,EWMNZ,NOLANVILLE ELEMENTARY,N,BELL,'014,R,KILLEEN ISD,'PK - 05,E,,,'12
'014906132,X,OVETA CULP HOBBY ELEMENTARY SCHOO,N,BELL,'014,A,KILLEEN ISD,'EE - 05,E,,,'12
'014906048,ESX,PALO ALTO MIDDLE SCHOOL,N,BELL,'014,A,KILLEEN ISD,'06 - 08,M,,,'12
'014906006,,PATHWAYS LEARNING CENTER,N,BELL,'014,1,KILLEEN ISD,'09 - 12,S,,,'12
'014906109,N,PEEBLES ELEMENTARY,N,BELL,'014,R,KILLEEN ISD,'EE - 05,E,,,'12
'014906110,E,PERSHING PARK ELEMENTARY,N,BELL,'014,A,KILLEEN ISD,'EE - 05,E,,,'12
'014906043,W,RANCIER MIDDLE SCHOOL,N,BELL,'014,A,KILLEEN ISD,'06 - 08,M,,,'12
'014906122,EWMNY,REECES CREEK ELEMENTARY,N,BELL,'014,A,KILLEEN ISD,'EE - 05,E,,,'12
'014906008,R,SHOEMAKER HIGH SCHOOL,N,BELL,'014,A,KILLEEN ISD,'09 - 12,S,,,'12
'014906045,,SMITH MIDDLE SCHOOL,N,BELL,'014,L,KILLEEN ISD,'06 - 08,M,,,'12
'014906111,,SUGAR LOAF ELEMENTARY,N,BELL,'014,A,KILLEEN ISD,'PK - 05,E,,,'12
'014906127,NX,TRIMMIER ELEMENTARY,N,BELL,'014,R,KILLEEN ISD,'EE - 05,E,,,'12
'014906051,EWSY,UNION GROVE MIDDLE SCHOOL,N,BELL,'014,A,KILLEEN ISD,'06 - 08,M,,,'12
'014906126,MNX,VENABLE VILLAGE ELEMENTARY,N,BELL,'014,R,KILLEEN ISD,'PK - 05,E,,,'12
'014906112,X,WEST WARD ELEMENTARY,N,BELL,'014,R,KILLEEN ISD,'PK - 05,E,,,'12
'014906120,E,WILLOW SPRINGS ELEMENTARY,N,BELL,'014,A,KILLEEN ISD,'PK - 05,E,,,'12
'137901041,,GILLETT INT,N,KLEBERG,'137,A,KINGSVILLE ISD,'05 - 06,M,,,'02
'137901001,RZ,H M KING HIGH SCHOOL,N,KLEBERG,'137,A,KINGSVILLE ISD,'09 - 12,S,,,'02
'137901109,,HARREL EL,N,KLEBERG,'137,A,KINGSVILLE ISD,'PK - 01,E,'137901106,KLEBERG EL,'02
'137901105,,HARVEY EL,N,KLEBERG,'137,R,KINGSVILLE ISD,'PK - 01,E,'137901110,PEREZ EL,'02
'137901002,,K E Y S ACADEMY,N,KLEBERG,'137,1,KINGSVILLE ISD,'09 - 12,S,,,'02
'137901106,,KLEBERG EL,N,KLEBERG,'137,A,KINGSVILLE ISD,'02 - 04,E,,,'02
'137901003,,L A S E R EXPULSION/SUSPENSION,N,KLEBERG,'137,X,KINGSVILLE ISD,'04 - 12,B,,,'02
'137901107,,LAMAR EL,N,KLEBERG,'137,A,KINGSVILLE ISD,'EE - 01,E,'137901106,KLEBERG EL,'02
'137901042,,MEMORIAL MIDDLE,N,KLEBERG,'137,L,KINGSVILLE ISD,'07 - 08,M,,,'02
'137901110,EW,PEREZ EL,N,KLEBERG,'137,R,KINGSVILLE ISD,'02 - 04,E,,,'02
'015826041,EMZ,KIPP ASPIRE ACADEMY,Y,BEXAR,'015,A,KIPP ASPIRE ACADEMY,'05 - 06,M,,,'20
'227820041,WZ,KIPP AUSTIN COLLEGE PREP,Y,TRAVIS,'227,A,KIPP AUSTIN COLLEGE PREP SCH INC,'05 - 07,M,,,'13
'101813001,AEWMSZ,KIPP ACADEMY,Y,HARRIS,'101,A,KIPP INC CHARTER,'PK - 09,B,,,'04
'057837041,E,KIPP TRUTH ACADEMY,Y,DALLAS,'057,A,KIPP TRUTH ACADEMY,'05 - 06,M,,,'10
'121905103,,KIRBYVILLE EL,N,JASPER,'121,A,KIRBYVILLE CISD,'EE - 06,E,,,'05
'121905001,,KIRBYVILLE HIGH SCHOOL,N,JASPER,'121,A,KIRBYVILLE CISD,'09 - 12,S,,,'05
'121905041,EWZ,KIRBYVILLE J H,N,JASPER,'121,A,KIRBYVILLE CISD,'07 - 08,M,,,'05
'101915107,AEWMN,BENFER EL,N,HARRIS,'101,R,KLEIN ISD,'PK - 05,E,,,'04
'101915109,WNZ,BRILL EL,N,HARRIS,'101,R,KLEIN ISD,'PK - 05,E,,,'04
'101915046,AEW,DOERRE INT,N,HARRIS,'101,A,KLEIN ISD,'06 - 08,M,,,'04
'101915110,WN,EHRHARDT EL,N,HARRIS,'101,R,KLEIN ISD,'EE - 05,E,,,'04
'101915118,WN,EILAND EL,N,HARRIS,'101,A,KLEIN ISD,'EE - 05,E,,,'04
'101915105,,EPPS ISLAND EL,N,HARRIS,'101,A,KLEIN ISD,'PK - 05,E,,,'04
'101915104,AN,GREENWOOD FOREST EL,N,HARRIS,'101,A,KLEIN ISD,'EE - 05,E,,,'04
'101915037,,HARRIS CO JJAEP,N,HARRIS,'101,X,KLEIN ISD,'05 - 11,B,,,'04
'101915120,AEWMN,HASSLER EL,N,HARRIS,'101,E,KLEIN ISD,'PK - 05,E,,,'04
'101915103,EWMN,HAUDE EL,N,HARRIS,'101,R,KLEIN ISD,'PK - 05,E,,,'04
'101915042,EW,HILDEBRANDT INT,N,HARRIS,'101,A,KLEIN ISD,'06 - 08,M,,,'04
'101915108,,KAISER EL,N,HARRIS,'101,A,KLEIN ISD,'PK - 05,E,,,'04
'101915045,EW,KLEB INT,N,HARRIS,'101,A,KLEIN ISD,'06 - 08,M,,,'04
'101915004,PTR,KLEIN COLLINS HIGH SCHOOL,N,HARRIS,'101,A,KLEIN ISD,'09 - 12,S,,,'04
'101915002,,KLEIN FOREST H S,N,HARRIS,'101,A,KLEIN ISD,'09 - 12,S,,,'04
'101915001,TS,KLEIN H S,N,HARRIS,'101,A,KLEIN ISD,'09 - 12,S,,,'04
'101915041,,KLEIN INT,N,HARRIS,'101,A,KLEIN ISD,'06 - 08,M,,,'04
'101915003,TS,KLEIN OAK H S,N,HARRIS,'101,A,KLEIN ISD,'09 - 12,S,,,'04
'101915117,W,KLENK EL,N,HARRIS,'101,A,KLEIN ISD,'EE - 05,E,,,'04
'101915101,,KOHRVILLE ELEMENTARY SCHOOL,N,HARRIS,'101,A,KLEIN ISD,'EE - 05,E,,,'04
'101915113,EWNY,KRAHN EL,N,HARRIS,'101,R,KLEIN ISD,'EE - 05,E,,,'04
'101915121,EMN,KREINHOP ELEMENTARY,N,HARRIS,'101,R,KLEIN ISD,'PK - 05,E,,,'04
'101915115,EWNY,KUEHNLE EL,N,HARRIS,'101,R,KLEIN ISD,'PK - 05,E,,,'04
'101915111,WN,LEMM EL,N,HARRIS,'101,R,KLEIN ISD,'EE - 05,E,,,'04
'101915122,,MCDOUGLE ELEMENTARY,N,HARRIS,'101,A,KLEIN ISD,'PK - 05,E,,,'04
'101915116,WN,MITTELSTADT EL,N,HARRIS,'101,R,KLEIN ISD,'EE - 05,E,,,'04
'101915112,,NITSCH EL,N,HARRIS,'101,A,KLEIN ISD,'EE - 05,E,,,'04
'101915102,N,NORTHAMPTON EL,N,HARRIS,'101,R,KLEIN ISD,'PK - 05,E,,,'04
'101915114,EWMN,ROTH EL,N,HARRIS,'101,R,KLEIN ISD,'EE - 05,E,,,'04
'101915047,AEWS,SCHINDEWOLF INTERMEDIATE SCHOOL,N,HARRIS,'101,A,KLEIN ISD,'06 - 08,M,,,'04
'101915119,EWMNX,SCHULTZ EL,N,HARRIS,'101,R,KLEIN ISD,'EE - 05,E,,,'04
'101915044,EWS,STRACK INT,N,HARRIS,'101,A,KLEIN ISD,'06 - 08,M,,,'04
'101915106,AEWMN,THEISS EL,N,HARRIS,'101,R,KLEIN ISD,'PK - 05,E,,,'04
'101915043,AX,WUNDERLICH INT,N,HARRIS,'101,A,KLEIN ISD,'06 - 08,M,,,'04
'058905001,ATRWN,KLONDIKE ISD,N,DAWSON,'058,A,KLONDIKE ISD,'EE - 12,B,,,'17
'232901001,ACTRWNS,KNIPPA SCHOOL,N,UVALDE,'232,R,KNIPPA ISD,'PK - 12,B,,,'20
'138902101,EMY,KNOX CITY EL,N,KNOX,'138,R,KNOX CITY-O'BRIEN CISD,'EE - 04,E,,,'09
'138902001,DTREMSY,KNOX CITY H S,N,KNOX,'138,A,KNOX CITY-O'BRIEN CISD,'09 - 12,S,,,'09
'138902041,EWMNSX,O'BRIEN MIDDLE,N,KNOX,'138,R,KNOX CITY-O'BRIEN CISD,'05 - 08,M,,,'09
'018907001,ES,KOPPERL SCHOOL,N,BOSQUE,'018,R,KOPPERL ISD,'PK - 12,B,,,'12
'100903003,,HARDIN CO ALTER ED,N,HARDIN,'100,X,KOUNTZE ISD,'09 - 09,S,,,'05
'100903101,Z,KOUNTZE EL,N,HARDIN,'100,A,KOUNTZE ISD,'EE - 05,E,,,'05
'100903002,RZ,KOUNTZE H S,N,HARDIN,'100,A,KOUNTZE ISD,'09 - 12,S,,,'05
'100903041,WSY,KOUNTZE MIDDLE,N,HARDIN,'100,A,KOUNTZE ISD,'06 - 08,M,,,'05
'219905101,EY,KRESS EL,N,SWISHER,'219,A,KRESS ISD,'PK - 06,E,,,'16
'219905001,R,KRESS H S,N,SWISHER,'219,A,KRESS ISD,'07 - 12,S,,,'16
'061905102,X,BLANCHE DODD INTERMEDIATE,N,DENTON,'061,A,KRUM ISD,'03 - 05,E,,,'11
'061905101,,DYER EL,N,DENTON,'061,A,KRUM ISD,'EE - 02,E,'061905102,BLANCHE DODD INTERMEDIATE,'11
'061905001,TRSX,KRUM H S,N,DENTON,'061,A,KRUM ISD,'09 - 12,S,,,'11
'061905041,AWSZ,KRUM MIDDLE,N,DENTON,'061,A,KRUM ISD,'06 - 08,M,,,'11
'101833101,,LA AMISTAD LOVE & LEARNING ACADEM,Y,HARRIS,'101,L,LA AMISTAD LOVE & LEARNING ACADEMY,'PK - 04,E,,,'04
'015811101,AX,ESCUELA DE LAS AMERICAS,Y,BEXAR,'015,A,LA ESCUELA DE LAS AMERICAS,'PK - 05,E,,,'20
'031905103,A,C E VAIL EL,N,CAMERON,'031,A,LA FERIA ISD,'01 - 03,E,,,'01
'031905003,,CAMERON CO J J A E P,N,CAMERON,'031,X,LA FERIA ISD,'07 - 11,S,,,'01
'031905002,,LA FERIA ALTER,N,CAMERON,'031,1,LA FERIA ISD,'09 - 12,S,,,'01
'031905001,APRY,LA FERIA H S,N,CAMERON,'031,A,LA FERIA ISD,'09 - 12,S,,,'01
'031905105,AZ,NOEMI DOMINGUEZ ELEMENTARY,N,CAMERON,'031,A,LA FERIA ISD,'04 - 07,M,,,'01
'031905101,,SAM HOUSTON EL,N,CAMERON,'031,A,LA FERIA ISD,'EE - 01,E,'031905103,C E VAIL EL,'01
'031905041,,WILLIAM B GREEN JUNIOR HIGH SCHOO,N,CAMERON,'031,A,LA FERIA ISD,'07 - 08,M,,,'01
'125906101,N,LA GLORIA EL,N,JIM WELLS,'125,A,LA GLORIA ISD,'PK - 06,E,,,'02
'075902101,,HERMES EL,N,FAYETTE,'075,R,LA GRANGE ISD,'EE - 03,E,,,'13
'075902001,PT,LA GRANGE H S,N,FAYETTE,'075,A,LA GRANGE ISD,'09 - 12,S,,,'13
'075902102,Y,LA GRANGE INT,N,FAYETTE,'075,A,LA GRANGE ISD,'04 - 06,E,,,'13
'075902041,WX,LA GRANGE MIDDLE,N,FAYETTE,'075,A,LA GRANGE ISD,'07 - 08,M,,,'13
'108912003,,ALTER CTR FOR ED,N,HIDALGO,'108,1,LA JOYA ISD,'09 - 12,S,,,'01
'108912045,ESY,ANN RICHARDS MIDDLE SCHOOL,N,HIDALGO,'108,R,LA JOYA ISD,'06 - 08,M,,,'01
'108912105,N,BENAVIDES EL,N,HIDALGO,'108,A,LA JOYA ISD,'PK - 05,E,,,'01
'108912042,EWZ,CESAR CHAVEZ MIDDLE,N,HIDALGO,'108,R,LA JOYA ISD,'06 - 08,M,,,'01
'108912041,WY,DE ZAVALA MIDDLE SCHOOL,N,HIDALGO,'108,A,LA JOYA ISD,'06 - 08,M,,,'01
'108912111,A,DIAZ-VILLARREAL,N,HIDALGO,'108,A,LA JOYA ISD,'PK - 05,E,,,'01
'108912108,EM,E B REYNA EL,N,HIDALGO,'108,A,LA JOYA ISD,'PK - 05,E,,,'01
'108912107,AWMN,ELIGIO KIKA DE LA GARZA EL,N,HIDALGO,'108,R,LA JOYA ISD,'PK - 05,E,,,'01
'108912109,,ELODIA R CHAPA EL,N,HIDALGO,'108,A,LA JOYA ISD,'PK - 05,E,,,'01
'108912118,A,EMILIANO ZAPATA ELEMENTARY,N,HIDALGO,'108,A,LA JOYA ISD,'PK - 05,E,,,'01
'108912104,,FLORES EL,N,HIDALGO,'108,A,LA JOYA ISD,'EE - 05,E,,,'01
'108912115,,HENRY B GONZALES EL,N,HIDALGO,'108,A,LA JOYA ISD,'PK - 05,E,,,'01
'108912046,AE,IRENE M GARCIA,N,HIDALGO,'108,R,LA JOYA ISD,'06 - 12,B,,,'01
'108912102,EWM,J F KENNEDY EL,N,HIDALGO,'108,A,LA JOYA ISD,'EE - 05,E,,,'01
'108912006,,J J A E P,N,HIDALGO,'108,X,LA JOYA ISD,'07 - 12,S,,,'01
'108912007,,JIMMY CARTER HIGH SCHOOL,N,HIDALGO,'108,A,LA JOYA ISD,'09 - 12,S,,,'01
'108912110,MN,JOSE DE ESCANDON EL,N,HIDALGO,'108,A,LA JOYA ISD,'PK - 05,E,,,'01
'108912120,,JUAN SEGUIN ELEMENTARY,N,HIDALGO,'108,A,LA JOYA ISD,'PK - 05,E,,,'01
'108912004,D,JUAREZ/LINCOLN HIGH SCHOOL,N,HIDALGO,'108,A,LA JOYA ISD,'09 - 10,S,,,'01
'108912001,DRY,LA JOYA SENIOR HIGH SCHOOL,N,HIDALGO,'108,R,LA JOYA ISD,'09 - 12,S,,,'01
'108912106,Y,LEO J LEO EL,N,HIDALGO,'108,A,LA JOYA ISD,'EE - 05,E,,,'01
'108912116,,LLOYD M BENTSEN ELEMENTARY,N,HIDALGO,'108,A,LA JOYA ISD,'PK - 05,E,,,'01
'108912044,EWSZ,MEMORIAL MIDDLE,N,HIDALGO,'108,R,LA JOYA ISD,'06 - 10,B,,,'01
'108912112,X,NARCISO CAVAZOS,N,HIDALGO,'108,A,LA JOYA ISD,'EE - 05,E,,,'01
'108912043,Y,NELLIE SCHUNIOR MIDDLE SCHOOL,N,HIDALGO,'108,A,LA JOYA ISD,'06 - 08,M,,,'01
'108912114,WX,PATRICIO PEREZ ELEMENTARY,N,HIDALGO,'108,A,LA JOYA ISD,'EE - 05,E,,,'01
'108912117,EMN,SAM FORDYCE ELEMENTARY,N,HIDALGO,'108,R,LA JOYA ISD,'PK - 05,E,,,'01
'108912005,,STUDENT ALTER PROG,N,HIDALGO,'108,X,LA JOYA ISD,'02 - 12,B,,,'01
'108912113,,TABASCO EL,N,HIDALGO,'108,A,LA JOYA ISD,'EE - 05,E,,,'01
'084904108,,EARLY CHILDHOOD,N,GALVESTON,'084,X,LA MARQUE ISD,'EE - KG,E,,,'04
'084904006,,GALVESTON CO J J A E P,N,GALVESTON,'084,X,LA MARQUE ISD,'08 - 10,S,,,'04
'084904101,W,HIGHLANDS EL,N,GALVESTON,'084,A,LA MARQUE ISD,'01 - 05,E,,,'04
'084904102,,INTER CITY EL,N,GALVESTON,'084,A,LA MARQUE ISD,'01 - 05,E,,,'04
'084904001,,LA MARQUE H S,N,GALVESTON,'084,A,LA MARQUE ISD,'09 - 12,S,,,'04
'084904041,,LA MARQUE MIDDLE,N,GALVESTON,'084,A,LA MARQUE ISD,'06 - 08,M,,,'04
'084904105,X,SIMMS EL,N,GALVESTON,'084,A,LA MARQUE ISD,'01 - 05,E,,,'04
'084904107,AX,WESTLAWN EL,N,GALVESTON,'084,A,LA MARQUE ISD,'01 - 05,E,,,'04
'101916042,EMX,BAKER J H,N,HARRIS,'101,R,LA PORTE ISD,'06 - 06,M,,,'04
'101916104,N,BAYSHORE EL,N,HARRIS,'101,A,LA PORTE ISD,'EE - 05,E,,,'04
'101916105,E,COLLEGE PARK EL,N,HARRIS,'101,A,LA PORTE ISD,'PK - 05,E,,,'04
'101916002,AZ,DEWALT ALTER,N,HARRIS,'101,A,LA PORTE ISD,'07 - 12,S,,,'04
'101916009,,HIGH POINT ALTER,N,HARRIS,'101,X,LA PORTE ISD,'08 - 11,S,,,'04
'101916101,EWMNX,JENNIE REID EL,N,HARRIS,'101,R,LA PORTE ISD,'KG - 05,E,,,'04
'101916103,,LA PORTE EL,N,HARRIS,'101,A,LA PORTE ISD,'PK - 05,E,,,'04
'101916001,T,LA PORTE HIGH SCHOOL,N,HARRIS,'101,A,LA PORTE ISD,'09 - 12,S,,,'04
'101916041,S,LA PORTE J H,N,HARRIS,'101,A,LA PORTE ISD,'07 - 08,M,,,'04
'101916107,EMN,LEO RIZZUTO EL,N,HARRIS,'101,R,LA PORTE ISD,'PK - 05,E,,,'04
'101916106,EWMN,LOMAX EL,N,HARRIS,'101,R,LA PORTE ISD,'EE - 05,E,,,'04
'101916043,EW,LOMAX J H,N,HARRIS,'101,R,LA PORTE ISD,'07 - 08,M,,,'04
'254902101,A,LA PRYOR EL,N,ZAVALA,'254,A,LA PRYOR ISD,'PK - 06,E,,,'20
'254902001,RX,LA PRYOR H S,N,ZAVALA,'254,A,LA PRYOR ISD,'07 - 12,S,,,'20
'161906005,,BILL LOGUE JUVENILE DETENTION CEN,N,MCLENNAN,'161,X,LA VEGA ISD,'08 - 10,S,,,'12
'161906004,,CHALLENGE ACADEMY,N,MCLENNAN,'161,X,LA VEGA ISD,'06 - 09,M,,,'12
'161906105,,LA VEGA EL,N,MCLENNAN,'161,R,LA VEGA ISD,'02 - 03,E,,,'12
'161906002,,LA VEGA H S,N,MCLENNAN,'161,A,LA VEGA ISD,'09 - 12,S,,,'12
'161906103,,LA VEGA INTERMEDIATE SCHOOL H P M,N,MCLENNAN,'161,L,LA VEGA ISD,'04 - 06,E,,,'12
'161906042,Z,LA VEGA JUNIOR HIGH SCHOOL GEORGE,N,MCLENNAN,'161,A,LA VEGA ISD,'07 - 08,M,,,'12
'161906106,,LA VEGA PRI,N,MCLENNAN,'161,R,LA VEGA ISD,'EE - 01,E,'161906105,LA VEGA EL,'12
'161906003,,SUCCESS PROGRAM,N,MCLENNAN,'161,1,LA VEGA ISD,'09 - 11,S,,,'12
'247903002,,FLORESVILLE ALTERNATIVE,N,WILSON,'247,X,LA VERNIA ISD,'08 - 12,S,,,'20
'247903004,,FLORESVILLE CHOICE PROGRAM,N,WILSON,'247,1,LA VERNIA ISD,'10 - 11,S,,,'20
'247903101,EY,LA VERNIA EL,N,WILSON,'247,A,LA VERNIA ISD,'03 - 06,E,,,'20
'247903001,ATS,LA VERNIA HIGH SCHOOL,N,WILSON,'247,A,LA VERNIA ISD,'09 - 12,S,,,'20
'247903041,AEW,LA VERNIA JUNIOR HIGH SCHOOL,N,WILSON,'247,A,LA VERNIA ISD,'07 - 08,M,,,'20
'247903103,,LA VERNIA PRIMARY,N,WILSON,'247,A,LA VERNIA ISD,'EE - 02,E,'247903101,LA VERNIA EL,'20
'247903003,,WILSON CO J J A E P,N,WILSON,'247,X,LA VERNIA ISD,'08 - 11,S,,,'20
'108914101,,JOSE BERNABE MUNOZ ELEMENTARY,N,HIDALGO,'108,A,LA VILLA ISD,'PK - 05,E,,,'01
'108914002,,LA VILLA ALTERNATIVE H S,N,HIDALGO,'108,X,LA VILLA ISD,'10 - 10,S,,,'01
'108914001,RX,LA VILLA H S,N,HIDALGO,'108,A,LA VILLA ISD,'09 - 12,S,,,'01
'108914003,,LA VILLA J J A E P H S,N,HIDALGO,'108,X,LA VILLA ISD,'10 - 11,S,,,'01
'108914041,,LA VILLA MIDDLE,N,HIDALGO,'108,L,LA VILLA ISD,'06 - 08,M,,,'01
'015913101,EWMNZ,LACKLAND EL,N,BEXAR,'015,R,LACKLAND ISD,'EE - 06,E,,,'20
'015913001,ADPCTRWSX,VIRGINIA ALLRED STACEY JR/SR H S,N,BEXAR,'015,A,LACKLAND ISD,'07 - 12,S,,,'20
'227912101,EMNY,LAGO VISTA ELEMENTARY SCHOOL,N,TRAVIS,'227,R,LAGO VISTA ISD,'EE - 05,E,,,'13
'227912001,APTRES,LAGO VISTA H S,N,TRAVIS,'227,R,LAGO VISTA ISD,'09 - 12,S,,,'13
'227912041,AEWSY,LAGO VISTA MIDDLE SCHOOL,N,TRAVIS,'227,A,LAGO VISTA ISD,'06 - 08,M,,,'13
'061912103,AEM,CORINTH ELEM,N,DENTON,'061,R,LAKE DALLAS ISD,'EE - 05,E,,,'11
'061912101,,LAKE DALLAS EL,N,DENTON,'061,A,LAKE DALLAS ISD,'02 - 04,E,,,'11
'061912001,TR,LAKE DALLAS H S,N,DENTON,'061,A,LAKE DALLAS ISD,'09 - 12,S,,,'11
'061912104,EMNZ,LAKE DALLAS INT,N,DENTON,'061,A,LAKE DALLAS ISD,'05 - 06,M,,,'11
