DISTRICT,YEAR,D40912DR*R,DE0912DR*R,DR0912DR*R,DM0912DR*R,DF0912DR*R,D20912DR*R,DB0912DR*R,DS0912DR*R,DA0912DR*R,DI0912DR*R,DW0912DR*R,DH0912DR*R,DL0912DR*R,D30912DR*R
'110901,2013,.,2.2,3.3,0,2.7,-1,-1,0,1.3,.,0,2.3,-1,.
'110902,2013,-1,3.7,5.9,4.4,4,0,7.1,3.4,4.2,-1,1.1,5.6,14.3,-1
'110905,2013,.,7.3,5,3.2,2,-1,.,0,2.7,.,0,7.5,.,-1
'110906,2013,.,0,0,0,0,0,-1,0,0,-1,0,0,-1,.
'110907,2013,.,1.4,2.4,0,1.2,-1,-1,0,0.6,-1,0,1.1,-1,.
'110908,2013,.,0,0,0,0,-1,-1,0,0,.,0,0,-1,.
'111901,2013,-1,1,1.6,1,0.7,2.8,5.3,0.8,0.9,0,0.8,1.1,1.2,0
'111902,2013,.,0,0,0,0,-1,-1,0,0,-1,0,0,-1,.
'111903,2013,.,0,0,0,0,-1,.,0,0,-1,0,0,-1,.
'112901,2013,.,2.4,1.9,1.1,2,0,0.6,4,1.5,-1,2.3,0,0,0
'112905,2013,.,0,0,0,0,.,-1,0,0,.,0,0,.,-1
'112906,2013,.,0,0,0,0,-1,-1,0,0,-1,0,0,0,.
'112907,2013,.,0,0,0,0,.,.,0,0,.,0,0,-1,.
'112908,2013,.,0,0,0,0.7,-1,0,0,0.4,-1,0.7,0,0,.
'112909,2013,.,0,0,0,0,-1,-1,0,0,-1,0,0,-1,.
'112910,2013,.,0,0,0,0,-1,-1,0,0,.,0,0,-1,.
'113901,2013,.,0.4,0.5,0.9,0,0,0.5,1.8,0.5,-1,1,0,0,0
'113902,2013,.,3.5,2.6,2.4,1.2,-1,4.3,6.3,1.8,-1,0.9,0,.,.
'113903,2013,.,0,0,0,0,-1,0,0,0,.,0,0,.,.
'113905,2013,.,3.2,2.2,3.6,0,0,-1,4.5,1.9,.,2.3,0,-1,-1
'113906,2013,.,0,0,0,0,0,0,0,0,.,0,-1,.,.
'114901,2013,.,3.3,2.2,2.4,2.2,20,3.4,0.8,2.3,0,0.5,2.9,0,16.7
'114902,2013,-1,0,0,0,0,-1,-1,0,0,-1,0,0,.,.
'114904,2013,.,3.6,4.4,0.9,2.2,-1,-1,0,1.5,-1,1.3,2.2,.,-1
'115901,2013,.,1.9,2.3,3.4,1.1,.,.,0,2.3,-1,20,1.8,3.1,.
'115902,2013,.,6.3,5.3,8.3,3.4,.,.,0,5.7,-1,0,7.7,-1,.
'115903,2013,.,0,0,0,0,-1,-1,-1,0,.,-1,0,-1,.
'116801,2013,.,0,0,0,0,0,0,0,0,-1,0,0,.,-1
'116901,2013,.,0,0,0,0,0,0,0,0,0,0,0,-1,-1
'116902,2013,.,0,0,0,0,-1,0,0,0,-1,0,0,.,-1
'116903,2013,0,2.1,1.1,1.9,0.9,0,1.8,1.4,1.4,-1,1.5,1.3,0,0
'116905,2013,-1,1.1,0.4,1.1,0.5,0,1.4,2.2,0.8,-1,0.9,0.5,0,0
'116906,2013,.,0.8,0,0,0.6,0,0,0,0.3,0,0.4,0,-1,.
'116908,2013,-1,0.5,0.3,0.3,0.5,0,10,0,0.4,0,0.3,0,0,-1
'116909,2013,.,1.2,2.1,1,0,-1,0,4.3,0.6,-1,0.7,0,-1,-1
'116910,2013,.,0,0,0,0,-1,-1,0,0,-1,0,0,0,.
'116915,2013,.,0,0,0,0,-1,-1,0,0,.,0,0,-1,.
'116916,2013,.,2.3,2.3,1.1,2,-1,0,0,1.6,-1,1.8,0,.,-1
'117901,2013,.,0,0.2,0,0.2,0,0,0,0.1,0,0.2,0,0,-1
'117903,2013,-1,3.1,2.5,3.3,3.9,0,-1,3.7,3.6,-1,4.5,0,.,.
'117904,2013,.,1.3,0,1.1,0,-1,.,0,0.5,0,0.6,0,0,-1
'117907,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'118902,2013,.,1.5,0,1.2,0,.,-1,0,0.7,-1,1.1,0,.,.
'119901,2013,-1,0,0,0,0,-1,.,0,0,.,0,0,.,.
'119902,2013,.,0,0,0,0,0,-1,0,0,-1,0,0,0,-1
'119903,2013,.,0,0,0,0,-1,.,0,0,.,0,0,-1,-1
'120901,2013,.,1.2,0,1.6,0.5,-1,0,0,1.1,.,0,2.5,40,-1
'120902,2013,.,0,0,0,0,.,-1,0,0,.,0,0,0,-1
'120905,2013,.,0,0,0,0,-1,-1,0,0,-1,0,0,-1,-1
'121902,2013,.,1.5,4,3,0,-1,0,5.3,1.6,-1,1.7,-1,.,.
'121903,2013,-1,2,0.5,1.5,0,-1,0,0,0.8,0,0.9,0,-1,-1
'121904,2013,.,0.2,0.3,0.5,0.7,0,0.9,0,0.6,0,0.5,0,0,-1
'121905,2013,.,3.8,3.1,2.1,2.3,0,0,3.6,2.2,-1,2.6,3.6,-1,-1
'121906,2013,.,0,0,0,0,-1,.,0,0,.,0,-1,.,.
'122901,2013,.,0,0,3,0,.,.,8.3,1.5,.,3.3,0,0,.
'122902,2013,.,0,0,0,0,-1,.,-1,0,.,0,0,-1,.
'123803,2013,.,1.2,0,5.1,0,-1,1.3,0,2.2,.,-1,9.1,.,.
'123805,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'123807,2013,.,0,0,0,0,-1,0,0,0,.,0,0,0,-1
'123905,2013,.,0.4,0.6,0.5,0.3,0,0,1.1,0.4,0,0.3,1.4,0,0
'123907,2013,-1,3.3,4,4.3,2.9,7.7,3.6,4.7,3.6,11.8,6.4,3.1,5,3.8
'123908,2013,-1,0.2,0.2,0.3,0,-1,0,0.7,0.1,0,0.2,0,0,0
'123910,2013,0,1.8,2.6,1.8,2.1,0,2.6,2.5,1.9,0,0.5,1.5,1.7,0.5
'123913,2013,.,3.2,11.1,0,3.4,-1,0,0,1.7,-1,3.6,0,-1,0
'123914,2013,.,1.3,1.4,0.4,0.4,-1,0,0,0.4,-1,0.5,0,-1,0
'124901,2013,.,3.6,4.4,3.3,2.9,-1,.,0,3.1,-1,0,3.3,0,.
'125901,2013,-1,3.7,4.2,2.7,3.3,-1,-1,5.9,3,-1,0,3.2,3.2,-1
'125902,2013,.,2.9,2.8,3.7,0,.,.,0,1.9,.,0,2.1,-1,.
'125903,2013,.,1.6,1.6,0.8,1,-1,.,6.4,0.9,-1,0,1.7,-1,.
'125905,2013,.,4.5,9.9,9.9,4.8,.,.,18.5,7.7,.,20,7.4,0,.
'125906,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'126901,2013,.,2,0.5,2.1,1.1,0,0,1.9,1.6,0,1.6,2.2,7.7,-1
'126902,2013,0,1.6,1.9,1.2,1.1,0,1.8,1.2,1.2,0,1.1,1.4,2.9,0
'126903,2013,0,2.7,2.6,2.1,2.2,0,1.1,5.2,2.2,0,2.2,2.3,4.5,9.1
'126904,2013,.,1.4,0.8,1,0,0,0,2.1,0.5,0,0.4,1.6,-1,.
'126905,2013,-1,0.2,0.2,0.4,0,0,0,0.9,0.2,0,0,1,3.4,0
'126906,2013,0,1,1.9,1.4,2.2,-1,0,4.8,1.8,-1,3.4,1,0,0
'126907,2013,.,0,1,1.4,0,-1,.,0,0.8,-1,0.9,0,0,.
'126908,2013,-1,2.9,4,3.2,1.5,-1,0,5.5,2.4,0,2.4,2.7,13.3,0
'126911,2013,.,0.5,0.5,0.4,0,0,0,0,0.2,0,0,1.2,9.1,.
'127901,2013,.,0,0,0.9,0,0,-1,0,0.5,.,1,0,0,-1
'127903,2013,.,1.3,0,0,1.5,-1,0,0,0.7,.,1.2,0,-1,-1
'127904,2013,.,1.6,1.6,0.9,0.8,-1,-1,3.4,0.8,.,1,0,-1,-1
'127905,2013,.,0,0,0,0,-1,-1,0,0,-1,0,-1,.,.
'127906,2013,-1,0,0,0,0,0,0,0,0,.,0,0,-1,.
'128901,2013,.,0,0,0,0,-1,0,0,0,-1,0,0,-1,-1
'128902,2013,.,4.9,2.7,5.2,1.1,-1,-1,12.5,3.2,.,5,2.1,.,-1
'128903,2013,.,3.8,2.4,6.3,4.2,.,-1,14.3,5.4,-1,0,6.5,.,.
'128904,2013,.,0,0,0,0,-1,.,0,0,.,0,0,-1,.
'129901,2013,.,0,0,0.2,0,0,0,0,0.1,0,0.2,0,0,0
'129902,2013,-1,0.2,0.3,0.4,0.2,0,0.6,0,0.3,0,0.1,0.8,0,0
'129903,2013,.,1.6,1.3,1.6,0.9,0,4.6,1.5,1.3,0,0.7,1.9,0,0
'129904,2013,.,1.7,1.7,1.5,1.4,0,0,0,1.4,0,1.8,0,0,-1
'129905,2013,.,0.3,0.2,0.2,0.2,0,0,2,0.2,0,0.2,0,0,0
'129906,2013,-1,2.6,2.6,4.8,4.9,0,7.5,4.7,4.9,0,3,5,4.9,0
'129910,2013,.,0.9,1.4,0.6,1.6,16.7,0,0,1,-1,0.8,0,.,-1
'130801,2013,.,0,0,0,0,-1,0,0,0,.,0,0,.,.
'130901,2013,0,1,0.6,0.1,0.3,0,0,1.1,0.2,0,0.1,0.3,0,0
'130902,2013,.,0.6,0.8,0.6,0.6,0,-1,0,0.6,-1,0.7,0.6,0,-1
'131001,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'132902,2013,.,0,0,0,0,-1,.,0,0,.,0,0,.,.
'133901,2013,.,1.4,1.1,0,2.4,-1,-1,0,1,-1,1,1.1,12.5,-1
'133902,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'133903,2013,-1,0.1,0,0.1,0,0,0,0,0.1,-1,0.1,0,0,0
'133904,2013,.,2.6,2.9,1,2.7,-1,-1,0,1.8,-1,0.9,3.5,0,-1
'133905,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'134901,2013,.,0,0,0,0,-1,.,0,0,-1,0,0,-1,-1
'135001,2013,.,0,0,0,0,.,.,0,0,.,0,0,0,.
'136901,2013,.,6.2,5.1,3.9,7.1,-1,-1,4.3,5.5,.,4,5.4,0,.
'137901,2013,.,3.8,5.7,6.9,4.2,.,8,9.6,5.6,-1,2.4,6,13,5
'137902,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'137903,2013,.,1.6,2.4,1.5,2.5,-1,-1,4.2,2,-1,2.3,1.9,-1,-1
'137904,2013,.,3.6,2,1.8,3.3,-1,.,0,2.6,-1,0,3.2,-1,-1
'138902,2013,.,0,0,0,0,.,0,0,0,.,0,0,-1,.
'138903,2013,.,0,0,0,0,0,0,0,0,-1,0,0,-1,.
'138904,2013,.,9.1,-1,12.5,0,.,.,-1,6.3,.,8.3,-1,.,.
'139905,2013,.,0,0,0,0,0,0,0,0,0,0,0,.,-1
'139908,2013,.,9.3,13.3,7.3,6.1,-1,0,0,6.8,-1,9.8,-1,.,.
'139909,2013,.,2.1,2,1.8,1.3,8.3,1.6,3.3,1.5,0,1.4,1,10,0
'139911,2013,-1,2,2.8,1.7,0.8,0,2,2.5,1.3,4.2,1.3,0,-1,0
'139912,2013,.,0.6,0.7,0.5,0,-1,-1,0,0.3,0,0.3,0,-1,.
'140901,2013,.,0,0,0,0,-1,-1,0,0,.,0,0,.,.
'140904,2013,.,0.9,0.9,0.9,0,-1,0,1.9,0.5,-1,0,0.8,0,.
'140905,2013,.,0,0,0,0,-1,-1,0,0,-1,0,0,0,-1
'140907,2013,.,1.5,2.7,1.7,0,-1,-1,0,0.9,.,0,1.5,-1,-1
'140908,2013,.,1.1,0,1.2,0,-1,0,0,0.6,.,1.4,0,-1,.
'141901,2013,-1,0,0,0,0.2,0,0,0,0.1,0,0.1,0,0,0
'141902,2013,.,0,0,0,0,-1,.,0,0,.,0,0,0,-1
'142901,2013,.,0.4,0.6,0,0.7,.,-1,0,0.3,.,0,0.4,0,.
'143901,2013,.,0,0,0,0,-1,0,0,0,.,0,0,.,-1
'143902,2013,.,0,0,0,0,-1,-1,0,0,-1,0,0,-1,.
'143903,2013,.,1.6,1.9,1,1.1,-1,3.4,0,1,.,0.8,0,.,.
'143904,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'143905,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'143906,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'144901,2013,.,0.3,0,0.3,0,-1,0,0,0.1,.,0,0.3,0,-1
'144902,2013,.,0,0.9,0.7,0,0,4.3,0,0.4,-1,0,0,0,.
'144903,2013,.,2.9,2.9,0,3.7,-1,5,0,1.5,-1,0,0,.,-1
'145901,2013,.,0,1.4,1.4,0,0,0,2.7,0.7,-1,1.3,0,0,-1
'145902,2013,.,0,0,0,0,0,0,0,0,.,0,0,-1,-1
'145906,2013,.,0,0,0,0,0,0,0,0,.,0,0,-1,-1
'145907,2013,.,1.7,0,0,2.9,-1,0,0,1.5,.,2.7,-1,.,.
'145911,2013,.,1,1.3,0.9,1,.,0,0,0.9,.,1.2,0,0,0
'146901,2013,-1,2.3,2.1,2.1,2.7,0,2.6,2.5,2.4,0,2.6,2.3,2.3,0
'146902,2013,-1,1.3,0.8,1.1,0.7,0,0.7,0,0.9,0,0.9,1,0,-1
'146903,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'146904,2013,-1,0.6,0.5,0.5,0,0,0,4.5,0.3,.,0.3,0,-1,-1
'146905,2013,.,0,0,0,0,0,0,0,0,.,0,0,-1,-1
'146906,2013,.,0.7,0.5,0,1,0,0,0,0.5,-1,0.6,0.6,4.3,-1
'146907,2013,.,0.4,0.8,0,1,0,-1,0,0.5,-1,0.5,0,-1,.
'147901,2013,.,0,0,0,0,-1,0,0,0,.,0,0,-1,.
'147902,2013,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1
'147903,2013,.,3.1,1.2,1.7,2.6,0,2.7,2.4,2.2,-1,0.6,3.1,12,0
'148901,2013,.,0,0,0,0,-1,.,0,0,-1,0,0,-1,.
'148902,2013,.,0,0,0,0,.,.,-1,0,.,0,0,-1,0
'148903,2013,.,0,0,0,4.8,.,-1,0,2.5,-1,3.3,0,.,.
'148905,2013,.,4.2,0,4.2,0,-1,.,0,2.2,.,3.7,0,.,.
'149901,2013,.,1.5,2,0.6,0.6,-1,-1,0,0.6,-1,0.6,0.6,-1,.
'149902,2013,.,3.3,2.5,6.7,2.2,.,.,12,4.5,.,3.3,5.7,-1,-1
'150901,2013,.,0,0,0,0,0,-1,0,0,-1,0,0,0,-1
'152802,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'152803,2013,.,4.2,6.3,8.2,2.1,-1,2.9,0,4.9,-1,0,5.9,-1,.
'152805,2013,.,1.2,0,0,1.8,-1,0,0,0.9,-1,0,1.5,-1,-1
'152901,2013,0,3.6,3,3.5,3.1,5,4.1,3.5,3.3,2.2,1.7,4.1,6.5,2
'152902,2013,.,0,0,0,0,-1,0,0,0,.,0,0,-1,.
'152903,2013,.,0,0.7,0,0.6,-1,0,0,0.3,-1,1,0,0,.
'152906,2013,.,0.3,0.3,0.2,0,0,0,0,0.1,-1,0,0.3,0,0
'152907,2013,-1,0.9,1.2,0.7,0.4,0,1.2,1.9,0.5,0,0.4,0.5,0,2
'152908,2013,-1,2.6,1.8,1.7,1.8,-1,0,1.9,1.7,-1,1.2,2.5,0,-1
'152909,2013,.,0.7,0.6,0.4,0.4,-1,0,0,0.4,-1,0.3,0.7,-1,.
'152910,2013,.,1,2.3,0,1.5,-1,-1,0,0.6,.,0,1.5,-1,-1
'153903,2013,.,0,0,0,0,.,-1,0,0,-1,0,0,.,.
'153904,2013,.,0,0,0,0,0,0,0,0,-1,0,0,0,.
'153905,2013,.,0,0,0,0,-1,-1,-1,0,.,0,0,-1,.
'153907,2013,.,0,0,0,0,.,-1,0,0,.,0,0,-1,.
'154901,2013,.,0.5,0.5,0.6,0,0,0,0,0.3,16.7,0,0.5,0,0
'154903,2013,.,0,0,0,0,-1,.,0,0,.,0,0,-1,-1
'155901,2013,.,0.8,0,0.9,0,-1,0.7,0,0.5,-1,0.5,0,-1,-1
'156902,2013,.,3.1,3.8,1.6,2.8,-1,.,0,2.2,.,1,3.1,-1,-1
'156905,2013,.,0,0,0,0,-1,.,-1,0,.,0,0,-1,.
'157901,2013,.,0,0,0,0,-1,.,0,0,-1,0,0,0,-1
'158901,2013,-1,1.4,1.8,1.3,1,0,2,2,1.2,-1,0.3,1.5,3.1,0
'158902,2013,.,0,0,0,0,-1,0,0,0,-1,0,0,0,.
'158904,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'158905,2013,-1,1.6,1.5,0.9,0.9,-1,0,2.9,0.9,-1,0,1.1,5.3,1.9
'158906,2013,.,0,0,0,0,0,0,0,0,.,0,0,-1,-1
'159901,2013,.,1.5,2.3,1.7,1.1,-1,0,3.4,1.5,2.1,5.2,1.4,2.7,0
'160901,2013,.,0,0,0,0,0,0,0,0,-1,0,0,-1,-1
'160904,2013,-1,2.2,2.6,0,2.6,-1,.,0,1.3,.,1.6,0,.,-1
'160905,2013,.,0,0,0,0,.,-1,0,0,-1,0,0,.,.
'161801,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'161802,2013,.,0,0,0,0,-1,0,0,0,-1,0,0,.,-1
'161807,2013,.,0,0,0,0,-1,0,0,0,0,0,0,0,0
'161901,2013,.,0,0,0,0,-1,-1,0,0,-1,0,0,.,.
'161903,2013,.,0.3,0.6,0.2,0.1,0,0.4,0,0.1,0,0.1,0.2,0,0
'161906,2013,.,0.1,0.2,0.2,0.3,0,0,0,0.2,-1,0,0.5,0,-1
'161907,2013,.,1.7,1.9,1.4,0.8,-1,16.7,4.2,1.1,-1,0.9,1.4,-1,-1
'161908,2013,.,0.9,0,0,1.2,-1,0,0,0.6,.,0.8,0,.,.
'161909,2013,-1,0.4,1.3,0.9,0.6,-1,3.2,2.2,0.8,-1,0.5,0.6,0,.
'161910,2013,.,0,0,0,0,0,0,0,0,-1,0,0,-1,.
'161912,2013,.,0,0,0,0,-1,0,0,0,.,0,0,-1,.
'161914,2013,-1,3.1,4,4.1,2.7,6.1,4.9,6.1,3.4,7.1,2.4,2.6,3.2,5.9
'161916,2013,.,3.7,3,2.1,1.3,0,14.3,4.7,1.7,-1,1.2,2.9,-1,-1
'161918,2013,.,2.1,1.4,2,2.7,-1,0,3.4,2.3,.,2.9,0,.,.
'161919,2013,.,0.8,0,0,0.7,-1,0,0,0.4,.,0.5,0,-1,-1
'161920,2013,-1,1.2,0.6,0.3,0.8,0,0,0,0.5,-1,0.5,1,20,-1
'161921,2013,.,0.5,0.6,0.9,0,0,1.1,0.9,0.5,0,0.4,0,0,-1
'161922,2013,.,0,0.8,0.5,0,0,0,0,0.3,0,0.4,0,-1,-1
'161923,2013,.,0,0,0,0,0,0,0,0,-1,0,0,-1,-1
'161924,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'161925,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'162904,2013,.,0,0,0,0,-1,.,0,0,.,0,0,.,.
'163901,2013,.,0.9,0.4,0.9,0.7,0,-1,1.1,0.8,-1,0,1.3,0,-1
'163902,2013,.,2.6,0,0,2.5,-1,-1,0,1.1,-1,0,2.2,-1,.
'163903,2013,-1,1.7,1.3,0.6,3.5,-1,-1,0,2,.,1.8,2.1,-1,-1
'163904,2013,-1,1.5,1.6,1.5,1.2,0,0,5.1,1.4,-1,1.2,1.6,-1,-1
'163908,2013,-1,0.2,0.3,0,0.2,0,0,0,0.1,-1,0,0.2,0,0
'164901,2013,.,1.8,2.2,0,2.1,.,-1,0,1,.,0,1.7,16.7,.
'165802,2013,.,0,0,0,0,.,.,.,0,.,-1,0,.,.
'165901,2013,-1,5.1,6,4.7,3.9,2.9,6.3,7,4.3,0,2.8,5,8.9,3.3
'165902,2013,.,1.6,0,0.8,0.7,0,-1,0,0.7,-1,0.6,1.1,-1,-1
'166901,2013,.,2.1,3.1,1.8,0.9,-1,2.2,0,1.4,.,1.1,1.3,0,-1
'166902,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'166903,2013,.,0,0,0,0,-1,0,0,0,.,0,0,-1,.
'166904,2013,.,2,1.4,1.5,1.6,0,4.3,3.2,1.5,-1,1.2,0.5,0,-1
'166905,2013,.,1.2,3.2,1.7,0,.,11.1,3.7,1,-1,0.6,0,.,.
'166907,2013,.,2.3,3.6,2.7,0,.,.,8.3,1.6,.,0,2.8,.,.
'167901,2013,.,0,0,0,0,.,.,0,0,-1,0,0,-1,.
'167902,2013,.,0,0,0,0,.,0,0,0,.,0,0,-1,.
'167903,2013,.,0,0,0,0,.,.,0,0,.,0,0,-1,.
'167904,2013,.,0,0,0,0,.,.,-1,0,.,0,0,-1,.
'168901,2013,.,1.3,0,1.2,0.6,0,0,3.5,0.9,.,2.3,0,-1,-1
'168902,2013,.,3.2,5.6,4.2,0,-1,-1,0,2,.,0,4.5,-1,.
'168903,2013,.,0,0,0,0,-1,.,0,0,-1,0,0,.,.
'169901,2013,.,0,0,0,1.2,0,.,0,0.6,0,0.3,3.2,0,-1
'169902,2013,.,0,1.1,1.6,0,0,.,0,0.8,-1,0.5,1.9,-1,-1
'169906,2013,.,0,0,0,0,-1,.,0,0,.,0,0,.,.
'169908,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'169909,2013,.,0,0,0,0,-1,.,0,0,-1,0,0,.,.
'169910,2013,.,0,0,0,0,-1,.,0,0,-1,0,-1,.,.
'169911,2013,.,0,0,0,0,-1,-1,0,0,-1,0,0,.,.
'170801,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'170902,2013,0,0.8,0.7,0.5,0.4,0.4,1,0.7,0.5,0,0.4,0.5,0.6,0
'170903,2013,.,1.7,1.4,0.6,0.5,0,4.9,1.1,0.6,0,0.3,1.1,7.7,0
'170904,2013,-1,0.9,0.7,0.7,0.3,2.8,0.6,1.4,0.5,0,0.5,0.4,0.9,0
'170906,2013,-1,2.3,3.4,2.3,1.6,3.2,2.7,2.8,1.9,0,1.8,2.4,7.1,0
'170907,2013,.,0.2,0.2,0.2,0.2,-1,0,0,0.2,-1,0.1,0.4,0,-1
'170908,2013,0,0.6,1.1,0.8,0.7,0,1,0.9,0.7,0,0.6,1,0,0
'171901,2013,.,0,0,0,0.2,0,0,0,0.1,0,0.4,0,0,0
'171902,2013,.,1.8,2.7,1,0,-1,.,0,0.6,-1,0,1.2,11.1,.
'172902,2013,.,0.3,0.6,0,0.5,0,0.5,0,0.3,-1,0,0,-1,-1
'172905,2013,.,0.6,1,0.6,0,0,0,0,0.3,.,0.4,0,-1,-1
'173901,2013,.,0,0,0,0,.,.,0,0,-1,0,0,.,.
'174801,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'174901,2013,-1,0,0,0,0,.,0,0,0,-1,0,0,-1,.
'174902,2013,.,0,0,0,0,-1,-1,0,0,-1,0,0,-1,-1
'174903,2013,.,2.1,3.8,1.6,1.1,-1,7.5,3.7,1.4,-1,0,0,-1,-1
'174904,2013,-1,1.6,2,1.4,1.2,-1,1.7,0,1.3,0,0.5,1.5,0,3.6
'174906,2013,.,0.8,1.3,0.7,0,-1,0,0,0.4,-1,0.5,0,.,-1
'174908,2013,-1,2.4,2.3,2.2,0,-1,0,3.6,1.1,-1,0.9,3.4,-1,-1
'174909,2013,.,0,0,0,1.7,-1,0,0,0.8,-1,0,5.9,-1,.
'174910,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'174911,2013,.,0,0,0,0,.,-1,0,0,-1,0,-1,.,.
'175902,2013,.,0,0,0,0,-1,0,0,0,-1,0,0,-1,-1
'175903,2013,4,1.3,1,1.9,0.3,0,1.5,1.2,1.1,0,0.7,1,6.5,7.1
'175904,2013,.,3,3.3,1.5,3.2,-1,0,10,2.3,.,2.8,0,.,.
'175905,2013,.,1.6,2.8,2,0,0,-1,0,1,-1,0,2.9,12.5,-1
'175907,2013,-1,1.4,2.8,1,2.1,.,1.2,0,1.5,.,2.4,0,.,.
'175910,2013,-1,1.1,1.5,0.7,0,0,0,0,0.4,-1,0,5.9,.,.
'175911,2013,.,0,0,0,0,-1,0,0,0,-1,0,0,0,.
'176901,2013,.,0,0,0,0,-1,0,0,0,.,0,-1,.,.
'176902,2013,.,3.1,4.2,4.7,0.7,16.7,3,2.1,2.8,-1,1.2,22.2,.,-1
'176903,2013,.,2.3,0,1.7,0,.,.,0,0.9,.,1,0,.,.
'177901,2013,.,0,0,0,0,-1,-1,0,0,.,0,0,-1,.
'177902,2013,.,2.7,0.9,3,0.7,0,0,1,1.9,-1,0.7,3.8,-1,-1
'177903,2013,.,0,0,0,0,.,.,0,0,-1,0,0,.,.
'177905,2013,.,0,0,0,0,.,.,0,0,.,0,0,-1,-1
'178801,2013,-1,18.9,17.5,15.8,21.2,.,-1,31.3,18.3,-1,-1,17.8,.,.
'178804,2013,-1,11.2,12.2,9.4,7.6,-1,0,7.1,8.5,-1,4.9,9.9,.,-1
'178807,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'178808,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'178901,2013,.,1.6,2.3,1.6,1.7,.,.,0,1.7,.,0,2.2,-1,.
'178902,2013,.,1.2,1.9,1.5,0.5,-1,0,6.1,1,-1,0,1.3,0,-1
'178903,2013,-1,1.1,1.7,0.8,1.1,0,0,0.8,0.9,0,0.7,0.8,20,33.3
'178904,2013,0,3.4,3,3.5,2.7,1.6,3.7,5.1,3.1,0,2.2,3.3,8.8,0
'178905,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'178906,2013,.,-1,-1,0,0,-1,.,.,0,-1,0,0,.,.
'178908,2013,.,4.3,0,1.9,0,-1,-1,0,1,-1,1.2,0,.,-1
'178909,2013,.,2.8,3.7,3.9,2,-1,-1,5.2,3,-1,7.7,3,0,-1
'178912,2013,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0
'178913,2013,.,0.6,2.4,1.4,0.9,-1,-1,0,1.2,-1,0,1.6,.,-1
'178914,2013,0,0.2,0.1,0.1,0.2,0,0,0.5,0.2,0,0.3,0,0,0
'178915,2013,.,2.2,2.8,3.5,2.4,-1,3.5,5.1,2.9,-1,0,3,-1,-1
'179901,2013,.,0.6,0.8,0.3,0.3,0,-1,0,0.3,-1,0.4,0.3,0,-1
'180901,2013,-1,0.9,0,0.6,2.6,0,0,0,1.2,-1,2,0,-1,-1
'180902,2013,.,2.8,0,1.5,1.9,.,-1,0,1.7,-1,2.1,0,-1,-1
'180903,2013,.,0,-1,0,0,-1,.,0,0,.,0,0,-1,.
'180904,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'181901,2013,.,1.4,1.4,0.2,1.5,0,-1,1.1,0.8,0,0.9,1,0,0
'181905,2013,.,1.7,1.1,1.1,0.7,14.3,0,3,0.9,0,0.8,0,0,0
'181906,2013,.,2.8,3.2,3.1,2.2,0,2.5,5.2,2.7,-1,3.6,2,0,-1
'181907,2013,-1,4.3,4,3.7,2.8,0,12.5,5,3.3,0,3.4,2.4,-1,14.3
'181908,2013,.,0.2,0.7,0,0.7,0,0,0.6,0.3,0,0.3,1.2,-1,0
'182901,2013,.,0,0,0,0,-1,.,0,0,-1,0,0,.,.
'182902,2013,.,0,0,2.5,0,.,.,-1,1.3,.,1.4,0,.,-1
'182903,2013,-1,2.2,1.7,1.8,1.8,0,2.4,2.3,1.8,0,2,1.1,10.7,-1
'182904,2013,.,3.6,3.2,2.2,2.7,-1,-1,5.3,2.4,-1,1.4,8.7,-1,-1
'182905,2013,.,0,0,0,0,.,-1,0,0,.,0,0,-1,.
'182906,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
'183801,2013,.,6.5,7.4,5.6,2.2,.,9.1,11.1,3.9,.,2.7,9.5,.,.
