DISTRICT,DPERRA1R,DPERRA2R,DPERRA3R,DPERRA4R,DPERRA5R,DPERRA6R,DPERRA7R,DPERRA8R,DPERRAKR,YEAR
'231901,12.5,3,0,0,3.1,0,0,0,4.7,2010
'231902,6.3,9.1,0,0,18.2,0,0,0,10.5,2010
'232801,0,0,0,16.7,14.3,0,50,0,0,2010
'232901,8.3,0,0,0,5.3,0,0,14.3,0,2010
'232902,0,0,0,0,5.6,0,0,0,2.6,2010
'232903,5.5,4.9,7.3,0.3,2.3,0.7,0.7,0.7,0.9,2010
'232904,5.6,0,0,0,0,0,0,0,15.4,2010
'233901,8.4,2.4,5.2,2.8,1.9,1.6,1.5,5.4,2.8,2010
'233903,0,0,0,6.7,0,6.7,0,5.9,0,2010
'234801,.,0,.,.,0,0,0,0,.,2010
'234902,3,1.3,0.7,0.7,0,0,0.8,0.8,7.3,2010
'234903,2.9,3.6,1.5,1.4,0,0,0,5.1,4.8,2010
'234904,2.5,0,1.3,0,6.1,0,3,0,0,2010
'234905,10.3,0,0,3.2,0,0,3.1,0,0,2010
'234906,1.4,3.1,1.2,0,0.7,0,0,0,5,2010
'234907,2.1,1.3,0,0.6,0.7,0,0,0.6,3.8,2010
'234909,0,0,0,0,0,5.6,4.8,3.8,0,2010
'235801,3.8,0,5.6,0,0,0,0,.,7.1,2010
'235901,25.5,10.1,0,1.9,5.8,4.2,2,16.1,5.4,2010
'235902,5.3,4.5,2.4,1.8,1.6,1.4,1.3,1.2,3,2010
'235904,0,0,0,0,0,.,.,.,0,2010
'236801,.,.,.,.,.,.,.,.,.,2010
'236901,4.5,10.5,1.5,0,0,0,0,6.6,4,2010
'236902,5.8,3.6,1.5,1.1,0.8,0,0.6,0,0.9,2010
'237902,5.7,4.3,8.8,5.7,1.3,0,1.1,3.8,1.8,2010
'237904,7.8,3.5,2.5,0.3,0.5,0,0.3,4.4,7,2010
'237905,0.7,4.1,6.5,4.1,7.6,3.3,3.1,0.9,0.7,2010
'238902,2.8,0.8,2.9,1.6,1.6,0,0.8,1.6,1.4,2010
'238904,0,11.1,0,0,14.3,0,0,0,15.4,2010
'239901,8.7,5,3.2,0,0.7,1.4,0.4,1.1,8,2010
'239903,25,5.9,4.8,0,8.3,7.1,4.3,0,0,2010
'240801,.,.,.,.,.,.,.,.,.,2010
'240804,0,5,4.7,6.7,0,0,2.9,0,0,2010
'240901,10.6,7,6.2,4.5,7,1,1.5,4.5,0.2,2010
'240903,6.9,4.3,2.1,0.2,1,0.4,0.3,0.8,1.6,2010
'240904,13,0,0,0,4,4.8,7.1,4.3,0,2010
'241901,4.4,1.6,0,1.5,0,0,0,0,3.2,2010
'241902,10.5,3.4,3.8,0,0,0,0,1.9,5,2010
'241903,5.7,5.6,4.2,6.4,5.7,1.8,0,3.8,4.6,2010
'241904,16.2,2.6,4.2,0.6,0,12.7,2.4,0,7.5,2010
'241906,3.2,0,3.3,0,3.8,0,0,0,3.3,2010
'242902,15.8,0,0,0,12,4.8,0,0,11.1,2010
'242903,14.3,0,0,0,0,0,0,3.6,3.4,2010
'242905,0,0,0,9.1,11.1,0,0,0,0,2010
'242906,0,0,10,0,0,0,0,0,0,2010
'243801,0,0,33.3,0,33.3,7.7,36.4,14.3,18.2,2010
'243901,4,0.5,5.4,0.9,1.4,0.5,0.5,0.6,3.2,2010
'243902,0,0,2.7,0,2.7,0,7,0,6.1,2010
'243903,0,0,0,0,1,0.9,0,0,5.6,2010
'243905,1.8,1.7,1.1,0.8,1.6,0.1,0.4,3.6,3,2010
'243906,1.4,0,5,0,1.6,0,0,0,1.3,2010
'244901,0,0,16.7,0,0,0,0,0,0,2010
'244903,1.3,0,2,0,0.7,0,3.4,2.1,2.5,2010
'244905,14.3,0,0,0,0,0,6.7,0,23.1,2010
'245901,8.9,8.1,11.8,7.5,5.6,5,0,3.6,0,2010
'245902,1.8,6.3,6.3,3.8,3.8,0,1,0,3.7,2010
'245903,9.2,6,3.9,1.3,2.8,4.8,3.6,0.8,1.3,2010
'245904,4.5,5.9,5.6,0,8.3,0,0,0,0,2010
'246902,4.1,10.5,0,0,0,1.5,1.4,1.4,4.7,2010
'246904,2.2,1,0.6,0.7,0.8,0,0.1,0.2,1.7,2010
'246905,10,0,13.6,2.9,5.3,0,0,0,7.7,2010
'246906,2.1,0.5,1.3,0.9,1.7,0.6,0.7,0.9,1.1,2010
'246907,10.8,0,1.6,1.8,4.8,0,0,0,5.6,2010
'246908,4.9,1.2,0,0,0.5,0.5,0,0,0,2010
'246909,0.8,0.7,0.5,0.1,0.3,0.2,0.3,0.5,0.8,2010
'246911,0,0.9,6.6,3.2,4.7,1.4,0.5,3.5,0.5,2010
'246912,9.5,2.6,0,2.7,0,0,0,0,11.1,2010
'246913,1.6,1,0.3,0.3,0.4,0.1,0.2,0.1,1.8,2010
'246914,0,0,0,0,0,0,0,9.1,0,2010
'247901,7.6,1.8,0,0.4,0.5,0.4,0,0.4,1.4,2010
'247903,3.8,1,1.1,0,0,0,0,0,3.5,2010
'247904,0,0,0,0,0,7.3,1.7,1.7,4.5,2010
'247906,3.8,1.9,1.9,2.5,0,0,0,3.4,0,2010
'248901,1.2,0,4.9,1.2,0,0,0,0,1,2010
'248902,0,7.1,0,0,0,0,0,0,4.8,2010
'249901,4.3,5.1,0,4.2,2.3,0,2.1,0,9.4,2010
'249902,9,0,2.7,0,2.3,0,0,1.4,1.6,2010
'249903,4.7,1.2,1.7,0,1.3,0,0.7,0.8,3.6,2010
'249904,8.5,2,2.2,0,2.1,0,0,2.1,2.8,2010
'249905,0.5,1.4,5.1,0.5,0,0,0,0.6,0.9,2010
'249906,0,0,0,0,0,0,0,0,1.7,2010
'249908,12.5,0,0,0,5.6,0,0,0,0,2010
'250902,6.9,3.1,4.3,3.8,6.5,2,0,0,7.4,2010
'250903,4,1.7,0,0,1.1,0,0,0,0,2010
'250904,5.2,0,2.9,2.6,2.9,0,0,0,7,2010
'250905,4.3,0,3.8,3.7,0,0,7.1,0,3.2,2010
'250906,4,1.9,0,0,1.5,1.7,1.4,0,5.1,2010
'250907,10,4.3,2.1,1.1,3.2,4.3,1.1,1.9,8.9,2010
'251901,6.9,5.6,2.3,1.9,1,0,1.2,1.1,3.8,2010
'251902,3,0,0,0,19.4,3.7,0,0,4.4,2010
'252901,3.5,0,2.2,0,0,0,0,0,4.8,2010
'252902,13.3,0,7.7,0,0,0,0,0,0,2010
'252903,1.6,0,0,1.8,0,5.2,0,5.3,0,2010
'253901,12.4,4.1,5.1,0,0,0,0,0,0.8,2010
'254901,2.9,1.6,0,0,3.3,0,3.5,0.8,5,2010
'254902,3.2,3.7,3.3,0,9.7,0,0,2.7,0,2010
'1,5.3,3,2.3,1.2,1.7,0.8,1.2,1.4,2.4,2010
'001902,2.4,7.1,2.2,0,2.2,0,0,0,10.3,2011
'001903,8.4,2.9,2.2,1.2,3.4,0,1.3,0,5.1,2011
'001904,3.9,2.5,2,2,2.1,1.9,0,0,0,2011
'001906,10.7,0,0,0,0,3.1,0,6.5,0,2011
'001907,10.5,9.5,3.7,1.3,2.2,0,0.5,4.2,3.8,2011
'001908,8.3,4.1,0.9,1.6,3.8,0,0,0.9,6.8,2011
'001909,7.1,6.9,6.9,0,8.3,4.3,7.1,3.7,3.1,2011
'002901,3.9,1,0.4,0,0,0,0.5,0.5,2.3,2011
'003801,3.2,6.7,0,0,0,0,0,12.5,5.7,2011
'003902,7.8,4.8,1.6,0.5,0,1.2,0,0.6,6.4,2011
'003903,11.4,3.5,3,1.2,1.8,0.4,1.2,1.1,6.6,2011
'003904,3.1,0.9,0,0,0,0,0,0,0,2011
'003905,3.1,3.5,1.5,0,0.7,0,0.8,0,2.7,2011
'003906,20.7,5.7,0,0,0,10,2.9,3.7,0,2011
'003907,0,2.2,0,0,0,0.9,0,1,2.1,2011
'004901,9.2,5.1,2,0,0.5,1,0.9,1,2.2,2011
'005901,0,0,0,0,0,0,0,0,0,2011
'005902,1.9,1.7,0,0,0,1.7,0,0,0,2011
'005904,0,0,0,0,0,0,0,0,3.4,2011
'006902,0,0,0,0,0,0,0,0,5.9,2011
'007901,6.1,0,0,0,7.5,8.9,0,0,0,2011
'007902,3.7,1,6.2,3.3,2.8,4.7,0,0,1.3,2011
'007904,3.7,2.7,1.6,0,5.1,0.8,0.8,0,2.8,2011
'007905,4.4,2,0,0,0.5,0.4,0,0.9,0,2011
'007906,7.5,2.9,0.9,0,0,0,2.3,0.9,7.3,2011
'008901,5,3.8,1.3,1.8,0.7,2.3,2.1,0,3.2,2011
'008902,0,0,0,0.9,0.6,0,0.6,0,0,2011
'008903,4.3,0,0,0,3.6,3.4,0,1.9,5.2,2011
'009901,6.6,1.1,0,2.1,2.2,0,1.1,0,2.9,2011
'010901,0,12.5,5,0,6.3,0,0,0,14.3,2011
'010902,3.6,3.1,3.2,0.7,0.7,0.5,0,0,0.8,2011
'011901,4.1,2.6,2.4,1,0.7,0.7,1.3,0.7,1.3,2011
'011902,2.6,2.2,1.9,0.7,0.4,0.4,0,0.4,2.4,2011
'011904,2,0,0,0,0,0.9,0,0.8,2.1,2011
'011905,0,0,0,0,5.6,11.1,0,0,0,2011
'012901,0,2.9,0,0,2,2.8,0,0,19.1,2011
'013801,7.7,0,2.6,0,2.6,0,.,.,17.2,2011
'013901,13.5,3.6,8.2,4.8,0,2.2,1.7,2.5,2.7,2011
'013902,0,0,0,0,0,0,0,0,5.6,2011
'013903,15.4,0,3.8,4,0,0,0,0,5.3,2011
'013905,16,8.2,1.5,1.8,0,0,0,1.9,9.5,2011
'014801,.,.,.,.,.,.,.,.,.,2011
'014802,.,.,.,.,.,.,.,.,.,2011
'014803,18.2,0,16.7,25,60,50,11.1,0,6.7,2011
'014804,.,.,0,0,0,0,0,0,.,2011
'014901,11.4,4.1,1.5,0,0,0,0,0,3.8,2011
'014902,4.2,8,4.3,0,0,0,0,0,12.5,2011
'014903,1.6,0.3,1,0.5,0.4,0.5,0.2,0.4,3.4,2011
'014905,3.1,2.6,2.7,0,4.9,0,0,0,0,2011
'014906,6.1,2.3,2.5,2.6,1.4,2,2.7,1.6,2.1,2011
'014907,0,1.9,0,1.5,2,1.6,0,0,2.1,2011
'014908,3.5,0,0,0,0,0,0,0,3.9,2011
'014909,6.7,2.4,3.6,2,1.1,2.8,1.9,6.1,8.2,2011
'014910,5.8,12.4,2.2,4.4,3.4,0,0,0,1.5,2011
'015801,.,.,.,.,.,.,.,.,.,2011
'015802,5.6,3,0,11.1,0,0,0,7.1,0,2011
'015803,1.7,0,11.8,0,0,5,0,0,0,2011
'015805,2.1,10.9,1.8,0,8.3,7.8,1.8,4.4,8.8,2011
'015806,2.5,4.5,7.4,1.3,1.6,1.7,1.1,10.8,1.7,2011
'015807,.,.,.,.,.,.,.,.,.,2011
'015808,.,.,.,.,0,0,5,7,.,2011
'015809,6.1,3.6,6.5,3.6,0,0,0,0,1.8,2011
'015812,.,.,.,.,.,.,.,.,.,2011
'015814,.,.,.,.,.,.,.,.,.,2011
'015815,4,2.1,2.1,2.1,8.5,2.2,0,0,1.8,2011
'015816,.,.,.,.,.,.,.,.,.,2011
'015817,.,.,.,.,.,.,.,.,.,2011
'015819,3.8,4,1.1,0,4.5,3.5,0,4.3,2,2011
'015820,0,0,0,0,0,0,7.7,0,0,2011
'015822,0,0,0,0,0,2.1,2.1,53.1,0,2011
'015823,.,.,.,.,.,.,.,.,.,2011
'015824,3.7,4.5,3.3,1.6,4.1,0,0,2.6,1.4,2011
'015825,9.7,0,0,0,7.7,0,0,0,0,2011
'015826,.,.,.,.,2.2,3,2.3,4.2,.,2011
'015827,5.6,0,0,0,0,0.9,0,0,4.5,2011
'015828,2.5,0,0,0,0,0,5.8,0,0,2011
'015830,.,.,.,.,.,14,22.9,18.2,.,2011
'015831,0,0,5,0,0,0,2.6,3.7,0,2011
'015832,.,.,.,.,.,3.8,0,0,.,2011
'015833,.,.,.,.,.,.,.,.,.,2011
'015901,1.6,0.3,0.9,0.3,0,0.3,0.3,0.3,1.6,2011
'015904,9.5,6.3,6.3,4.8,1.6,0.6,1.7,2,3.1,2011
'015905,10.5,3.8,5,2.8,4.6,3.3,2.9,1.9,2.1,2011
'015906,3.1,0,0,0,0,0,0,0,2.9,2011
'015907,7.1,4.3,3,1.6,1.9,1.3,2.1,1.8,1.3,2011
'015908,11.9,4.6,4.1,2.3,5.9,0.5,0.8,10.9,1.9,2011
'015909,6.2,5.8,1.7,0.9,3.3,0.4,0,1.9,1.9,2011
'015910,4.3,1.5,1.3,0.9,0.6,0.6,0.9,0.6,2.6,2011
'015911,0.7,0.8,0.3,0,0.5,0.5,0.5,1.4,0.2,2011
'015912,6.3,3.7,2.9,1,1.6,0.3,0.4,1.1,1.6,2011
'015913,1.4,1.4,0,0,2.1,1.9,0,0,1.4,2011
'015914,5.6,0,4.2,0,2.2,3.8,3.7,1.4,2.7,2011
'015915,6.3,2.4,1.8,1.4,0.4,0.3,0.5,0.4,2.6,2011
'015916,7.1,3,3.1,1.6,1.3,1.5,1.8,2.9,1.2,2011
'015917,3.3,2.3,1.8,0.3,3,0.6,3.4,1.9,1.8,2011
'016901,4.3,0,0,1.8,0,0,0,0,5.3,2011
'016902,0,0,0,0,0,0,0,1.5,0,2011
'017901,0,0,0,0,0,5,0,0,7.1,2011
'018901,1.8,0,1.4,0,0,2.5,0,0,1.3,2011
'018902,0,0,0,0,2.6,0,0,0,0,2011
'018903,0,0,0,11.1,0,0,0,0,8.3,2011
'018904,3.1,0,7.5,0,0,0,0,0,7.1,2011
'018905,0,0,7.7,0,31.3,7.7,0,8.3,10.5,2011
'018906,0,0,0,0,10,0,0,0,12.5,2011
'018907,6.3,12.5,0,0,0,0,0,0,0,2011
'018908,0,11.1,0,0,0,0,0,0,0,2011
'019901,8.1,0,2.5,0,0,0,0,0,2.1,2011
'019902,6.5,0,1.7,1.7,1.9,0,0,2.6,5.6,2011
'019903,5.9,8.6,0,0,0,2.9,0,2.9,3.2,2011
'019905,0,1,3.9,0,0,0,0,1.2,2.7,2011
'019906,0,2.9,0,1.4,0,0,0,2.9,1.4,2011
'019907,3.6,5.7,3.3,2.1,0.5,0.3,0.2,0,5.7,2011
'019908,2.9,6.9,1.2,1.8,2.3,2.1,0.7,0.6,4.3,2011
'019909,3,3.8,0,0,0,0,0,0,5.6,2011
'019910,0,5.3,0,0,14.3,0,.,.,5.6,2011
'019911,4.5,0,0,0,0,0,2.4,0,7.8,2011
'019912,2.4,1.7,2.3,0,0,0,0,0,10.9,2011
'019913,0,0,0,0,8.3,0,0,0,0,2011
'019914,0,7.1,0,0,0,0,0,0,0,2011
'020901,3.7,1.5,1.1,0.3,0.4,0,0.1,1.2,1.6,2011
'020902,4.3,3.3,0.5,0.5,0,0,0.7,0.2,4.2,2011
'020904,3.7,1.9,1.9,0,1.6,0,0,0,0,2011
'020905,4.2,2.5,0.7,0.7,0.9,0,0,0.2,2.2,2011
'020906,1.7,3.8,2.3,0.7,0.8,0,0,1.5,4.9,2011
'020907,5.6,4.5,2.2,0.5,0.5,0,2.1,1.7,1.6,2011
'020908,1,0.7,0.5,0,0.4,0.1,0.3,0.1,0.5,2011
'020910,14.3,4.2,0,0,8.3,6.7,7.7,0,0,2011
'021803,3,4.5,6.7,0,0,0,8.7,13.5,0,2011
'021901,4.7,2.4,2.1,0.3,0.7,0,0,0.9,3.6,2011
'021902,4.6,3.3,2.8,1.1,1.6,0.7,0.3,3.5,4.4,2011
'022004,0,0,0,0,0,9.1,0,0,0,2011
'022901,7.7,5.1,0,0,0,0,0,0,1.4,2011
'022902,0,0,0,0,0,0,0,0,0,2011
'022903,0,0,.,0,0,0,0,0,0,2011
'023902,0,0,0,0,0,0,0,0,0,2011
'024801,33.3,33.3,0,.,0,0,0,0,0,2011
'024901,7.4,9.4,12,2.1,7.1,0,5.8,2.2,1.8,2011
'025901,1.5,0,1.3,0,0,1.7,0,0,5,2011
'025902,4.4,2.8,0.8,0.9,0.9,0.4,2.4,1.3,5.6,2011
'025904,0,0,0,0,0,0,0,0,16.7,2011
'025905,0,0,0,0,4.8,0,0,0,9.5,2011
'025906,0,0,0,0,0,0,0,0,9.1,2011
'025908,0,0,0,0,0,0,0,0,16.7,2011
'025909,8.2,0,0,1.1,1.3,1.3,0,0,3.7,2011
'026901,5.5,2.5,0,0.7,0,2.4,0,0,3.9,2011
'026902,4,8,10.7,11.5,4.3,3.7,0,0,6.1,2011
'026903,2.4,0,0,4.3,3,0,0,0,0,2011
'027903,1.8,1.3,0.5,0.9,1.6,0.9,0.5,2.2,4.7,2011
'027904,2.9,0.4,1.3,1.1,0.8,0,0,1.2,1.6,2011
'028902,2.6,3.3,2.6,0.7,0.3,0.3,0.3,0,1,2011
'028903,1,0,0,0,3.1,0,0,0,0,2011
'028906,5,15.8,0,0,0,0,5.6,0,0,2011
'029901,3.8,4.6,1.7,2,0.4,0,0,0,2.3,2011
'030901,0,4.2,0,0,0,0,0,0,0,2011
'030902,8.6,1,0,0,1.9,0,0,0,6,2011
'030903,9.5,0,4.8,6.3,0,13.3,4.5,0,4.5,2011
'030906,0,0,6.3,3.8,7.7,0,0,0,14.3,2011
'031803,0,0,2.3,4.2,0,1.7,0,0,0,2011
'031901,10.7,8.3,6,3.4,1.4,2.1,2.9,1.2,2.1,2011
'031903,6.1,4.7,1.1,1.2,0.2,0.4,1,1,1.8,2011
'031905,8.4,6.9,4.8,0.4,2.2,0,0.9,0.5,0.4,2011
'031906,3.9,2.2,1.5,1.2,0.3,0.6,0.3,0.1,0.3,2011
'031909,7.5,1.7,4.4,0.6,3.9,0,0.8,0,1.7,2011
'031911,10.8,1.2,4.8,0,2.1,0,0,0,1.4,2011
'031912,5.5,4.6,2.7,1.2,1.4,0.6,2.2,1.1,1.2,2011
'031913,4.1,0,0,7.1,0,0,0,0,0,2011
'031914,3.4,2.7,0,5.3,0,1.2,0,2.5,3.9,2011
'031916,.,.,.,.,.,.,0.4,0.5,.,2011
'032902,4.6,1.9,2.1,0,0.6,0,0,0,2.8,2011
'033901,0,0,0,0,0,11.1,0,0,0,2011
'033902,0,0,0,0,0,0,0,0,6.4,2011
'033904,0,4.5,0,0,0,0,0,0,7.1,2011
'034901,2.8,2,1.7,1,0.9,0,0,0,0.9,2011
'034902,0,20,12.5,11.1,0,0,0,0,12.5,2011
'034903,1.3,0,2.8,1.3,1.3,0,0,0,6.2,2011
'034905,0,1.8,0,0,0,0,3.4,0,1.9,2011
'034906,5.9,3.4,0,0,0,0,0,0,18.2,2011
'034907,5.4,0,0,0,1.3,0,1.5,0,6.1,2011
'034909,15.8,0,0,0,0,0,0,0,4.8,2011
'035901,1.1,0,0,0,8.7,1.4,1.1,3.8,2.1,2011
'035902,5.9,0,0,0,0,0,0,0,0,2011
'035903,0,0,0,0,0,0,12.5,7.7,0,2011
'036901,6.8,7.8,0,0,7.8,1.1,0,1.4,3.1,2011
'036902,3,0.7,1.5,0,0,0,2,0.6,0,2011
'036903,5.9,1.1,0,0,1.4,0,0,0,0,2011
'037901,15.2,4.1,2.1,0,3.4,0,0,0,9.1,2011
'037904,11.7,5.5,4.8,1.3,0.9,0,0,4.2,1.5,2011
'037907,3.4,9,2,0,0,0.7,0,0.8,1.3,2011
'037908,7.4,8.6,9.7,0,0,0,0,4.2,5.7,2011
'037909,0,0,8.3,0,5.3,0,0,0,0,2011
'038901,4.5,1.1,2.7,1.5,0,3.1,0,4.6,3.8,2011
'039901,0,0,0,0,0,0,0,0,0,2011
'039902,1.9,0,2,0,0,3.4,0,0,4.9,2011
'039903,3.7,0,4,0,0,0,0,0,3.7,2011
'039904,0,0,6.7,0,6.7,0,0,0,0,2011
'039905,0,0,0,0,0,0,0,0,0,2011
'040901,2.4,6.1,0,5,2.7,16.7,7.4,10.3,3.3,2011
'040902,12.5,5.9,0,0,0,0,4.5,0,0,2011
'041901,7.7,0,0,4.5,3.8,0,0,0,0,2011
'041902,11.8,7.1,0,0,0,0,0,0,5.3,2011
'042901,1.4,0,0,0,1.7,0,0,0,1.4,2011
'042903,31.3,13.3,0,11.1,4.5,7.1,0,0,0,2011
'042905,0,0,8.3,0,0,0,0,0,0,2011
'042906,0,20,0,0,0,0,0,0,16.7,2011
'043901,0.8,0.2,0.2,0.1,0.1,0,0.1,0.1,1.8,2011
'043902,6.1,2,2.7,1.3,2.4,2.4,0.7,1.5,6.8,2011
'043903,8.3,0,0,0,1.5,0.8,0,0,8.9,2011
'043904,2.9,3.3,1.1,0,2.1,0,0.9,0,7.6,2011
'043905,0.6,0.1,0.1,0.1,0.3,0,0.2,0.3,1.5,2011
'043907,2.4,1.3,0.9,0.4,0.9,0.4,0.1,1.1,2.8,2011
'043908,1.1,0,0,0,0,0,0,0,4.1,2011
'043910,0.9,0.2,0.5,0.2,0.3,0.2,0.2,0.3,1,2011
'043911,3.1,1,0.5,0,0,0,0,0,2.2,2011
'043912,1.3,0.7,0.8,0,0,0,0,0,2.4,2011
'043914,1.6,1.1,0.7,0.6,0.2,0.1,0.2,0.5,0.3,2011
'043917,7.3,4.7,0,0,2.7,0,0,0,5.4,2011
'043918,0.9,0.8,0.8,0,0,0,0,0,1,2011
'043919,0,0.4,0.4,0,0.4,0,0,0.4,2.6,2011
'044902,8.3,8.3,0,0,4.3,3.3,0,2.9,3.3,2011
'044904,0,0,0,0,0,0,0,0,0,2011
'045902,3.5,4.2,2.2,0,2.2,0,0,0,3.3,2011
'045903,4.7,2.5,2.2,3.6,4.8,4,0,2.7,5.1,2011
'045905,6.3,11.4,5.1,3.1,0,0,2.6,0,0,2011
'046802,0,14.3,0,25,9.1,0,15,5.6,25,2011
'046901,6,5.6,1.2,1.3,1.4,0.4,0.3,0.2,4.8,2011
'046902,2.4,0.5,0.4,0.5,0.3,0.1,0.3,0,3.2,2011
'047901,5.7,1.2,1.4,2.7,0,1.1,1.3,1.3,0,2011
'047902,17.8,0,0,0,5.8,5.1,0,2.5,2,2011
'047903,0,0,0,0,0,0,0,0,11.8,2011
'047905,16.7,0,0,0,0,0,0,0,20,2011
'048901,0,0,7.1,0,0,0,0,0,9.5,2011
'048903,0,12.5,0,0,0,0,0,0,0,2011
'049901,4.2,5.6,3.1,0,2.7,0,0,0,4.7,2011
'049902,0,0,0,0,0,0,0,0,11.1,2011
'049903,8.1,7.5,2.1,0,0,2,0,1.9,0,2011
'049905,6.5,0,3.1,0,0,0,0,0,0,2011
'049906,3.8,6.1,0,0,0,0,0,0,0,2011
'049907,0,0,0,2.8,2.5,0,0,0,0,2011
'049908,25,0,0,0,0,0,0,0,20,2011
'049909,0,0,0,0,9.1,0,0,0,0,2011
'050901,0,5.9,0,0,0,0,0,0,0,2011
'050902,7.2,3.2,0.5,1.1,0.5,0,0.5,0,1,2011
'050904,0,0,0,0,11.1,14.3,0,6.7,10,2011
'050909,0,0,9.1,0,30,0,10,0,0,2011
'050910,5,2.8,2.8,0.5,0.4,0.9,0.2,0.7,1.6,2011
'051901,15,16.7,20,0,12.5,0,25,11.8,0,2011
'052901,3,1.6,2.9,0,1.5,4.1,1.6,0,5,2011
'053001,5,0,0,0,1.9,0,0,0,3.8,2011
'054901,3.8,0,0,3.2,3.7,0,0,0,0,2011
'054902,12.5,0,6.3,0,5.3,0,7.1,7.1,4.5,2011
'054903,2.6,0,0,0,3,0,0,7.7,0,2011
'055901,9.1,3.1,0,3.4,0,2.5,0,2.9,9.1,2011
'056901,3.6,2.2,1.2,0.9,1.1,0,0.8,0.9,2.4,2011
'056902,0,0,0,0,0,0,10,0,8.3,2011
'057802,.,.,.,0,11.1,0,4.2,3.1,.,2011
'057803,2.4,2.4,1.3,2.5,0,3,2.3,0.7,0,2011
'057804,.,.,.,.,.,.,.,.,.,2011
'057805,0,0,0,.,.,.,.,.,0,2011
'057806,2.3,2,0,1,0,3.1,4.5,4.1,3,2011
'057807,3.5,1.5,0.9,0.6,3.5,0.7,0.5,0.6,3,2011
'057808,1.4,1.1,2.2,2.9,2.1,0,4.1,2.2,0,2011
'057809,3.1,0,3.7,0,11.8,6.7,.,.,4.2,2011
'057810,5.3,0,0,0,0,0,0,0,0,2011
'057811,0,0,2.9,0,0,0,0,.,0,2011
'057813,0,1.8,0,0,0,0,0,0,0,2011
'057814,.,.,.,.,.,27.3,36.7,28.8,.,2011
'057815,4.3,5.6,2.9,13.5,14.8,5.6,4.5,6.5,0,2011
'057816,0,0.8,0,0,0,0,.,.,0.7,2011
'057817,0,0,3.2,3.7,0,0,0,0,0,2011
'057819,0,0,12.5,0,0,0,0,0,0,2011
'057825,9.3,18.6,4.2,2.6,18.6,4.6,3.6,3.7,8.9,2011
'057827,9.4,2.9,9.7,2.9,0,3.4,.,.,0,2011
'057828,.,.,.,.,.,.,.,.,.,2011
'057829,2.2,0,0,0,2.4,0,0,1.3,0.9,2011
'057830,1.6,0,0,0,5.6,0,0,0,0,2011
'057831,7.1,4.9,9.5,10.6,5.6,0,0,0,4.7,2011
'057832,0,0,20,0,0,33.3,0,0,0,2011
'057833,0,0,0,0,0,0,0,0,11.4,2011
'057834,.,.,.,.,.,.,.,.,.,2011
'057835,2.9,3.3,2.2,6,18.2,2.9,16.7,13.8,0,2011
'057836,0,3.6,3,0,0,3,0,0,0,2011
'057837,.,.,.,.,5,1.4,2,0,.,2011
'057838,0,3.5,0,0,0,1,0,0,3.7,2011
'057839,10.6,2,7.8,6.7,8.2,.,.,.,5.3,2011
'057840,.,.,.,.,.,.,.,.,.,2011
'057841,0,0,.,.,.,.,.,.,0,2011
'057842,0,0,0,.,.,1.9,1.8,1.9,7,2011
'057843,.,.,.,0,4.3,2.3,0,2.4,.,2011
'057844,5.4,0,0,0,0,.,.,.,0,2011
'057903,2.4,1.4,1.3,0.9,0.7,0.2,0.1,1.2,2.1,2011
'057904,3.2,1.9,0.9,0.5,0.6,0.2,0.9,1.6,1.3,2011
'057905,5.6,4.8,3.5,1.8,2.8,1.6,2.5,4.8,1.8,2011
'057906,4.3,2.9,3.4,2.1,2.8,0.7,0.8,1,2.1,2011
'057907,8.3,5.2,3.5,1.5,2.4,0.7,1.3,2.4,4.3,2011
'057909,1.9,1.3,0.9,0.3,0.4,0.4,0.3,2.1,1.9,2011
'057910,5.6,4.9,2.2,1.3,1.5,1.7,1.6,1.6,2.1,2011
'057911,0.2,0,0,0,0,0,0.4,0.2,3.3,2011
'057912,4,2.4,2,0.5,1.3,0.6,0.4,0.8,1,2011
'057913,5.7,2.9,4.8,2.5,3.1,0,3.3,2.7,1,2011
'057914,1.9,1.1,1.2,0.2,1.7,0.3,0.5,0.8,1.7,2011
'057916,3.4,2.1,1.8,0.8,1.1,0.3,1.5,1.5,2.7,2011
'057919,1.4,0,0,0,0,0,1,0,7.5,2011
'057922,2,0.2,0.5,0.3,0.3,0.1,0.1,0.3,3,2011
'058902,0,0,0,7.7,0,0,0,0,0,2011
'058905,10,0,0,0,0,0,0,0,20.8,2011
'058906,13.7,12.9,5.4,0.7,0.8,3.4,0.9,3.9,2.3,2011
'058909,8,21.4,0,10,0,0,0,0,0,2011
'059901,1.9,1.4,1.7,1.2,0.8,0,0,0,6.7,2011
'059902,10.5,0,0,0,0,0,.,.,0,2011
'060902,2.2,4.2,2.2,0,7.8,3,1.6,5.8,2,2011
'060914,0,0,0,0,0,0,0,0,15.8,2011
'061802,2.4,7,5.2,2.8,10.9,9.3,11.1,10.7,3.7,2011
'061803,.,.,.,.,.,.,16.7,0,.,2011
'061901,1.5,0.8,1.1,0.1,0.4,0.1,0.2,0.1,2.1,2011
'061902,1.5,0.9,0.6,0.3,0.6,0.6,0.7,0.5,2.2,2011
'061903,1.1,0.8,1.7,0,1.8,2.3,0.8,1.2,1.8,2011
