CAMPUS,YEAR,CPEMALLC,CPEMALLP
'070801101,2011,28,25.9
'070901001,2011,30,10.9
'070903002,2011,185,11.9
'070903042,2011,97,10.7
'070903043,2011,32,7.2
'070903101,2011,64,16.7
'070903102,2011,45,12.9
'070903103,2011,60,12.7
'070903104,2011,63,17.9
'070903105,2011,92,9.7
'070903106,2011,.,.
'070903107,2011,.,.
'070905002,2011,67,9.9
'070905041,2011,45,11
'070905103,2011,.,.
'070905104,2011,55,10.1
'070905105,2011,61,10.6
'070907001,2011,52,15.9
'070907101,2011,38,13.1
'070908001,2011,217,9.2
'070908042,2011,79,9.2
'070908044,2011,81,8.2
'070908103,2011,37,13.6
'070908104,2011,56,11.4
'070908105,2011,61,9.2
'070908106,2011,52,10.8
'070908107,2011,72,15.3
'070908108,2011,51,9.8
'070909001,2011,53,21.7
'070910001,2011,61,16.5
'070910041,2011,40,14.8
'070910101,2011,31,17.2
'070911001,2011,238,12.5
'070911041,2011,98,10.4
'070911101,2011,55,11.1
'070911102,2011,69,20.5
'070911103,2011,52,14.6
'070911104,2011,98,11.3
'070911105,2011,64,13.9
'070912001,2011,89,17.2
'070912002,2011,209,14.2
'070912003,2011,58,90.6
'070912004,2011,27,13.4
'070912042,2011,69,12.6
'070912043,2011,79,14.1
'070912044,2011,54,10.5
'070912104,2011,91,15.8
'070912106,2011,96,17.3
'070912107,2011,52,11.9
'070912108,2011,142,17.7
'070912109,2011,.,.
'070912110,2011,75,12.4
'070915001,2011,39,11.6
'070915041,2011,25,13
'070915101,2011,59,16.9
'071801001,2011,51,15
'071801003,2011,67,15.8
'071803001,2011,134,57
'071803002,2011,125,48.3
'071804001,2011,226,64
'071804002,2011,237,66
'071806001,2011,76,11.1
'071806002,2011,126,29
'071807101,2011,4,4.3
'071809001,2011,.,.
'071901001,2011,82,13.1
'071901002,2011,169,16.5
'071901004,2011,247,15.7
'071901041,2011,68,13.1
'071901042,2011,73,9.3
'071901044,2011,173,12.4
'071901045,2011,.,.
'071901101,2011,117,14.8
'071901102,2011,112,15.4
'071901103,2011,142,18.1
'071901104,2011,90,15.2
'071901105,2011,119,13.8
'071901106,2011,137,14.3
'071902001,2011,357,18
'071902002,2011,354,21
'071902003,2011,272,22.3
'071902004,2011,322,18.8
'071902005,2011,442,15.8
'071902006,2011,196,14
'071902008,2011,431,22.2
'071902009,2011,233,19.1
'071902010,2011,434,13.3
'071902011,2011,22,4
'071902012,2011,409,19.1
'071902015,2011,24,10.2
'071902020,2011,252,73.3
'071902022,2011,150,88.8
'071902024,2011,168,88
'071902025,2011,330,98.8
'071902027,2011,224,99.1
'071902032,2011,17,100
'071902040,2011,114,100
'071902041,2011,146,14.5
'071902042,2011,193,18.4
'071902043,2011,225,22
'071902044,2011,187,18.9
'071902045,2011,106,16
'071902046,2011,191,17.9
'071902047,2011,185,17.9
'071902048,2011,100,14.8
'071902049,2011,290,27.4
'071902051,2011,150,12.7
'071902052,2011,162,16.9
'071902053,2011,70,9.1
'071902054,2011,126,14.5
'071902055,2011,157,17.5
'071902056,2011,109,7.8
'071902057,2011,7,100
'071902102,2011,70,19.8
'071902103,2011,128,25.5
'071902104,2011,114,25.2
'071902105,2011,132,33.3
'071902106,2011,77,26.5
'071902107,2011,125,31.9
'071902108,2011,95,28.7
'071902109,2011,56,10.3
'071902110,2011,69,18.4
'071902111,2011,95,20.7
'071902112,2011,89,16.2
'071902113,2011,117,22.7
'071902114,2011,69,18.7
'071902115,2011,34,11.3
'071902116,2011,81,16.1
'071902118,2011,155,29.4
'071902119,2011,34,15
'071902121,2011,68,12.8
'071902123,2011,151,24.7
'071902125,2011,123,22.4
'071902128,2011,158,37.7
'071902129,2011,134,16.5
'071902130,2011,76,10.7
'071902131,2011,63,22
'071902133,2011,103,22.3
'071902134,2011,126,25.2
'071902135,2011,129,25.7
'071902136,2011,111,19.5
'071902138,2011,107,26
'071902140,2011,46,23.1
'071902141,2011,116,23.2
'071902142,2011,99,17.6
'071902143,2011,156,35.9
'071902144,2011,42,18
'071902146,2011,77,16.5
'071902147,2011,56,11.7
'071902148,2011,56,23.6
'071902149,2011,110,24.7
'071902150,2011,145,25
'071902151,2011,34,12.2
'071902153,2011,76,13.1
'071902155,2011,137,23.7
'071902156,2011,94,20.4
'071902158,2011,64,17.7
'071902159,2011,64,11.2
'071902160,2011,53,9.9
'071902161,2011,122,21.7
'071902162,2011,89,20.9
'071902163,2011,72,12
'071902165,2011,87,18.1
'071902166,2011,54,8.5
'071902167,2011,55,19.2
'071902168,2011,52,9
'071902169,2011,158,27.3
'071902171,2011,74,100
'071902174,2011,49,15.8
'071902175,2011,170,32.1
'071902177,2011,63,15.1
'071902178,2011,85,21.5
'071903001,2011,81,10.4
'071903003,2011,.,.
'071903041,2011,68,11.3
'071903103,2011,50,12.5
'071903105,2011,70,11.3
'071904001,2011,147,12.8
'071904041,2011,103,11.9
'071904101,2011,96,15.4
'071904102,2011,.,.
'071904103,2011,64,13.4
'071904104,2011,96,17.6
'071905001,2011,370,16
'071905002,2011,319,13.9
'071905003,2011,214,15.4
'071905004,2011,301,16.6
'071905005,2011,267,17.8
'071905007,2011,391,15.8
'071905008,2011,263,12.9
'071905010,2011,221,74.2
'071905014,2011,527,100
'071905016,2011,27,96.4
'071905017,2011,10,3.4
'071905033,2011,530,91.5
'071905042,2011,128,16.3
'071905043,2011,88,9.7
'071905044,2011,104,14.2
'071905045,2011,94,14.4
'071905046,2011,52,12.2
'071905047,2011,82,12.2
'071905048,2011,85,14.1
'071905049,2011,66,15.8
'071905050,2011,136,16.1
'071905051,2011,93,12.4
'071905052,2011,50,11.5
'071905101,2011,79,17.7
'071905102,2011,75,22.4
'071905103,2011,105,19.7
'071905104,2011,115,22
'071905105,2011,107,17.5
'071905106,2011,79,11.5
'071905107,2011,101,15.1
'071905108,2011,85,14.6
'071905109,2011,85,13.4
'071905110,2011,67,13.5
'071905111,2011,67,14.1
'071905112,2011,95,22.7
'071905113,2011,136,21.6
'071905114,2011,59,16.7
'071905116,2011,63,13.3
'071905117,2011,87,11.6
'071905118,2011,60,15.5
'071905119,2011,87,16
'071905120,2011,83,11.6
'071905121,2011,58,13.2
'071905122,2011,86,13.4
'071905123,2011,74,15.7
'071905124,2011,69,10.7
'071905127,2011,120,17.8
'071905128,2011,96,13.9
'071905129,2011,87,11.6
'071905130,2011,136,14.7
'071905131,2011,101,15.5
'071905132,2011,89,13.3
'071905133,2011,60,10.1
'071905134,2011,.,.
'071905135,2011,103,17.3
'071905136,2011,126,19.8
'071905138,2011,16,2.3
'071905139,2011,96,22.3
'071905140,2011,.,.
'071905141,2011,75,14
'071905142,2011,113,19.5
'071906001,2011,45,18.2
'071906041,2011,23,12.2
'071906101,2011,43,12.9
'071907001,2011,285,17
'071907003,2011,16,8.1
'071907041,2011,81,11.1
'071907042,2011,86,12.9
'071907101,2011,81,13.9
'071907102,2011,53,14.4
'071907103,2011,64,15.3
'071907104,2011,58,13.7
'071907105,2011,65,11.9
'071908001,2011,36,10.8
'071908041,2011,23,9.8
'071908044,2011,29,8.8
'071908101,2011,44,12.7
'071909001,2011,550,18
'071909002,2011,418,14.3
'071909003,2011,426,99.8
'071909004,2011,473,15.1
'071909005,2011,599,17.2
'071909007,2011,10,2.1
'071909008,2011,.,.
'071909009,2011,229,72.9
'071909010,2011,.,.
'071909041,2011,108,14.8
'071909042,2011,102,12.2
'071909043,2011,112,11.2
'071909044,2011,139,11.1
'071909045,2011,114,12.5
'071909046,2011,113,14.1
'071909047,2011,119,14
'071909048,2011,140,14.6
'071909101,2011,92,18
'071909102,2011,104,14.9
'071909103,2011,72,12.7
'071909104,2011,147,24.3
'071909105,2011,115,14.9
'071909106,2011,89,14.1
'071909107,2011,65,13.7
'071909109,2011,234,33.9
'071909110,2011,29,17.8
'071909111,2011,111,17.5
'071909112,2011,117,17.5
'071909113,2011,105,13.2
'071909114,2011,85,10.7
'071909115,2011,108,11.1
'071909116,2011,196,13.2
'071909117,2011,123,17.2
'071909118,2011,16,100
'071909119,2011,133,13
'071909120,2011,69,8.1
'071909121,2011,69,10.6
'071909122,2011,174,14.7
'071909123,2011,148,12.8
'071909124,2011,103,12.8
'071909125,2011,133,18.3
'071909126,2011,75,12.4
'071909127,2011,111,15.4
'071909128,2011,55,11.3
'072801001,2011,55,61.8
'072802001,2011,141,78.3
'072802002,2011,338,99.4
'072901101,2011,9,20.9
'072902001,2011,63,17.9
'072902041,2011,32,11.3
'072902101,2011,42,17.4
'072902102,2011,38,11.2
'072903001,2011,157,14
'072903041,2011,60,10.8
'072903101,2011,.,.
'072903102,2011,93,15
'072903103,2011,57,10.7
'072903104,2011,58,10.5
'072904101,2011,14,13.9
'072908001,2011,20,10.6
'072909001,2011,36,17.4
'072910101,2011,14,14.4
'073901001,2011,66,14.5
'073903001,2011,73,21.3
'073903003,2011,29,76.3
'073903045,2011,49,18.7
'073903102,2011,56,12.5
'073904101,2011,8,5.9
'073905001,2011,51,17.3
'073905004,2011,4,100
'073905005,2011,.,.
'073905041,2011,29,16.5
'073905102,2011,15,9.5
'073905103,2011,25,20.7
'073905104,2011,.,.
'074903001,2011,106,17.8
'074903041,2011,47,15.4
'074903102,2011,60,12.6
'074903103,2011,.,.
'074903104,2011,80,16.9
'074904001,2011,12,4.5
'074905001,2011,23,17.2
'074905101,2011,27,20.6
'074907001,2011,21,10.1
'074907041,2011,23,18.1
'074907101,2011,49,20.1
'074909001,2011,43,14.1
'074909041,2011,21,8.6
'074909101,2011,19,10.1
'074909102,2011,15,11.7
'074911001,2011,25,14.3
'074911101,2011,27,18.5
'074912001,2011,23,12.3
'074912041,2011,15,10.9
'074912101,2011,45,20.3
'074917001,2011,16,7.6
'074917101,2011,17,9.3
'075901001,2011,23,8.6
'075901102,2011,21,8.8
'075902001,2011,69,10.4
'075902041,2011,28,8.5
'075902101,2011,52,12
'075902102,2011,32,8.3
'075903001,2011,48,14.2
'075903102,2011,27,7.8
'075906001,2011,19,8.7
'075908001,2011,12,11.8
'075908101,2011,15,12
'076903001,2011,16,14.8
'076903101,2011,17,10.3
'076904001,2011,20,15.9
'076904002,2011,4,100
'076904041,2011,6,9
'076904101,2011,20,17.2
'077901001,2011,48,17.9
'077901003,2011,74,100
'077901004,2011,25,100
'077901041,2011,37,19.4
'077901101,2011,57,16.2
'077902001,2011,26,15.1
'077902003,2011,9,100
'077902041,2011,13,9.5
'077902101,2011,24,11.8
'078901001,2011,7,5.9
'078901101,2011,13,14.4
'079901001,2011,405,17.6
'079901002,2011,300,16.1
'079901003,2011,328,14
'079901004,2011,349,100
'079901005,2011,29,70.7
'079901008,2011,54,98.2
'079901009,2011,.,.
'079901041,2011,166,12.2
'079901042,2011,153,13.9
'079901043,2011,132,10.7
'079901044,2011,.,.
'079901101,2011,53,18.4
'079901102,2011,101,17.1
'079901103,2011,74,13.6
'079901105,2011,110,25.8
'079901106,2011,73,10.4
'079901107,2011,145,26.1
'079901108,2011,73,12.2
'079901109,2011,138,21.6
'079901110,2011,41,10.9
'079901111,2011,59,10.8
'079901112,2011,117,24.6
'079901114,2011,41,7.5
'079901115,2011,43,7.4
'079901116,2011,92,17.5
'079901117,2011,66,26.5
'079901118,2011,58,18.1
'079901119,2011,24,3.9
'079901120,2011,36,6.6
'079901121,2011,83,12.7
'079901122,2011,72,13.2
'079901123,2011,96,14.8
'079901124,2011,46,7.8
'079901125,2011,84,18.5
'079901126,2011,35,12.3
'079901133,2011,303,100
'079906001,2011,101,11.9
'079906008,2011,1,100
'079906041,2011,30,8.2
'079906042,2011,33,8.6
'079906102,2011,90,9.9
'079907001,2011,218,10
'079907002,2011,340,20.8
'079907004,2011,147,5.1
'079907005,2011,269,10.1
'079907006,2011,293,11.6
'079907007,2011,175,7.3
'079907008,2011,332,11.5
'079907010,2011,76,97.4
'079907011,2011,298,13.8
'079907012,2011,282,18.5
'079907013,2011,287,12.2
'079907016,2011,.,.
'079907038,2011,.,.
'079907040,2011,477,99.4
'079907041,2011,164,11.4
'079907042,2011,159,18.4
'079907043,2011,149,10
'079907044,2011,72,8.1
'079907045,2011,84,7.3
'079907046,2011,170,24.1
'079907047,2011,202,13.3
'079907048,2011,190,13.2
'079907049,2011,117,8.2
'079907050,2011,72,5.5
'079907051,2011,57,5
'079907052,2011,122,8.5
'079907053,2011,145,10
'079907101,2011,124,17.8
'079907102,2011,67,12.6
'079907108,2011,87,15.2
'079907109,2011,152,21.4
'079907110,2011,40,10.1
'079907111,2011,98,17.7
'079907112,2011,127,19.7
'079907113,2011,143,24
'079907114,2011,72,9.8
'079907115,2011,103,16.5
'079907116,2011,100,15.5
'079907117,2011,35,9.7
'079907118,2011,53,7.9
'079907119,2011,30,4.7
'079907120,2011,36,6.1
'079907121,2011,77,11.1
'079907122,2011,111,19.4
'079907123,2011,57,11.7
'079907124,2011,72,11.8
'079907125,2011,44,9.1
'079907126,2011,51,6.9
'079907127,2011,62,8.6
'079907128,2011,50,10.1
'079907129,2011,83,13.3
'079907130,2011,67,8.1
'079907131,2011,135,17.5
'079907132,2011,40,6.6
'079907133,2011,93,15.9
'079907134,2011,99,12.1
'079907135,2011,41,6.4
'079907136,2011,26,3.8
'079907137,2011,60,7.1
'079907138,2011,67,9
'079907139,2011,99,16.4
'079907140,2011,72,9.3
'079907141,2011,81,11.3
'079907142,2011,38,4.8
'079907143,2011,86,12.7
'079907144,2011,97,13.6
'079907145,2011,59,8.5
'079907146,2011,80,15.2
'079907147,2011,84,12.3
'079907148,2011,84,11.1
'079907149,2011,41,9.9
'079907150,2011,.,.
'079910001,2011,114,12
'079910008,2011,.,.
'079910041,2011,78,13.7
'079910101,2011,33,13.4
'079910102,2011,90,12.1
'079910103,2011,58,11.6
'080901001,2011,61,12.8
'080901041,2011,28,11.8
'080901102,2011,47,12.8
'080901103,2011,65,15.9
'081902002,2011,70,12
'081902041,2011,88,15.4
'081902043,2011,.,.
'081902101,2011,60,10.3
'081904001,2011,55,14.7
'081904041,2011,33,18.5
'081904102,2011,53,15.5
'081904103,2011,45,14.3
'081905002,2011,16,10.6
'081905041,2011,19,15.6
'081905102,2011,44,19.2
'081906101,2011,25,18.8
'082902001,2011,38,14.2
'082902041,2011,25,13
'082902101,2011,55,14.7
'082903001,2011,97,14.2
'082903003,2011,16,100
'082903041,2011,77,14.3
'082903103,2011,69,12
'082903104,2011,51,13.3
'083901001,2011,20,13
'083901041,2011,24,19
'083901101,2011,27,11
'083902001,2011,14,11.3
'083903001,2011,87,13.6
'083903002,2011,84,97.7
'083903041,2011,64,11.9
'083903101,2011,45,10.8
'083903102,2011,51,13
'083903103,2011,24,11.1
'084801101,2011,41,11.5
'084802001,2011,97,25.2
'084804101,2011,51,30.2
'084901001,2011,489,20.1
'084901009,2011,.,.
'084901010,2011,37,100
'084901011,2011,21,95.5
'084901012,2011,260,100
'084901014,2011,.,.
'084901041,2011,171,12.7
'084901042,2011,114,15.9
'084901043,2011,116,17.3
'084901101,2011,128,21.2
'084901105,2011,109,15.7
'084901106,2011,183,26
'084901107,2011,118,15.3
'084901108,2011,153,27.6
'084901109,2011,.,.
'084902001,2011,420,19.9
'084902003,2011,15,100
'084902006,2011,5,4.8
'084902007,2011,121,77.1
'084902041,2011,27,5.4
'084902042,2011,.,.
'084902044,2011,313,26.2
'084902102,2011,38,36.5
'084902104,2011,130,23.9
'084902106,2011,123,21.7
'084902107,2011,117,20.8
'084902114,2011,67,40.9
'084902115,2011,.,.
'084903001,2011,17,18.3
'084903041,2011,10,22.2
'084903101,2011,16,27.6
'084904001,2011,262,25.4
'084904002,2011,130,100
'084904006,2011,18,100
'084904041,2011,193,24.8
'084904101,2011,83,22.3
'084904102,2011,90,23.9
'084904105,2011,103,29.3
'084904107,2011,84,20.2
'084904108,2011,.,.
'084906001,2011,310,17.7
'084906006,2011,190,100
'084906010,2011,33,100
'084906041,2011,140,14.8
'084906101,2011,129,13.3
'084906102,2011,72,15.5
'084906103,2011,102,21.1
'084906104,2011,68,12.7
'084906105,2011,126,20.9
'084908001,2011,77,21.3
'084908042,2011,79,21.9
'084908103,2011,96,22.5
'084908104,2011,.,.
'084908106,2011,.,.
'084909001,2011,213,14.3
'084909003,2011,.,.
'084909041,2011,71,9.5
'084909101,2011,60,8.2
'084909102,2011,32,8.6
'084909103,2011,45,12.7
'084909104,2011,70,10.4
'084910001,2011,430,16.3
'084910002,2011,346,9.6
'084910003,2011,343,12.6
'084910004,2011,140,44.4
'084910005,2011,12,100
'084910006,2011,7,100
'084910009,2011,300,11.4
'084910010,2011,27,8.3
'084910011,2011,.,.
'084910012,2011,.,.
'084910042,2011,116,10.5
'084910043,2011,118,10.2
'084910044,2011,144,10.8
'084910045,2011,78,9.8
'084910046,2011,83,9.7
'084910047,2011,99,11.1
'084910048,2011,117,10.7
'084910049,2011,86,6.6
'084910050,2011,.,.
'084910051,2011,165,18.8
'084910101,2011,71,15.3
'084910102,2011,50,11.9
'084910103,2011,53,17.8
'084910104,2011,62,10.6
'084910105,2011,74,12.7
'084910106,2011,77,17.1
'084910107,2011,192,27.1
'084910108,2011,112,18.4
'084910110,2011,86,13.6
'084910111,2011,47,12.2
'084910112,2011,65,9.6
'084910115,2011,47,8.6
'084910116,2011,82,13.3
'084910117,2011,51,7.9
'084910118,2011,41,7.1
'084910119,2011,85,12.5
'084910120,2011,35,7.3
'084910121,2011,56,8.6
'084910122,2011,79,15.1
'084910123,2011,57,9.3
'084910124,2011,64,12
'084910125,2011,45,6.5
'084910126,2011,55,11.5
'084910127,2011,51,6.7
'084910128,2011,77,12.4
'084910129,2011,66,11.7
'084911001,2011,109,5.4
'084911041,2011,42,4.1
'084911101,2011,24,4.4
'084911102,2011,52,7.6
'084911103,2011,24,3.6
'084911104,2011,39,4.9
'085902001,2011,38,16
'085902041,2011,29,15.6
'085902101,2011,41,13.4
'085903001,2011,31,19
'086024101,2011,0,0
'086901001,2011,94,9.3
'086901002,2011,30,88.2
'086901041,2011,61,8.8
'086901102,2011,115,11.6
'086901103,2011,9,10
'086901104,2011,.,.
'086902001,2011,22,9.3
'086902041,2011,20,12.4
'086902101,2011,32,15.3
'087901001,2011,6,4.6
'087901101,2011,15,11.9
'088902001,2011,66,14.3
'088902003,2011,43,100
'088902041,2011,21,9.3
'088902102,2011,53,16.7
'088902104,2011,39,13.3
'089901001,2011,109,16.2
'089901042,2011,44,11.8
'089901101,2011,18,8.1
'089901102,2011,60,10.1
'089901103,2011,45,11.4
'089903001,2011,49,17
'089903002,2011,27,96.4
'089903003,2011,8,100
'089903041,2011,52,13.2
'089903101,2011,31,11.5
'089905102,2011,32,14.3
'090902001,2011,31,20
'090903001,2011,23,11.7
'090904001,2011,165,16.3
'090904002,2011,43,74.1
'090904042,2011,83,10.6
'090904101,2011,46,13.1
'090904105,2011,65,20.2
'090904107,2011,54,16.3
'090904108,2011,72,18.1
'090905101,2011,6,20.7
'091901001,2011,35,13.7
'091901041,2011,19,10.8
'091901101,2011,46,14.2
'091902001,2011,39,15.1
'091902101,2011,16,16.7
'091902102,2011,43,21.9
'091903001,2011,221,15.4
'091903002,2011,48,96
'091903041,2011,159,14.2
'091903102,2011,79,33.9
'091903103,2011,58,22.1
'091903104,2011,34,14.7
'091903107,2011,50,23.5
'091903112,2011,32,15.7
'091903113,2011,55,18
'091903114,2011,100,23.8
'091905001,2011,43,13.2
'091905041,2011,39,12.1
'091905101,2011,44,14.1
'091906002,2011,327,18.4
'091906004,2011,101,91
'091906035,2011,138,100
'091906037,2011,104,88.1
'091906042,2011,152,15.7
'091906101,2011,.,.
'091906102,2011,141,13.5
'091906104,2011,94,23.4
'091906105,2011,68,19.8
'091906106,2011,48,23.4
'091906108,2011,106,30.3
'091906109,2011,99,27.8
'091906110,2011,105,24.9
'091906111,2011,108,22
'091907101,2011,35,23.2
'091908001,2011,38,8.1
'091908041,2011,41,8.9
'091908101,2011,43,10.7
'091909001,2011,85,17
'091909041,2011,73,18.5
'091909101,2011,52,13.4
'091909110,2011,27,11
'091910001,2011,23,9.3
'091910041,2011,33,16.8
'091910101,2011,39,13.1
'091913001,2011,49,13.7
'091913041,2011,55,16.8
'091913101,2011,54,16.9
'091913105,2011,35,15
'091914001,2011,41,14.5
'091914041,2011,34,15.1
'091914101,2011,50,15.6
'091917001,2011,38,13.1
'091917041,2011,25,10
'091917101,2011,33,14.3
'091918001,2011,29,10.3
'091918041,2011,24,11.8
'091918101,2011,31,10.8
'092801001,2011,100,48.8
'092901001,2011,134,21
'092901042,2011,111,22.2
'092901102,2011,46,28.8
'092901104,2011,98,26.3
'092901105,2011,59,17.4
'092902002,2011,145,13.7
'092902042,2011,124,14.6
'092902101,2011,122,12.3
'092902106,2011,.,.
'092902107,2011,78,12.3
'092903001,2011,523,22.5
'092903004,2011,.,.
'092903041,2011,108,20.1
'092903042,2011,101,12
'092903043,2011,82,16.5
'092903117,2011,14,3.3
'092903121,2011,.,.
'092903122,2011,.,.
'092903123,2011,.,.
'092903124,2011,.,.
'092903125,2011,.,.
'092903126,2011,.,.
'092903200,2011,111,100
'092904001,2011,236,16.3
'092904003,2011,.,.
'092904041,2011,120,16
'092904043,2011,107,13.8
'092904101,2011,128,15.3
'092904102,2011,113,14.7
'092904103,2011,.,.
'092906002,2011,70,16.8
'092906004,2011,22,100
'092906041,2011,48,14.9
'092906102,2011,90,16.6
'092907001,2011,65,11.8
'092907042,2011,52,16.5
'092907101,2011,52,17.3
'092907102,2011,42,13.6
'092907103,2011,65,19.8
'092908001,2011,44,10.1
'092908004,2011,.,.
'092908041,2011,46,12.6
